Added 0 trivial states as holes

=== SWISS CHEESE CUBE SCAN ===
Cube center: (18, 7, 9)
  ✓ Samples: 4,772,925 | Chi-Sq Stat: 759628.5347 | Chi-Sq p-value: 0.0 | MAD: 0.03797 | KS D-Max: 0.17086 | Dmix: 0.170862 | Digital Mix Speed: 175.896 | Time: 5.05s

[197/343] Analyzing (a=19, b=4, c=6)...
  ✓ Samples: 7,891,899 | Chi-Sq Stat: 767.5745 | Chi-Sq p-value: 0.0 | MAD: 0.00094 | KS D-Max: 0.00161 | Dmix: 0.004217 | Digital Mix Speed: 7337.427 | Time: 9.70s

[198/343] Analyzing (a=19, b=4, c=7)...
  ✓ Samples: 7,891,458 | Chi-Sq Stat: 731.5517 | Chi-Sq p-value: 0.0 | MAD: 0.00091 | KS D-Max: 0.00143 | Dmix: 0.004103 | Digital Mix Speed: 7579.294 | Time: 9.69s

[199/343] Analyzing (a=19, b=4, c=8)...
  ✓ Samples: 7,893,826 | Chi-Sq Stat: 814.4985 | Chi-Sq p-value: 0.0 | MAD: 0.00097 | KS D-Max: 0.00159 | Dmix: 0.004364 | Digital Mix Speed: 7110.606 | Time: 9.52s

[200/343] Analyzing (a=19, b=4, c=9)...
  ✓ Samples: 7,892,252 | Chi-Sq Stat: 729.6762 | Chi-Sq p-value: 0.0 | MAD: 0.00091 | KS D-Max: 0.00146 | Dmix: 0.004105 | Digital Mix Speed: 7579.342 | Time: 9.60s

[201/343] Analyzing (a=19, b=4, c=10)...
  ✓ Samples: 7,892,959 | Chi-Sq Stat: 716.8227 | Chi-Sq p-value: 0.0 | MAD: 0.00090 | KS D-Max: 0.00141 | Dmix: 0.004037 | Digital Mix Speed: 7663.600 | Time: 9.52s

[202/343] Analyzing (a=19, b=4, c=11)...
  ✓ Samples: 7,892,555 | Chi-Sq Stat: 717.6659 | Chi-Sq p-value: 0.0 | MAD: 0.00090 | KS D-Max: 0.00143 | Dmix: 0.004054 | Digital Mix Speed: 7663.575 | Time: 9.43s

[203/343] Analyzing (a=19, b=4, c=12)...
  ✓ Samples: 7,891,807 | Chi-Sq Stat: 747.3855 | Chi-Sq p-value: 0.0 | MAD: 0.00092 | KS D-Max: 0.00147 | Dmix: 0.004150 | Digital Mix Speed: 7496.931 | Time: 9.44s

[204/343] Analyzing (a=19, b=5, c=6)...
  ✓ Samples: 6,819,154 | Chi-Sq Stat: 803.3063 | Chi-Sq p-value: 0.0 | MAD: 0.00107 | KS D-Max: 0.00325 | Dmix: 0.004796 | Digital Mix Speed: 6386.664 | Time: 7.86s

[205/343] Analyzing (a=19, b=5, c=7)...
  ✓ Samples: 6,820,060 | Chi-Sq Stat: 787.5812 | Chi-Sq p-value: 0.0 | MAD: 0.00105 | KS D-Max: 0.00321 | Dmix: 0.004746 | Digital Mix Speed: 6508.370 | Time: 7.78s

[206/343] Analyzing (a=19, b=5, c=8)...
  ✓ Samples: 6,818,609 | Chi-Sq Stat: 805.3061 | Chi-Sq p-value: 0.0 | MAD: 0.00107 | KS D-Max: 0.00324 | Dmix: 0.004794 | Digital Mix Speed: 6386.632 | Time: 7.76s

[207/343] Analyzing (a=19, b=5, c=9)...
  ✓ Samples: 6,819,365 | Chi-Sq Stat: 803.9291 | Chi-Sq p-value: 0.0 | MAD: 0.00106 | KS D-Max: 0.00321 | Dmix: 0.004767 | Digital Mix Speed: 6446.928 | Time: 7.97s

[208/343] Analyzing (a=19, b=5, c=10)...
  ✓ Samples: 6,819,670 | Chi-Sq Stat: 821.9294 | Chi-Sq p-value: 0.0 | MAD: 0.00107 | KS D-Max: 0.00322 | Dmix: 0.004818 | Digital Mix Speed: 6386.695 | Time: 7.96s

[209/343] Analyzing (a=19, b=5, c=11)...
  ✓ Samples: 6,818,830 | Chi-Sq Stat: 796.5512 | Chi-Sq p-value: 0.0 | MAD: 0.00106 | KS D-Max: 0.00320 | Dmix: 0.004774 | Digital Mix Speed: 6446.896 | Time: 7.90s

[210/343] Analyzing (a=19, b=5, c=12)...
  ✓ Samples: 6,819,406 | Chi-Sq Stat: 804.8801 | Chi-Sq p-value: 0.0 | MAD: 0.00107 | KS D-Max: 0.00321 | Dmix: 0.004793 | Digital Mix Speed: 6386.679 | Time: 7.80s

[211/343] Analyzing (a=19, b=6, c=6)...
  ✓ Samples: 6,141,187 | Chi-Sq Stat: 1657.7989 | Chi-Sq p-value: 0.0 | MAD: 0.00153 | KS D-Max: 0.00416 | Dmix: 0.006874 | Digital Mix Speed: 4436.766 | Time: 6.78s

[212/343] Analyzing (a=19, b=6, c=7)...
  ✓ Samples: 6,140,332 | Chi-Sq Stat: 1471.2465 | Chi-Sq p-value: 0.0 | MAD: 0.00143 | KS D-Max: 0.00402 | Dmix: 0.006414 | Digital Mix Speed: 4746.987 | Time: 6.90s

[213/343] Analyzing (a=19, b=6, c=8)...
  ✓ Samples: 6,141,326 | Chi-Sq Stat: 1558.5747 | Chi-Sq p-value: 0.0 | MAD: 0.00150 | KS D-Max: 0.00411 | Dmix: 0.006736 | Digital Mix Speed: 4525.508 | Time: 6.96s

[214/343] Analyzing (a=19, b=6, c=9)...
  ✓ Samples: 6,141,149 | Chi-Sq Stat: 1393.4611 | Chi-Sq p-value: 0.0 | MAD: 0.00140 | KS D-Max: 0.00401 | Dmix: 0.006282 | Digital Mix Speed: 4848.750 | Time: 6.78s

[215/343] Analyzing (a=19, b=6, c=10)...
  ✓ Samples: 6,140,726 | Chi-Sq Stat: 1479.5588 | Chi-Sq p-value: 0.0 | MAD: 0.00145 | KS D-Max: 0.00401 | Dmix: 0.006528 | Digital Mix Speed: 4681.531 | Time: 6.96s

[216/343] Analyzing (a=19, b=6, c=11)...
  ✓ Samples: 6,140,653 | Chi-Sq Stat: 1295.8134 | Chi-Sq p-value: 0.0 | MAD: 0.00140 | KS D-Max: 0.00400 | Dmix: 0.006284 | Digital Mix Speed: 4848.725 | Time: 6.91s

[217/343] Analyzing (a=19, b=6, c=12)...
  ✓ Samples: 6,141,435 | Chi-Sq Stat: 1305.5253 | Chi-Sq p-value: 0.0 | MAD: 0.00135 | KS D-Max: 0.00393 | Dmix: 0.006070 | Digital Mix Speed: 5028.348 | Time: 6.68s

[218/343] Analyzing (a=19, b=7, c=6)...
  ✓ Samples: 5,559,129 | Chi-Sq Stat: 1923.3600 | Chi-Sq p-value: 0.0 | MAD: 0.00181 | KS D-Max: 0.00715 | Dmix: 0.008131 | Digital Mix Speed: 3726.523 | Time: 6.20s

[219/343] Analyzing (a=19, b=7, c=7)...
  ✓ Samples: 5,559,921 | Chi-Sq Stat: 1921.8540 | Chi-Sq p-value: 0.0 | MAD: 0.00180 | KS D-Max: 0.00714 | Dmix: 0.008116 | Digital Mix Speed: 3747.260 | Time: 6.15s

[220/343] Analyzing (a=19, b=7, c=8)...
  ✓ Samples: 5,559,960 | Chi-Sq Stat: 1924.5638 | Chi-Sq p-value: 0.0 | MAD: 0.00181 | KS D-Max: 0.00715 | Dmix: 0.008124 | Digital Mix Speed: 3726.559 | Time: 5.96s

[221/343] Analyzing (a=19, b=7, c=9)...
  ✓ Samples: 5,559,891 | Chi-Sq Stat: 1921.9467 | Chi-Sq p-value: 0.0 | MAD: 0.00180 | KS D-Max: 0.00714 | Dmix: 0.008122 | Digital Mix Speed: 3747.259 | Time: 6.11s

[222/343] Analyzing (a=19, b=7, c=10)...
  ✓ Samples: 5,559,890 | Chi-Sq Stat: 1920.8082 | Chi-Sq p-value: 0.0 | MAD: 0.00180 | KS D-Max: 0.00714 | Dmix: 0.008120 | Digital Mix Speed: 3747.259 | Time: 5.98s

[223/343] Analyzing (a=19, b=7, c=11)...
  ✓ Samples: 5,559,664 | Chi-Sq Stat: 1920.9180 | Chi-Sq p-value: 0.0 | MAD: 0.00181 | KS D-Max: 0.00714 | Dmix: 0.008124 | Digital Mix Speed: 3726.546 | Time: 6.15s

[224/343] Analyzing (a=19, b=7, c=12)...
  ✓ Samples: 5,559,473 | Chi-Sq Stat: 1921.4049 | Chi-Sq p-value: 0.0 | MAD: 0.00181 | KS D-Max: 0.00715 | Dmix: 0.008128 | Digital Mix Speed: 3726.538 | Time: 6.15s

[225/343] Analyzing (a=19, b=8, c=6)...
  ✓ Samples: 5,250,857 | Chi-Sq Stat: 1028.6137 | Chi-Sq p-value: 0.0 | MAD: 0.00141 | KS D-Max: 0.00492 | Dmix: 0.006333 | Digital Mix Speed: 4766.121 | Time: 5.63s

[226/343] Analyzing (a=19, b=8, c=7)...
  ✓ Samples: 5,250,910 | Chi-Sq Stat: 1021.3914 | Chi-Sq p-value: 0.0 | MAD: 0.00140 | KS D-Max: 0.00489 | Dmix: 0.006297 | Digital Mix Speed: 4800.168 | Time: 5.76s

[227/343] Analyzing (a=19, b=8, c=8)...
  ✓ Samples: 5,250,979 | Chi-Sq Stat: 1013.7254 | Chi-Sq p-value: 0.0 | MAD: 0.00141 | KS D-Max: 0.00492 | Dmix: 0.006328 | Digital Mix Speed: 4766.128 | Time: 5.64s

[228/343] Analyzing (a=19, b=8, c=9)...
  ✓ Samples: 5,250,551 | Chi-Sq Stat: 1014.8728 | Chi-Sq p-value: 0.0 | MAD: 0.00140 | KS D-Max: 0.00491 | Dmix: 0.006305 | Digital Mix Speed: 4800.146 | Time: 5.76s

[229/343] Analyzing (a=19, b=8, c=10)...
  ✓ Samples: 5,250,995 | Chi-Sq Stat: 1019.1251 | Chi-Sq p-value: 0.0 | MAD: 0.00141 | KS D-Max: 0.00493 | Dmix: 0.006330 | Digital Mix Speed: 4766.129 | Time: 5.72s

[230/343] Analyzing (a=19, b=8, c=11)...
  ✓ Samples: 5,250,885 | Chi-Sq Stat: 1031.4999 | Chi-Sq p-value: 0.0 | MAD: 0.00141 | KS D-Max: 0.00493 | Dmix: 0.006328 | Digital Mix Speed: 4766.122 | Time: 5.61s

[231/343] Analyzing (a=19, b=8, c=12)...
  ✓ Samples: 5,250,968 | Chi-Sq Stat: 1025.3873 | Chi-Sq p-value: 0.0 | MAD: 0.00141 | KS D-Max: 0.00492 | Dmix: 0.006323 | Digital Mix Speed: 4766.127 | Time: 5.71s

[232/343] Analyzing (a=19, b=9, c=6)...
  ✓ Samples: 5,038,474 | Chi-Sq Stat: 7736.1614 | Chi-Sq p-value: 0.0 | MAD: 0.00380 | KS D-Max: 0.01564 | Dmix: 0.017089 | Digital Mix Speed: 1763.763 | Time: 5.34s

[233/343] Analyzing (a=19, b=9, c=7)...
  ✓ Samples: 5,039,126 | Chi-Sq Stat: 7682.1979 | Chi-Sq p-value: 0.0 | MAD: 0.00379 | KS D-Max: 0.01564 | Dmix: 0.017069 | Digital Mix Speed: 1768.431 | Time: 5.44s

[234/343] Analyzing (a=19, b=9, c=8)...
  ✓ Samples: 5,038,601 | Chi-Sq Stat: 7629.0933 | Chi-Sq p-value: 0.0 | MAD: 0.00378 | KS D-Max: 0.01558 | Dmix: 0.017008 | Digital Mix Speed: 1773.098 | Time: 5.44s

[235/343] Analyzing (a=19, b=9, c=9)...
  ✓ Samples: 5,038,242 | Chi-Sq Stat: 7669.6903 | Chi-Sq p-value: 0.0 | MAD: 0.00377 | KS D-Max: 0.01553 | Dmix: 0.016982 | Digital Mix Speed: 1777.793 | Time: 5.42s

[236/343] Analyzing (a=19, b=9, c=10)...
  ✓ Samples: 5,037,751 | Chi-Sq Stat: 7727.5610 | Chi-Sq p-value: 0.0 | MAD: 0.00381 | KS D-Max: 0.01571 | Dmix: 0.017156 | Digital Mix Speed: 1759.117 | Time: 5.44s

[237/343] Analyzing (a=19, b=9, c=11)...
  ✓ Samples: 5,038,593 | Chi-Sq Stat: 7607.4524 | Chi-Sq p-value: 0.0 | MAD: 0.00377 | KS D-Max: 0.01554 | Dmix: 0.016980 | Digital Mix Speed: 1777.801 | Time: 5.44s

[238/343] Analyzing (a=19, b=9, c=12)...
  ✓ Samples: 5,038,627 | Chi-Sq Stat: 7730.4889 | Chi-Sq p-value: 0.0 | MAD: 0.00382 | KS D-Max: 0.01573 | Dmix: 0.017171 | Digital Mix Speed: 1754.532 | Time: 5.44s

[239/343] Analyzing (a=19, b=10, c=6)...
  ✓ Samples: 5,327,424 | Chi-Sq Stat: 48011.8642 | Chi-Sq p-value: 0.0 | MAD: 0.00856 | KS D-Max: 0.03853 | Dmix: 0.038533 | Digital Mix Speed: 785.808 | Time: 5.77s

[240/343] Analyzing (a=19, b=10, c=7)...
  ✓ Samples: 5,327,583 | Chi-Sq Stat: 48570.1101 | Chi-Sq p-value: 0.0 | MAD: 0.00870 | KS D-Max: 0.03913 | Dmix: 0.039131 | Digital Mix Speed: 773.164 | Time: 5.92s

[241/343] Analyzing (a=19, b=10, c=8)...
  ✓ Samples: 5,326,529 | Chi-Sq Stat: 48248.8268 | Chi-Sq p-value: 0.0 | MAD: 0.00862 | KS D-Max: 0.03881 | Dmix: 0.038810 | Digital Mix Speed: 780.330 | Time: 5.79s

[242/343] Analyzing (a=19, b=10, c=9)...
  ✓ Samples: 5,326,903 | Chi-Sq Stat: 47348.2662 | Chi-Sq p-value: 0.0 | MAD: 0.00853 | KS D-Max: 0.03838 | Dmix: 0.038378 | Digital Mix Speed: 788.567 | Time: 5.90s

[243/343] Analyzing (a=19, b=10, c=10)...
  ✓ Samples: 5,328,631 | Chi-Sq Stat: 48968.7604 | Chi-Sq p-value: 0.0 | MAD: 0.00862 | KS D-Max: 0.03879 | Dmix: 0.038789 | Digital Mix Speed: 780.350 | Time: 5.94s

[244/343] Analyzing (a=19, b=10, c=11)...
  ✓ Samples: 5,327,956 | Chi-Sq Stat: 46861.6993 | Chi-Sq p-value: 0.0 | MAD: 0.00859 | KS D-Max: 0.03867 | Dmix: 0.038667 | Digital Mix Speed: 783.069 | Time: 5.85s

[245/343] Analyzing (a=19, b=10, c=12)...
  ✓ Samples: 5,326,350 | Chi-Sq Stat: 48646.6779 | Chi-Sq p-value: 0.0 | MAD: 0.00867 | KS D-Max: 0.03901 | Dmix: 0.039011 | Digital Mix Speed: 775.828 | Time: 5.94s

[246/343] Analyzing (a=20, b=4, c=6)...
  ✓ Samples: 7,710,050 | Chi-Sq Stat: 1672.2019 | Chi-Sq p-value: 0.0 | MAD: 0.00095 | KS D-Max: 0.00158 | Dmix: 0.004272 | Digital Mix Speed: 7249.534 | Time: 9.28s

[247/343] Analyzing (a=20, b=4, c=7)...
  ✓ Samples: 7,710,040 | Chi-Sq Stat: 1681.6754 | Chi-Sq p-value: 0.0 | MAD: 0.00095 | KS D-Max: 0.00159 | Dmix: 0.004282 | Digital Mix Speed: 7249.533 | Time: 9.26s

[248/343] Analyzing (a=20, b=4, c=8)...
  ✓ Samples: 7,833,537 | Chi-Sq Stat: 771.0458 | Chi-Sq p-value: 0.0 | MAD: 0.00091 | KS D-Max: 0.00170 | Dmix: 0.004099 | Digital Mix Speed: 7575.778 | Time: 9.55s

[249/343] Analyzing (a=20, b=4, c=9)...
  ✓ Samples: 7,710,032 | Chi-Sq Stat: 1673.3130 | Chi-Sq p-value: 0.0 | MAD: 0.00095 | KS D-Max: 0.00158 | Dmix: 0.004273 | Digital Mix Speed: 7249.533 | Time: 9.19s

[250/343] Analyzing (a=20, b=4, c=10)...
  ✓ Samples: 7,710,026 | Chi-Sq Stat: 1681.0991 | Chi-Sq p-value: 0.0 | MAD: 0.00095 | KS D-Max: 0.00159 | Dmix: 0.004281 | Digital Mix Speed: 7249.532 | Time: 9.11s

[251/343] Analyzing (a=20, b=4, c=11)...
  ✓ Samples: 7,710,023 | Chi-Sq Stat: 1675.1579 | Chi-Sq p-value: 0.0 | MAD: 0.00095 | KS D-Max: 0.00158 | Dmix: 0.004275 | Digital Mix Speed: 7249.532 | Time: 9.33s

[252/343] Analyzing (a=20, b=4, c=12)...
  ✓ Samples: 7,831,429 | Chi-Sq Stat: 708.3794 | Chi-Sq p-value: 0.0 | MAD: 0.00087 | KS D-Max: 0.00165 | Dmix: 0.003926 | Digital Mix Speed: 7923.955 | Time: 9.60s

[253/343] Analyzing (a=20, b=5, c=6)...
  ✓ Samples: 6,661,107 | Chi-Sq Stat: 1087.5680 | Chi-Sq p-value: 0.0 | MAD: 0.00123 | KS D-Max: 0.00298 | Dmix: 0.005544 | Digital Mix Speed: 5547.599 | Time: 7.61s

[254/343] Analyzing (a=20, b=5, c=7)...
  ✓ Samples: 6,661,104 | Chi-Sq Stat: 1088.1373 | Chi-Sq p-value: 0.0 | MAD: 0.00123 | KS D-Max: 0.00298 | Dmix: 0.005545 | Digital Mix Speed: 5547.599 | Time: 7.96s

[255/343] Analyzing (a=20, b=5, c=8)...
  ✓ Samples: 6,661,100 | Chi-Sq Stat: 1089.5110 | Chi-Sq p-value: 0.0 | MAD: 0.00123 | KS D-Max: 0.00298 | Dmix: 0.005549 | Digital Mix Speed: 5547.598 | Time: 7.86s

[256/343] Analyzing (a=20, b=5, c=9)...
  ✓ Samples: 6,661,095 | Chi-Sq Stat: 1088.4705 | Chi-Sq p-value: 0.0 | MAD: 0.00123 | KS D-Max: 0.00298 | Dmix: 0.005547 | Digital Mix Speed: 5547.598 | Time: 7.67s

[257/343] Analyzing (a=20, b=5, c=10)...
  ✓ Samples: 6,824,265 | Chi-Sq Stat: 841.2795 | Chi-Sq p-value: 0.0 | MAD: 0.00107 | KS D-Max: 0.00337 | Dmix: 0.004804 | Digital Mix Speed: 6386.968 | Time: 7.86s

[258/343] Analyzing (a=20, b=5, c=11)...
  ✓ Samples: 6,661,091 | Chi-Sq Stat: 1087.2179 | Chi-Sq p-value: 0.0 | MAD: 0.00123 | KS D-Max: 0.00298 | Dmix: 0.005541 | Digital Mix Speed: 5547.598 | Time: 7.71s

[259/343] Analyzing (a=20, b=5, c=12)...
  ✓ Samples: 6,661,087 | Chi-Sq Stat: 1089.7479 | Chi-Sq p-value: 0.0 | MAD: 0.00123 | KS D-Max: 0.00298 | Dmix: 0.005549 | Digital Mix Speed: 5547.598 | Time: 7.70s

[260/343] Analyzing (a=20, b=6, c=6)...
  ✓ Samples: 6,022,125 | Chi-Sq Stat: 3011.9761 | Chi-Sq p-value: 0.0 | MAD: 0.00195 | KS D-Max: 0.00417 | Dmix: 0.008777 | Digital Mix Speed: 3476.795 | Time: 6.84s

[261/343] Analyzing (a=20, b=6, c=7)...
  ✓ Samples: 6,001,872 | Chi-Sq Stat: 3926.2029 | Chi-Sq p-value: 0.0 | MAD: 0.00219 | KS D-Max: 0.00447 | Dmix: 0.009864 | Digital Mix Speed: 3095.108 | Time: 6.74s

[262/343] Analyzing (a=20, b=6, c=8)...
  ✓ Samples: 13,253,683 | Chi-Sq Stat: 286.5986 | Chi-Sq p-value: 0.0 | MAD: 0.00042 | KS D-Max: 0.00152 | Dmix: 0.001910 | Digital Mix Speed: 16957.944 | Time: 19.56s

[263/343] Analyzing (a=20, b=6, c=9)...
  ✓ Samples: 6,001,867 | Chi-Sq Stat: 3901.6691 | Chi-Sq p-value: 0.0 | MAD: 0.00219 | KS D-Max: 0.00445 | Dmix: 0.009835 | Digital Mix Speed: 3095.108 | Time: 6.75s

[264/343] Analyzing (a=20, b=6, c=10)...
  ✓ Samples: 6,021,382 | Chi-Sq Stat: 2908.4077 | Chi-Sq p-value: 0.0 | MAD: 0.00192 | KS D-Max: 0.00412 | Dmix: 0.008635 | Digital Mix Speed: 3531.092 | Time: 6.72s

[265/343] Analyzing (a=20, b=6, c=11)...
  ✓ Samples: 6,001,860 | Chi-Sq Stat: 3919.7349 | Chi-Sq p-value: 0.0 | MAD: 0.00219 | KS D-Max: 0.00446 | Dmix: 0.009854 | Digital Mix Speed: 3095.108 | Time: 6.66s

[266/343] Analyzing (a=20, b=6, c=12)...
  ✓ Samples: 10,653,460 | Chi-Sq Stat: 351.8500 | Chi-Sq p-value: 0.0 | MAD: 0.00051 | KS D-Max: 0.00164 | Dmix: 0.002286 | Digital Mix Speed: 13779.393 | Time: 14.70s

[267/343] Analyzing (a=20, b=7, c=6)...
  ✓ Samples: 5,567,753 | Chi-Sq Stat: 1917.7156 | Chi-Sq p-value: 0.0 | MAD: 0.00182 | KS D-Max: 0.00725 | Dmix: 0.008178 | Digital Mix Speed: 3706.418 | Time: 6.07s

[268/343] Analyzing (a=20, b=7, c=7)...
  ✓ Samples: 5,568,068 | Chi-Sq Stat: 1916.8733 | Chi-Sq p-value: 0.0 | MAD: 0.00181 | KS D-Max: 0.00725 | Dmix: 0.008165 | Digital Mix Speed: 3726.909 | Time: 6.13s

[269/343] Analyzing (a=20, b=7, c=8)...
  ✓ Samples: 5,568,697 | Chi-Sq Stat: 1921.1145 | Chi-Sq p-value: 0.0 | MAD: 0.00182 | KS D-Max: 0.00726 | Dmix: 0.008186 | Digital Mix Speed: 3706.458 | Time: 6.24s

[270/343] Analyzing (a=20, b=7, c=9)...
  ✓ Samples: 5,568,312 | Chi-Sq Stat: 1911.9235 | Chi-Sq p-value: 0.0 | MAD: 0.00181 | KS D-Max: 0.00724 | Dmix: 0.008161 | Digital Mix Speed: 3726.919 | Time: 6.14s

[271/343] Analyzing (a=20, b=7, c=10)...
  ✓ Samples: 5,548,735 | Chi-Sq Stat: 2072.1595 | Chi-Sq p-value: 0.0 | MAD: 0.00186 | KS D-Max: 0.00732 | Dmix: 0.008357 | Digital Mix Speed: 3625.911 | Time: 6.17s

[272/343] Analyzing (a=20, b=7, c=11)...
  ✓ Samples: 5,569,133 | Chi-Sq Stat: 1907.6351 | Chi-Sq p-value: 0.0 | MAD: 0.00181 | KS D-Max: 0.00723 | Dmix: 0.008154 | Digital Mix Speed: 3726.954 | Time: 6.05s

[273/343] Analyzing (a=20, b=7, c=12)...
  ✓ Samples: 5,568,409 | Chi-Sq Stat: 1916.6480 | Chi-Sq p-value: 0.0 | MAD: 0.00182 | KS D-Max: 0.00725 | Dmix: 0.008174 | Digital Mix Speed: 3706.446 | Time: 6.24s

[274/343] Analyzing (a=20, b=8, c=6)...
  ✓ Samples: 5,192,706 | Chi-Sq Stat: 643.8927 | Chi-Sq p-value: 0.0 | MAD: 0.00103 | KS D-Max: 0.00268 | Dmix: 0.004620 | Digital Mix Speed: 6519.800 | Time: 5.74s

[275/343] Analyzing (a=20, b=8, c=7)...
  ✓ Samples: 5,192,705 | Chi-Sq Stat: 644.8719 | Chi-Sq p-value: 0.0 | MAD: 0.00103 | KS D-Max: 0.00268 | Dmix: 0.004624 | Digital Mix Speed: 6519.800 | Time: 5.66s

[276/343] Analyzing (a=20, b=8, c=8)...
  ✓ Samples: 5,765,853 | Chi-Sq Stat: 1341.9735 | Chi-Sq p-value: 0.0 | MAD: 0.00144 | KS D-Max: 0.00602 | Dmix: 0.006469 | Digital Mix Speed: 4695.044 | Time: 6.54s

[277/343] Analyzing (a=20, b=8, c=9)...
  ✓ Samples: 5,192,701 | Chi-Sq Stat: 644.9969 | Chi-Sq p-value: 0.0 | MAD: 0.00103 | KS D-Max: 0.00269 | Dmix: 0.004628 | Digital Mix Speed: 6519.799 | Time: 5.71s

[278/343] Analyzing (a=20, b=8, c=10)...
  ✓ Samples: 5,192,701 | Chi-Sq Stat: 646.6513 | Chi-Sq p-value: 0.0 | MAD: 0.00103 | KS D-Max: 0.00269 | Dmix: 0.004632 | Digital Mix Speed: 6519.799 | Time: 5.74s

[279/343] Analyzing (a=20, b=8, c=11)...
  ✓ Samples: 5,192,701 | Chi-Sq Stat: 645.1360 | Chi-Sq p-value: 0.0 | MAD: 0.00103 | KS D-Max: 0.00269 | Dmix: 0.004629 | Digital Mix Speed: 6519.799 | Time: 5.71s

[280/343] Analyzing (a=20, b=8, c=12)...
  ✓ Samples: 5,761,799 | Chi-Sq Stat: 1179.6843 | Chi-Sq p-value: 0.0 | MAD: 0.00137 | KS D-Max: 0.00557 | Dmix: 0.006155 | Digital Mix Speed: 4934.714 | Time: 6.34s

[281/343] Analyzing (a=20, b=9, c=6)...
  ✓ Samples: 4,936,496 | Chi-Sq Stat: 10548.1346 | Chi-Sq p-value: 0.0 | MAD: 0.00453 | KS D-Max: 0.01900 | Dmix: 0.020377 | Digital Mix Speed: 1477.576 | Time: 5.34s

[282/343] Analyzing (a=20, b=9, c=7)...
  ✓ Samples: 4,954,237 | Chi-Sq Stat: 8746.7000 | Chi-Sq p-value: 0.0 | MAD: 0.00409 | KS D-Max: 0.01714 | Dmix: 0.018408 | Digital Mix Speed: 1636.914 | Time: 5.27s

[283/343] Analyzing (a=20, b=9, c=8)...
  ✓ Samples: 4,936,392 | Chi-Sq Stat: 10564.6948 | Chi-Sq p-value: 0.0 | MAD: 0.00453 | KS D-Max: 0.01902 | Dmix: 0.020403 | Digital Mix Speed: 1477.574 | Time: 5.37s

[284/343] Analyzing (a=20, b=9, c=9)...
  ✓ Samples: 4,954,277 | Chi-Sq Stat: 8746.5017 | Chi-Sq p-value: 0.0 | MAD: 0.00409 | KS D-Max: 0.01715 | Dmix: 0.018409 | Digital Mix Speed: 1636.914 | Time: 5.34s

[285/343] Analyzing (a=20, b=9, c=10)...
  ✓ Samples: 4,936,491 | Chi-Sq Stat: 10552.0253 | Chi-Sq p-value: 0.0 | MAD: 0.00453 | KS D-Max: 0.01901 | Dmix: 0.020391 | Digital Mix Speed: 1477.576 | Time: 5.41s

[286/343] Analyzing (a=20, b=9, c=11)...
  ✓ Samples: 4,954,278 | Chi-Sq Stat: 8729.8075 | Chi-Sq p-value: 0.0 | MAD: 0.00409 | KS D-Max: 0.01712 | Dmix: 0.018390 | Digital Mix Speed: 1636.915 | Time: 5.35s

[287/343] Analyzing (a=20, b=9, c=12)...
  ✓ Samples: 4,936,483 | Chi-Sq Stat: 10570.1732 | Chi-Sq p-value: 0.0 | MAD: 0.00453 | KS D-Max: 0.01902 | Dmix: 0.020405 | Digital Mix Speed: 1477.576 | Time: 5.28s

[288/343] Analyzing (a=20, b=10, c=6)...
  ✓ Samples: 4,722,041 | Chi-Sq Stat: 1660880.0892 | Chi-Sq p-value: 0.0 | MAD: 0.05592 | KS D-Max: 0.25162 | Dmix: 0.251621 | Digital Mix Speed: 119.351 | Time: 5.04s

[289/343] Analyzing (a=20, b=10, c=7)...
  ✓ Samples: 4,722,041 | Chi-Sq Stat: 1660880.0892 | Chi-Sq p-value: 0.0 | MAD: 0.05592 | KS D-Max: 0.25162 | Dmix: 0.251621 | Digital Mix Speed: 119.351 | Time: 5.00s

[290/343] Analyzing (a=20, b=10, c=8)...
  ✓ Samples: 4,722,041 | Chi-Sq Stat: 1660880.0892 | Chi-Sq p-value: 0.0 | MAD: 0.05592 | KS D-Max: 0.25162 | Dmix: 0.251621 | Digital Mix Speed: 119.351 | Time: 5.10s

[291/343] Analyzing (a=20, b=10, c=9)...
  ✓ Samples: 4,722,041 | Chi-Sq Stat: 1660880.0892 | Chi-Sq p-value: 0.0 | MAD: 0.05592 | KS D-Max: 0.25162 | Dmix: 0.251621 | Digital Mix Speed: 119.351 | Time: 4.98s

[292/343] Analyzing (a=20, b=10, c=10)...
  ✓ Samples: 4,859,735 | Chi-Sq Stat: 314404.7886 | Chi-Sq p-value: 0.0 | MAD: 0.02318 | KS D-Max: 0.10430 | Dmix: 0.104296 | Digital Mix Speed: 288.465 | Time: 5.29s

[293/343] Analyzing (a=20, b=10, c=11)...
  ✓ Samples: 4,722,030 | Chi-Sq Stat: 1660904.2463 | Chi-Sq p-value: 0.0 | MAD: 0.05592 | KS D-Max: 0.25163 | Dmix: 0.251633 | Digital Mix Speed: 119.351 | Time: 4.96s

[294/343] Analyzing (a=20, b=10, c=12)...
