Added 0 trivial states as holes

=== SWISS CHEESE CUBE SCAN ===
Cube center: (21, 30, 12)
  ✓ Samples: 3,577,034 | Chi-Sq Stat: 1318.3024 | Chi-Sq p-value: 0.0 | MAD: 0.00158 | KS D-Max: 0.00542 | Dmix: 0.007127 | Digital Mix Speed: 4147.799 | Time: 3.69s

[197/343] Analyzing (a=22, b=27, c=9)...
  ✓ Samples: 3,401,774 | Chi-Sq Stat: 966.3492 | Chi-Sq p-value: 0.0 | MAD: 0.00159 | KS D-Max: 0.00646 | Dmix: 0.007156 | Digital Mix Speed: 4107.991 | Time: 3.41s

[198/343] Analyzing (a=22, b=27, c=10)...
  ✓ Samples: 3,349,430 | Chi-Sq Stat: 1356.6677 | Chi-Sq p-value: 0.0 | MAD: 0.00192 | KS D-Max: 0.00661 | Dmix: 0.008658 | Digital Mix Speed: 3398.422 | Time: 3.28s

[199/343] Analyzing (a=22, b=27, c=11)...
  ✓ Samples: 3,330,638 | Chi-Sq Stat: 1526.6572 | Chi-Sq p-value: 0.0 | MAD: 0.00195 | KS D-Max: 0.00627 | Dmix: 0.008789 | Digital Mix Speed: 3344.886 | Time: 3.38s

[200/343] Analyzing (a=22, b=27, c=12)...
  ✓ Samples: 3,349,496 | Chi-Sq Stat: 1375.0663 | Chi-Sq p-value: 0.0 | MAD: 0.00194 | KS D-Max: 0.00664 | Dmix: 0.008729 | Digital Mix Speed: 3363.391 | Time: 3.33s

[201/343] Analyzing (a=22, b=27, c=13)...
  ✓ Samples: 3,401,794 | Chi-Sq Stat: 932.8644 | Chi-Sq p-value: 0.0 | MAD: 0.00157 | KS D-Max: 0.00639 | Dmix: 0.007049 | Digital Mix Speed: 4160.324 | Time: 3.36s

[202/343] Analyzing (a=22, b=27, c=14)...
  ✓ Samples: 3,349,539 | Chi-Sq Stat: 1350.3672 | Chi-Sq p-value: 0.0 | MAD: 0.00193 | KS D-Max: 0.00662 | Dmix: 0.008685 | Digital Mix Speed: 3380.821 | Time: 3.34s

[203/343] Analyzing (a=22, b=27, c=15)...
  ✓ Samples: 3,401,820 | Chi-Sq Stat: 958.5546 | Chi-Sq p-value: 0.0 | MAD: 0.00158 | KS D-Max: 0.00643 | Dmix: 0.007108 | Digital Mix Speed: 4133.995 | Time: 3.40s

[204/343] Analyzing (a=22, b=28, c=9)...
  ✓ Samples: 3,314,376 | Chi-Sq Stat: 1312.6333 | Chi-Sq p-value: 0.0 | MAD: 0.00143 | KS D-Max: 0.00643 | Dmix: 0.006428 | Digital Mix Speed: 4559.722 | Time: 3.24s

[205/343] Analyzing (a=22, b=28, c=10)...
  ✓ Samples: 3,720,542 | Chi-Sq Stat: 1088.4890 | Chi-Sq p-value: 0.0 | MAD: 0.00137 | KS D-Max: 0.00341 | Dmix: 0.006146 | Digital Mix Speed: 4796.063 | Time: 3.79s

[206/343] Analyzing (a=22, b=28, c=11)...
  ✓ Samples: 3,314,376 | Chi-Sq Stat: 1311.7682 | Chi-Sq p-value: 0.0 | MAD: 0.00143 | KS D-Max: 0.00643 | Dmix: 0.006428 | Digital Mix Speed: 4559.722 | Time: 3.23s

[207/343] Analyzing (a=22, b=28, c=12)...
  ✓ Samples: 3,786,941 | Chi-Sq Stat: 1111.6584 | Chi-Sq p-value: 0.0 | MAD: 0.00142 | KS D-Max: 0.00351 | Dmix: 0.006373 | Digital Mix Speed: 4632.598 | Time: 3.97s

[208/343] Analyzing (a=22, b=28, c=13)...
  ✓ Samples: 3,314,375 | Chi-Sq Stat: 1312.4252 | Chi-Sq p-value: 0.0 | MAD: 0.00143 | KS D-Max: 0.00643 | Dmix: 0.006427 | Digital Mix Speed: 4559.721 | Time: 3.16s

[209/343] Analyzing (a=22, b=28, c=14)...
  ✓ Samples: 3,721,525 | Chi-Sq Stat: 1050.6516 | Chi-Sq p-value: 0.0 | MAD: 0.00137 | KS D-Max: 0.00332 | Dmix: 0.006157 | Digital Mix Speed: 4796.147 | Time: 3.73s

[210/343] Analyzing (a=22, b=28, c=15)...
  ✓ Samples: 3,314,375 | Chi-Sq Stat: 1312.0059 | Chi-Sq p-value: 0.0 | MAD: 0.00143 | KS D-Max: 0.00642 | Dmix: 0.006420 | Digital Mix Speed: 4559.721 | Time: 3.36s

[211/343] Analyzing (a=22, b=29, c=9)...
  ✓ Samples: 3,327,686 | Chi-Sq Stat: 1950.5458 | Chi-Sq p-value: 0.0 | MAD: 0.00218 | KS D-Max: 0.00564 | Dmix: 0.009802 | Digital Mix Speed: 2991.808 | Time: 3.25s

[212/343] Analyzing (a=22, b=29, c=10)...
  ✓ Samples: 3,327,385 | Chi-Sq Stat: 1928.9621 | Chi-Sq p-value: 0.0 | MAD: 0.00216 | KS D-Max: 0.00560 | Dmix: 0.009730 | Digital Mix Speed: 3019.492 | Time: 3.21s

[213/343] Analyzing (a=22, b=29, c=11)...
  ✓ Samples: 3,261,436 | Chi-Sq Stat: 2628.7172 | Chi-Sq p-value: 0.0 | MAD: 0.00243 | KS D-Max: 0.00642 | Dmix: 0.010948 | Digital Mix Speed: 2680.415 | Time: 3.22s

[214/343] Analyzing (a=22, b=29, c=12)...
  ✓ Samples: 3,327,551 | Chi-Sq Stat: 1922.1459 | Chi-Sq p-value: 0.0 | MAD: 0.00217 | KS D-Max: 0.00566 | Dmix: 0.009762 | Digital Mix Speed: 3005.587 | Time: 3.34s

[215/343] Analyzing (a=22, b=29, c=13)...
  ✓ Samples: 3,327,382 | Chi-Sq Stat: 1896.4999 | Chi-Sq p-value: 0.0 | MAD: 0.00214 | KS D-Max: 0.00555 | Dmix: 0.009649 | Digital Mix Speed: 3047.712 | Time: 3.28s

[216/343] Analyzing (a=22, b=29, c=14)...
  ✓ Samples: 3,327,676 | Chi-Sq Stat: 1935.9014 | Chi-Sq p-value: 0.0 | MAD: 0.00217 | KS D-Max: 0.00563 | Dmix: 0.009770 | Digital Mix Speed: 3005.595 | Time: 3.40s

[217/343] Analyzing (a=22, b=29, c=15)...
  ✓ Samples: 3,327,309 | Chi-Sq Stat: 1947.8167 | Chi-Sq p-value: 0.0 | MAD: 0.00217 | KS D-Max: 0.00561 | Dmix: 0.009763 | Digital Mix Speed: 3005.573 | Time: 3.36s

[218/343] Analyzing (a=22, b=30, c=9)...
  ✓ Samples: 3,225,915 | Chi-Sq Stat: 5355.3790 | Chi-Sq p-value: 0.0 | MAD: 0.00362 | KS D-Max: 0.01060 | Dmix: 0.016299 | Digital Mix Speed: 1797.970 | Time: 3.17s

[219/343] Analyzing (a=22, b=30, c=10)...
  ✓ Samples: 3,654,899 | Chi-Sq Stat: 11073.7948 | Chi-Sq p-value: 0.0 | MAD: 0.00565 | KS D-Max: 0.01450 | Dmix: 0.025423 | Digital Mix Speed: 1161.571 | Time: 3.89s

[220/343] Analyzing (a=22, b=30, c=11)...
  ✓ Samples: 3,225,915 | Chi-Sq Stat: 5352.5868 | Chi-Sq p-value: 0.0 | MAD: 0.00362 | KS D-Max: 0.01059 | Dmix: 0.016298 | Digital Mix Speed: 1797.970 | Time: 3.23s

[221/343] Analyzing (a=22, b=30, c=12)...
  ✓ Samples: 3,707,111 | Chi-Sq Stat: 7267.6062 | Chi-Sq p-value: 0.0 | MAD: 0.00458 | KS D-Max: 0.01189 | Dmix: 0.020603 | Digital Mix Speed: 1434.287 | Time: 3.75s

[222/343] Analyzing (a=22, b=30, c=13)...
  ✓ Samples: 3,225,915 | Chi-Sq Stat: 5354.4900 | Chi-Sq p-value: 0.0 | MAD: 0.00362 | KS D-Max: 0.01060 | Dmix: 0.016305 | Digital Mix Speed: 1797.970 | Time: 3.19s

[223/343] Analyzing (a=22, b=30, c=14)...
  ✓ Samples: 3,655,258 | Chi-Sq Stat: 11524.5620 | Chi-Sq p-value: 0.0 | MAD: 0.00581 | KS D-Max: 0.01483 | Dmix: 0.026139 | Digital Mix Speed: 1129.590 | Time: 3.74s

[224/343] Analyzing (a=22, b=30, c=15)...
  ✓ Samples: 3,225,915 | Chi-Sq Stat: 5358.5027 | Chi-Sq p-value: 0.0 | MAD: 0.00362 | KS D-Max: 0.01060 | Dmix: 0.016312 | Digital Mix Speed: 1797.970 | Time: 3.11s

[225/343] Analyzing (a=22, b=31, c=9)...
  ✓ Samples: 3,286,982 | Chi-Sq Stat: 11094.8385 | Chi-Sq p-value: 0.0 | MAD: 0.00544 | KS D-Max: 0.01659 | Dmix: 0.024483 | Digital Mix Speed: 1197.941 | Time: 3.43s

[226/343] Analyzing (a=22, b=31, c=10)...
  ✓ Samples: 3,238,800 | Chi-Sq Stat: 18649.0834 | Chi-Sq p-value: 0.0 | MAD: 0.00531 | KS D-Max: 0.01735 | Dmix: 0.023877 | Digital Mix Speed: 1226.061 | Time: 3.23s

[227/343] Analyzing (a=22, b=31, c=11)...
  ✓ Samples: 3,220,402 | Chi-Sq Stat: 27887.1154 | Chi-Sq p-value: 0.0 | MAD: 0.00715 | KS D-Max: 0.01931 | Dmix: 0.032181 | Digital Mix Speed: 910.197 | Time: 3.11s

[228/343] Analyzing (a=22, b=31, c=12)...
  ✓ Samples: 3,238,794 | Chi-Sq Stat: 18814.0360 | Chi-Sq p-value: 0.0 | MAD: 0.00534 | KS D-Max: 0.01752 | Dmix: 0.024015 | Digital Mix Speed: 1219.173 | Time: 3.32s

[229/343] Analyzing (a=22, b=31, c=13)...
  ✓ Samples: 3,287,108 | Chi-Sq Stat: 11394.6498 | Chi-Sq p-value: 0.0 | MAD: 0.00555 | KS D-Max: 0.01686 | Dmix: 0.024966 | Digital Mix Speed: 1174.201 | Time: 3.25s

[230/343] Analyzing (a=22, b=31, c=14)...
  ✓ Samples: 3,238,754 | Chi-Sq Stat: 18594.8494 | Chi-Sq p-value: 0.0 | MAD: 0.00530 | KS D-Max: 0.01734 | Dmix: 0.023839 | Digital Mix Speed: 1228.373 | Time: 3.15s

[231/343] Analyzing (a=22, b=31, c=15)...
  ✓ Samples: 3,286,867 | Chi-Sq Stat: 11437.3526 | Chi-Sq p-value: 0.0 | MAD: 0.00552 | KS D-Max: 0.01684 | Dmix: 0.024839 | Digital Mix Speed: 1180.576 | Time: 3.39s

[232/343] Analyzing (a=22, b=32, c=9)...
  ✓ Samples: 3,180,639 | Chi-Sq Stat: 77587.9123 | Chi-Sq p-value: 0.0 | MAD: 0.01521 | KS D-Max: 0.02849 | Dmix: 0.068429 | Digital Mix Speed: 427.516 | Time: 3.11s

[233/343] Analyzing (a=22, b=32, c=10)...
  ✓ Samples: 3,194,460 | Chi-Sq Stat: 48499.1855 | Chi-Sq p-value: 0.0 | MAD: 0.01165 | KS D-Max: 0.02202 | Dmix: 0.052421 | Digital Mix Speed: 558.317 | Time: 3.18s

[234/343] Analyzing (a=22, b=32, c=11)...
  ✓ Samples: 3,180,639 | Chi-Sq Stat: 77592.2857 | Chi-Sq p-value: 0.0 | MAD: 0.01521 | KS D-Max: 0.02848 | Dmix: 0.068429 | Digital Mix Speed: 427.516 | Time: 3.31s

[235/343] Analyzing (a=22, b=32, c=12)...
  ✓ Samples: 3,194,455 | Chi-Sq Stat: 48239.8481 | Chi-Sq p-value: 0.0 | MAD: 0.01160 | KS D-Max: 0.02191 | Dmix: 0.052220 | Digital Mix Speed: 560.724 | Time: 3.13s

[236/343] Analyzing (a=22, b=32, c=13)...
  ✓ Samples: 3,180,639 | Chi-Sq Stat: 77584.2004 | Chi-Sq p-value: 0.0 | MAD: 0.01521 | KS D-Max: 0.02848 | Dmix: 0.068425 | Digital Mix Speed: 427.516 | Time: 3.17s

[237/343] Analyzing (a=22, b=32, c=14)...
  ✓ Samples: 3,194,469 | Chi-Sq Stat: 48438.5454 | Chi-Sq p-value: 0.0 | MAD: 0.01163 | KS D-Max: 0.02198 | Dmix: 0.052354 | Digital Mix Speed: 559.278 | Time: 3.17s

[238/343] Analyzing (a=22, b=32, c=15)...
  ✓ Samples: 3,180,636 | Chi-Sq Stat: 77587.6894 | Chi-Sq p-value: 0.0 | MAD: 0.01521 | KS D-Max: 0.02848 | Dmix: 0.068424 | Digital Mix Speed: 427.516 | Time: 3.13s

[239/343] Analyzing (a=22, b=33, c=9)...
  ✓ Samples: 3,137,635 | Chi-Sq Stat: 2820.4413 | Chi-Sq p-value: 0.0 | MAD: 0.00297 | KS D-Max: 0.00806 | Dmix: 0.013362 | Digital Mix Speed: 2187.408 | Time: 3.01s

[240/343] Analyzing (a=22, b=33, c=10)...
  ✓ Samples: 3,137,635 | Chi-Sq Stat: 2818.5972 | Chi-Sq p-value: 0.0 | MAD: 0.00297 | KS D-Max: 0.00805 | Dmix: 0.013363 | Digital Mix Speed: 2187.408 | Time: 3.10s

[241/343] Analyzing (a=22, b=33, c=11)...
  ✓ Samples: 7,468,318 | Chi-Sq Stat: 290.1473 | Chi-Sq p-value: 0.0 | MAD: 0.00053 | KS D-Max: 0.00226 | Dmix: 0.002392 | Digital Mix Speed: 12968.345 | Time: 9.13s

[242/343] Analyzing (a=22, b=33, c=12)...
  ✓ Samples: 3,137,635 | Chi-Sq Stat: 2818.7879 | Chi-Sq p-value: 0.0 | MAD: 0.00297 | KS D-Max: 0.00806 | Dmix: 0.013358 | Digital Mix Speed: 2187.408 | Time: 3.09s

[243/343] Analyzing (a=22, b=33, c=13)...
  ✓ Samples: 3,137,634 | Chi-Sq Stat: 2817.7683 | Chi-Sq p-value: 0.0 | MAD: 0.00297 | KS D-Max: 0.00806 | Dmix: 0.013355 | Digital Mix Speed: 2187.408 | Time: 3.04s

[244/343] Analyzing (a=22, b=33, c=14)...
  ✓ Samples: 3,137,634 | Chi-Sq Stat: 2817.1608 | Chi-Sq p-value: 0.0 | MAD: 0.00297 | KS D-Max: 0.00805 | Dmix: 0.013358 | Digital Mix Speed: 2187.408 | Time: 3.04s

[245/343] Analyzing (a=22, b=33, c=15)...
  ✓ Samples: 3,137,632 | Chi-Sq Stat: 2816.6425 | Chi-Sq p-value: 0.0 | MAD: 0.00297 | KS D-Max: 0.00805 | Dmix: 0.013354 | Digital Mix Speed: 2187.408 | Time: 3.07s

[246/343] Analyzing (a=23, b=27, c=9)...
  ✓ Samples: 3,409,581 | Chi-Sq Stat: 1081.6100 | Chi-Sq p-value: 0.0 | MAD: 0.00171 | KS D-Max: 0.00671 | Dmix: 0.007697 | Digital Mix Speed: 3820.293 | Time: 3.36s

[247/343] Analyzing (a=23, b=27, c=10)...
  ✓ Samples: 3,409,674 | Chi-Sq Stat: 1097.8292 | Chi-Sq p-value: 0.0 | MAD: 0.00172 | KS D-Max: 0.00677 | Dmix: 0.007747 | Digital Mix Speed: 3798.089 | Time: 3.28s

[248/343] Analyzing (a=23, b=27, c=11)...
  ✓ Samples: 3,409,450 | Chi-Sq Stat: 1085.0122 | Chi-Sq p-value: 0.0 | MAD: 0.00171 | KS D-Max: 0.00668 | Dmix: 0.007687 | Digital Mix Speed: 3820.283 | Time: 3.48s

[249/343] Analyzing (a=23, b=27, c=12)...
  ✓ Samples: 3,409,643 | Chi-Sq Stat: 1064.9665 | Chi-Sq p-value: 0.0 | MAD: 0.00170 | KS D-Max: 0.00669 | Dmix: 0.007634 | Digital Mix Speed: 3842.770 | Time: 3.35s

[250/343] Analyzing (a=23, b=27, c=13)...
  ✓ Samples: 3,409,505 | Chi-Sq Stat: 1086.0153 | Chi-Sq p-value: 0.0 | MAD: 0.00171 | KS D-Max: 0.00673 | Dmix: 0.007691 | Digital Mix Speed: 3820.287 | Time: 3.34s

[251/343] Analyzing (a=23, b=27, c=14)...
  ✓ Samples: 3,409,698 | Chi-Sq Stat: 1098.1612 | Chi-Sq p-value: 0.0 | MAD: 0.00172 | KS D-Max: 0.00667 | Dmix: 0.007729 | Digital Mix Speed: 3798.091 | Time: 3.52s

[252/343] Analyzing (a=23, b=27, c=15)...
  ✓ Samples: 3,409,677 | Chi-Sq Stat: 1076.2075 | Chi-Sq p-value: 0.0 | MAD: 0.00171 | KS D-Max: 0.00669 | Dmix: 0.007680 | Digital Mix Speed: 3820.300 | Time: 3.38s

[253/343] Analyzing (a=23, b=28, c=9)...
  ✓ Samples: 3,559,780 | Chi-Sq Stat: 1130.7760 | Chi-Sq p-value: 0.0 | MAD: 0.00133 | KS D-Max: 0.00429 | Dmix: 0.006007 | Digital Mix Speed: 4925.882 | Time: 3.67s

[254/343] Analyzing (a=23, b=28, c=10)...
  ✓ Samples: 3,559,917 | Chi-Sq Stat: 1132.0026 | Chi-Sq p-value: 0.0 | MAD: 0.00133 | KS D-Max: 0.00426 | Dmix: 0.006000 | Digital Mix Speed: 4925.895 | Time: 3.65s

[255/343] Analyzing (a=23, b=28, c=11)...
  ✓ Samples: 3,559,641 | Chi-Sq Stat: 1131.8501 | Chi-Sq p-value: 0.0 | MAD: 0.00134 | KS D-Max: 0.00422 | Dmix: 0.006030 | Digital Mix Speed: 4889.109 | Time: 3.65s

[256/343] Analyzing (a=23, b=28, c=12)...
  ✓ Samples: 3,559,540 | Chi-Sq Stat: 1094.7434 | Chi-Sq p-value: 0.0 | MAD: 0.00129 | KS D-Max: 0.00424 | Dmix: 0.005793 | Digital Mix Speed: 5078.600 | Time: 3.60s

[257/343] Analyzing (a=23, b=28, c=13)...
  ✓ Samples: 3,559,356 | Chi-Sq Stat: 1120.9944 | Chi-Sq p-value: 0.0 | MAD: 0.00133 | KS D-Max: 0.00437 | Dmix: 0.005981 | Digital Mix Speed: 4925.843 | Time: 3.53s

[258/343] Analyzing (a=23, b=28, c=14)...
  ✓ Samples: 3,559,430 | Chi-Sq Stat: 1150.0397 | Chi-Sq p-value: 0.0 | MAD: 0.00136 | KS D-Max: 0.00427 | Dmix: 0.006136 | Digital Mix Speed: 4817.192 | Time: 3.60s

[259/343] Analyzing (a=23, b=28, c=15)...
  ✓ Samples: 3,559,758 | Chi-Sq Stat: 1143.1272 | Chi-Sq p-value: 0.0 | MAD: 0.00134 | KS D-Max: 0.00427 | Dmix: 0.006018 | Digital Mix Speed: 4889.120 | Time: 3.60s

[260/343] Analyzing (a=23, b=29, c=9)...
  ✓ Samples: 3,335,464 | Chi-Sq Stat: 1818.1124 | Chi-Sq p-value: 0.0 | MAD: 0.00201 | KS D-Max: 0.00518 | Dmix: 0.009029 | Digital Mix Speed: 3245.351 | Time: 3.29s

[261/343] Analyzing (a=23, b=29, c=10)...
  ✓ Samples: 3,335,504 | Chi-Sq Stat: 1800.2607 | Chi-Sq p-value: 0.0 | MAD: 0.00201 | KS D-Max: 0.00517 | Dmix: 0.009039 | Digital Mix Speed: 3245.354 | Time: 3.31s

[262/343] Analyzing (a=23, b=29, c=11)...
  ✓ Samples: 3,335,423 | Chi-Sq Stat: 1823.1288 | Chi-Sq p-value: 0.0 | MAD: 0.00203 | KS D-Max: 0.00517 | Dmix: 0.009116 | Digital Mix Speed: 3213.375 | Time: 3.32s

[263/343] Analyzing (a=23, b=29, c=12)...
  ✓ Samples: 3,335,547 | Chi-Sq Stat: 1883.5827 | Chi-Sq p-value: 0.0 | MAD: 0.00205 | KS D-Max: 0.00526 | Dmix: 0.009245 | Digital Mix Speed: 3182.033 | Time: 3.29s

[264/343] Analyzing (a=23, b=29, c=13)...
  ✓ Samples: 3,335,562 | Chi-Sq Stat: 1803.8084 | Chi-Sq p-value: 0.0 | MAD: 0.00202 | KS D-Max: 0.00517 | Dmix: 0.009106 | Digital Mix Speed: 3229.292 | Time: 3.25s

[265/343] Analyzing (a=23, b=29, c=14)...
  ✓ Samples: 3,335,341 | Chi-Sq Stat: 1817.4126 | Chi-Sq p-value: 0.0 | MAD: 0.00202 | KS D-Max: 0.00514 | Dmix: 0.009073 | Digital Mix Speed: 3229.277 | Time: 3.42s

[266/343] Analyzing (a=23, b=29, c=15)...
  ✓ Samples: 3,335,517 | Chi-Sq Stat: 1814.2722 | Chi-Sq p-value: 0.0 | MAD: 0.00202 | KS D-Max: 0.00516 | Dmix: 0.009083 | Digital Mix Speed: 3229.289 | Time: 3.35s

[267/343] Analyzing (a=23, b=30, c=9)...
  ✓ Samples: 3,477,605 | Chi-Sq Stat: 1289.6689 | Chi-Sq p-value: 0.0 | MAD: 0.00175 | KS D-Max: 0.00734 | Dmix: 0.007862 | Digital Mix Speed: 3737.874 | Time: 3.41s

[268/343] Analyzing (a=23, b=30, c=10)...
  ✓ Samples: 3,477,258 | Chi-Sq Stat: 1338.8455 | Chi-Sq p-value: 0.0 | MAD: 0.00177 | KS D-Max: 0.00739 | Dmix: 0.007963 | Digital Mix Speed: 3695.614 | Time: 3.67s

[269/343] Analyzing (a=23, b=30, c=11)...
  ✓ Samples: 3,477,650 | Chi-Sq Stat: 1260.3662 | Chi-Sq p-value: 0.0 | MAD: 0.00172 | KS D-Max: 0.00726 | Dmix: 0.007751 | Digital Mix Speed: 3803.073 | Time: 3.62s

[270/343] Analyzing (a=23, b=30, c=12)...
  ✓ Samples: 3,477,822 | Chi-Sq Stat: 1382.3761 | Chi-Sq p-value: 0.0 | MAD: 0.00179 | KS D-Max: 0.00745 | Dmix: 0.008037 | Digital Mix Speed: 3654.362 | Time: 3.80s

[271/343] Analyzing (a=23, b=30, c=13)...
  ✓ Samples: 3,477,381 | Chi-Sq Stat: 1339.6681 | Chi-Sq p-value: 0.0 | MAD: 0.00177 | KS D-Max: 0.00748 | Dmix: 0.007967 | Digital Mix Speed: 3695.623 | Time: 3.51s

[272/343] Analyzing (a=23, b=30, c=14)...
  ✓ Samples: 3,477,577 | Chi-Sq Stat: 1272.8375 | Chi-Sq p-value: 0.0 | MAD: 0.00172 | KS D-Max: 0.00719 | Dmix: 0.007752 | Digital Mix Speed: 3803.068 | Time: 3.56s

[273/343] Analyzing (a=23, b=30, c=15)...
  ✓ Samples: 3,477,766 | Chi-Sq Stat: 1314.2251 | Chi-Sq p-value: 0.0 | MAD: 0.00176 | KS D-Max: 0.00735 | Dmix: 0.007918 | Digital Mix Speed: 3716.648 | Time: 3.65s

[274/343] Analyzing (a=23, b=31, c=9)...
  ✓ Samples: 3,295,596 | Chi-Sq Stat: 13675.8210 | Chi-Sq p-value: 0.0 | MAD: 0.00628 | KS D-Max: 0.01861 | Dmix: 0.028244 | Digital Mix Speed: 1037.888 | Time: 3.21s

[275/343] Analyzing (a=23, b=31, c=10)...
  ✓ Samples: 3,295,693 | Chi-Sq Stat: 13416.5365 | Chi-Sq p-value: 0.0 | MAD: 0.00618 | KS D-Max: 0.01833 | Dmix: 0.027818 | Digital Mix Speed: 1054.684 | Time: 3.36s

[276/343] Analyzing (a=23, b=31, c=11)...
  ✓ Samples: 3,295,684 | Chi-Sq Stat: 13472.0595 | Chi-Sq p-value: 0.0 | MAD: 0.00623 | KS D-Max: 0.01848 | Dmix: 0.028053 | Digital Mix Speed: 1046.219 | Time: 3.38s

[277/343] Analyzing (a=23, b=31, c=12)...
  ✓ Samples: 3,295,738 | Chi-Sq Stat: 13475.6633 | Chi-Sq p-value: 0.0 | MAD: 0.00623 | KS D-Max: 0.01854 | Dmix: 0.028035 | Digital Mix Speed: 1046.220 | Time: 3.31s

[278/343] Analyzing (a=23, b=31, c=13)...
  ✓ Samples: 3,295,684 | Chi-Sq Stat: 13648.2906 | Chi-Sq p-value: 0.0 | MAD: 0.00626 | KS D-Max: 0.01860 | Dmix: 0.028150 | Digital Mix Speed: 1041.205 | Time: 3.30s

[279/343] Analyzing (a=23, b=31, c=14)...
  ✓ Samples: 3,295,711 | Chi-Sq Stat: 13553.1614 | Chi-Sq p-value: 0.0 | MAD: 0.00624 | KS D-Max: 0.01856 | Dmix: 0.028101 | Digital Mix Speed: 1044.543 | Time: 3.31s

[280/343] Analyzing (a=23, b=31, c=15)...
  ✓ Samples: 3,295,482 | Chi-Sq Stat: 13796.1128 | Chi-Sq p-value: 0.0 | MAD: 0.00630 | KS D-Max: 0.01858 | Dmix: 0.028350 | Digital Mix Speed: 1034.590 | Time: 3.23s

[281/343] Analyzing (a=23, b=32, c=9)...
  ✓ Samples: 3,252,517 | Chi-Sq Stat: 19807.1989 | Chi-Sq p-value: 0.0 | MAD: 0.00712 | KS D-Max: 0.01422 | Dmix: 0.032022 | Digital Mix Speed: 914.638 | Time: 3.17s

[282/343] Analyzing (a=23, b=32, c=10)...
  ✓ Samples: 3,252,449 | Chi-Sq Stat: 20120.6069 | Chi-Sq p-value: 0.0 | MAD: 0.00718 | KS D-Max: 0.01437 | Dmix: 0.032309 | Digital Mix Speed: 906.993 | Time: 3.25s

[283/343] Analyzing (a=23, b=32, c=11)...
  ✓ Samples: 3,252,335 | Chi-Sq Stat: 19630.4455 | Chi-Sq p-value: 0.0 | MAD: 0.00704 | KS D-Max: 0.01393 | Dmix: 0.031676 | Digital Mix Speed: 925.028 | Time: 3.30s

[284/343] Analyzing (a=23, b=32, c=12)...
  ✓ Samples: 3,252,397 | Chi-Sq Stat: 19582.5476 | Chi-Sq p-value: 0.0 | MAD: 0.00711 | KS D-Max: 0.01421 | Dmix: 0.031975 | Digital Mix Speed: 915.922 | Time: 3.16s

[285/343] Analyzing (a=23, b=32, c=13)...
  ✓ Samples: 3,252,386 | Chi-Sq Stat: 19865.1038 | Chi-Sq p-value: 0.0 | MAD: 0.00712 | KS D-Max: 0.01417 | Dmix: 0.032024 | Digital Mix Speed: 914.635 | Time: 3.31s

[286/343] Analyzing (a=23, b=32, c=14)...
  ✓ Samples: 3,252,365 | Chi-Sq Stat: 19879.0795 | Chi-Sq p-value: 0.0 | MAD: 0.00712 | KS D-Max: 0.01425 | Dmix: 0.032047 | Digital Mix Speed: 914.635 | Time: 3.23s

[287/343] Analyzing (a=23, b=32, c=15)...
  ✓ Samples: 3,252,281 | Chi-Sq Stat: 19898.1286 | Chi-Sq p-value: 0.0 | MAD: 0.00714 | KS D-Max: 0.01431 | Dmix: 0.032140 | Digital Mix Speed: 912.071 | Time: 3.15s

[288/343] Analyzing (a=23, b=33, c=9)...
  ✓ Samples: 3,373,445 | Chi-Sq Stat: 2664.0273 | Chi-Sq p-value: 0.0 | MAD: 0.00240 | KS D-Max: 0.00619 | Dmix: 0.010810 | Digital Mix Speed: 2720.031 | Time: 3.45s

[289/343] Analyzing (a=23, b=33, c=10)...
  ✓ Samples: 3,372,930 | Chi-Sq Stat: 2707.0033 | Chi-Sq p-value: 0.0 | MAD: 0.00241 | KS D-Max: 0.00628 | Dmix: 0.010848 | Digital Mix Speed: 2708.717 | Time: 3.29s

[290/343] Analyzing (a=23, b=33, c=11)...
  ✓ Samples: 3,372,796 | Chi-Sq Stat: 2729.1834 | Chi-Sq p-value: 0.0 | MAD: 0.00242 | KS D-Max: 0.00637 | Dmix: 0.010888 | Digital Mix Speed: 2697.517 | Time: 3.35s

[291/343] Analyzing (a=23, b=33, c=12)...
  ✓ Samples: 3,373,101 | Chi-Sq Stat: 2650.8891 | Chi-Sq p-value: 0.0 | MAD: 0.00239 | KS D-Max: 0.00619 | Dmix: 0.010753 | Digital Mix Speed: 2731.393 | Time: 3.48s

[292/343] Analyzing (a=23, b=33, c=13)...
  ✓ Samples: 3,372,884 | Chi-Sq Stat: 2724.8204 | Chi-Sq p-value: 0.0 | MAD: 0.00242 | KS D-Max: 0.00629 | Dmix: 0.010889 | Digital Mix Speed: 2697.521 | Time: 3.25s

[293/343] Analyzing (a=23, b=33, c=14)...
  ✓ Samples: 3,372,813 | Chi-Sq Stat: 2852.2452 | Chi-Sq p-value: 0.0 | MAD: 0.00247 | KS D-Max: 0.00628 | Dmix: 0.011118 | Digital Mix Speed: 2642.912 | Time: 3.38s

[294/343] Analyzing (a=23, b=33, c=15)...
