Added 0 trivial states as holes

=== SWISS CHEESE CUBE SCAN ===
Cube center: (7, 14, 8)

[668/1331] Analyzing (a=7, b=14, c=10)...
  ✓ Samples: 4,146,146 | Chi-Sq Stat: 59.4636 | Chi-Sq p-value: 0.0 | MAD: 0.00030 | KS D-Max: 0.00129 | Dmix: 0.001355 | Digital Mix Speed: 22058.815 | Time: 4.27s

[669/1331] Analyzing (a=7, b=14, c=11)...
  ✓ Samples: 4,146,146 | Chi-Sq Stat: 59.4634 | Chi-Sq p-value: 0.0 | MAD: 0.00030 | KS D-Max: 0.00128 | Dmix: 0.001360 | Digital Mix Speed: 22058.815 | Time: 4.22s

[670/1331] Analyzing (a=7, b=14, c=12)...
  ✓ Samples: 4,146,142 | Chi-Sq Stat: 59.1425 | Chi-Sq p-value: 0.0 | MAD: 0.00030 | KS D-Max: 0.00127 | Dmix: 0.001353 | Digital Mix Speed: 22058.814 | Time: 4.45s

[671/1331] Analyzing (a=7, b=14, c=13)...
  ✓ Samples: 4,146,140 | Chi-Sq Stat: 58.9868 | Chi-Sq p-value: 0.0 | MAD: 0.00030 | KS D-Max: 0.00128 | Dmix: 0.001366 | Digital Mix Speed: 22058.813 | Time: 4.20s

[672/1331] Analyzing (a=7, b=15, c=3)...
  ✓ Samples: 5,239,461 | Chi-Sq Stat: 794.1341 | Chi-Sq p-value: 0.0 | MAD: 0.00104 | KS D-Max: 0.00409 | Dmix: 0.004671 | Digital Mix Speed: 6460.853 | Time: 6.03s

[673/1331] Analyzing (a=7, b=15, c=4)...
  ✓ Samples: 5,237,804 | Chi-Sq Stat: 779.6709 | Chi-Sq p-value: 0.0 | MAD: 0.00104 | KS D-Max: 0.00401 | Dmix: 0.004682 | Digital Mix Speed: 6460.720 | Time: 5.87s

[674/1331] Analyzing (a=7, b=15, c=5)...
  ✓ Samples: 5,239,020 | Chi-Sq Stat: 761.7867 | Chi-Sq p-value: 0.0 | MAD: 0.00105 | KS D-Max: 0.00390 | Dmix: 0.004726 | Digital Mix Speed: 6399.286 | Time: 5.93s

[675/1331] Analyzing (a=7, b=15, c=6)...
  ✓ Samples: 5,239,571 | Chi-Sq Stat: 737.9371 | Chi-Sq p-value: 0.0 | MAD: 0.00105 | KS D-Max: 0.00386 | Dmix: 0.004709 | Digital Mix Speed: 6399.329 | Time: 5.95s

[676/1331] Analyzing (a=7, b=15, c=7)...
  ✓ Samples: 4,044,570 | Chi-Sq Stat: 468.9580 | Chi-Sq p-value: 0.0 | MAD: 0.00104 | KS D-Max: 0.00368 | Dmix: 0.004687 | Digital Mix Speed: 6352.762 | Time: 4.11s

[677/1331] Analyzing (a=7, b=15, c=8)...
  ✓ Samples: 5,238,770 | Chi-Sq Stat: 712.0799 | Chi-Sq p-value: 0.0 | MAD: 0.00102 | KS D-Max: 0.00387 | Dmix: 0.004568 | Digital Mix Speed: 6587.480 | Time: 5.97s

[678/1331] Analyzing (a=7, b=15, c=9)...
  ✓ Samples: 5,239,107 | Chi-Sq Stat: 706.2417 | Chi-Sq p-value: 0.0 | MAD: 0.00094 | KS D-Max: 0.00376 | Dmix: 0.004223 | Digital Mix Speed: 7148.146 | Time: 5.90s

[679/1331] Analyzing (a=7, b=15, c=10)...
  ✓ Samples: 5,238,115 | Chi-Sq Stat: 698.9843 | Chi-Sq p-value: 0.0 | MAD: 0.00091 | KS D-Max: 0.00376 | Dmix: 0.004117 | Digital Mix Speed: 7383.709 | Time: 5.96s

[680/1331] Analyzing (a=7, b=15, c=11)...
  ✓ Samples: 5,238,858 | Chi-Sq Stat: 678.6846 | Chi-Sq p-value: 0.0 | MAD: 0.00098 | KS D-Max: 0.00352 | Dmix: 0.004417 | Digital Mix Speed: 6856.364 | Time: 5.90s

[681/1331] Analyzing (a=7, b=15, c=12)...
  ✓ Samples: 5,238,743 | Chi-Sq Stat: 736.2027 | Chi-Sq p-value: 0.0 | MAD: 0.00103 | KS D-Max: 0.00389 | Dmix: 0.004655 | Digital Mix Speed: 6523.521 | Time: 5.98s

[682/1331] Analyzing (a=7, b=15, c=13)...
  ✓ Samples: 5,238,845 | Chi-Sq Stat: 813.5662 | Chi-Sq p-value: 0.0 | MAD: 0.00103 | KS D-Max: 0.00413 | Dmix: 0.004629 | Digital Mix Speed: 6523.530 | Time: 5.97s

[683/1331] Analyzing (a=7, b=16, c=3)...
  ✓ Samples: 3,992,260 | Chi-Sq Stat: 606.4297 | Chi-Sq p-value: 0.0 | MAD: 0.00093 | KS D-Max: 0.00360 | Dmix: 0.004167 | Digital Mix Speed: 7098.085 | Time: 3.97s

[684/1331] Analyzing (a=7, b=16, c=4)...
  ✓ Samples: 3,992,342 | Chi-Sq Stat: 582.1602 | Chi-Sq p-value: 0.0 | MAD: 0.00092 | KS D-Max: 0.00358 | Dmix: 0.004118 | Digital Mix Speed: 7175.248 | Time: 4.07s

[685/1331] Analyzing (a=7, b=16, c=5)...
  ✓ Samples: 3,992,350 | Chi-Sq Stat: 578.8379 | Chi-Sq p-value: 0.0 | MAD: 0.00091 | KS D-Max: 0.00361 | Dmix: 0.004080 | Digital Mix Speed: 7254.097 | Time: 4.18s

[686/1331] Analyzing (a=7, b=16, c=6)...
  ✓ Samples: 3,992,338 | Chi-Sq Stat: 587.6143 | Chi-Sq p-value: 0.0 | MAD: 0.00092 | KS D-Max: 0.00360 | Dmix: 0.004153 | Digital Mix Speed: 7175.247 | Time: 4.07s

[687/1331] Analyzing (a=7, b=16, c=7)...
  ✓ Samples: 3,949,098 | Chi-Sq Stat: 816.6303 | Chi-Sq p-value: 0.0 | MAD: 0.00133 | KS D-Max: 0.00193 | Dmix: 0.005982 | Digital Mix Speed: 4959.773 | Time: 4.08s

[688/1331] Analyzing (a=7, b=16, c=8)...
  ✓ Samples: 3,992,301 | Chi-Sq Stat: 607.7160 | Chi-Sq p-value: 0.0 | MAD: 0.00093 | KS D-Max: 0.00362 | Dmix: 0.004170 | Digital Mix Speed: 7098.090 | Time: 4.05s

[689/1331] Analyzing (a=7, b=16, c=9)...
  ✓ Samples: 3,992,336 | Chi-Sq Stat: 592.4060 | Chi-Sq p-value: 0.0 | MAD: 0.00092 | KS D-Max: 0.00360 | Dmix: 0.004119 | Digital Mix Speed: 7175.247 | Time: 4.14s

[690/1331] Analyzing (a=7, b=16, c=10)...
  ✓ Samples: 3,992,321 | Chi-Sq Stat: 612.3044 | Chi-Sq p-value: 0.0 | MAD: 0.00093 | KS D-Max: 0.00362 | Dmix: 0.004169 | Digital Mix Speed: 7098.092 | Time: 4.05s

[691/1331] Analyzing (a=7, b=16, c=11)...
  ✓ Samples: 3,992,334 | Chi-Sq Stat: 562.7386 | Chi-Sq p-value: 0.0 | MAD: 0.00090 | KS D-Max: 0.00355 | Dmix: 0.004051 | Digital Mix Speed: 7334.697 | Time: 4.01s

[692/1331] Analyzing (a=7, b=16, c=12)...
  ✓ Samples: 3,992,267 | Chi-Sq Stat: 598.1665 | Chi-Sq p-value: 0.0 | MAD: 0.00092 | KS D-Max: 0.00362 | Dmix: 0.004143 | Digital Mix Speed: 7175.239 | Time: 4.06s

[693/1331] Analyzing (a=7, b=16, c=13)...
  ✓ Samples: 3,992,479 | Chi-Sq Stat: 585.8449 | Chi-Sq p-value: 0.0 | MAD: 0.00092 | KS D-Max: 0.00358 | Dmix: 0.004135 | Digital Mix Speed: 7175.264 | Time: 4.15s

[694/1331] Analyzing (a=7, b=17, c=3)...
  ✓ Samples: 4,249,997 | Chi-Sq Stat: 1222.0748 | Chi-Sq p-value: 0.0 | MAD: 0.00121 | KS D-Max: 0.00525 | Dmix: 0.005444 | Digital Mix Speed: 5478.007 | Time: 4.57s

[695/1331] Analyzing (a=7, b=17, c=4)...
  ✓ Samples: 4,249,280 | Chi-Sq Stat: 1227.6286 | Chi-Sq p-value: 0.0 | MAD: 0.00120 | KS D-Max: 0.00524 | Dmix: 0.005419 | Digital Mix Speed: 5523.596 | Time: 4.48s

[696/1331] Analyzing (a=7, b=17, c=5)...
  ✓ Samples: 4,248,945 | Chi-Sq Stat: 1250.5332 | Chi-Sq p-value: 0.0 | MAD: 0.00122 | KS D-Max: 0.00523 | Dmix: 0.005511 | Digital Mix Speed: 5433.017 | Time: 4.64s

[697/1331] Analyzing (a=7, b=17, c=6)...
  ✓ Samples: 4,250,077 | Chi-Sq Stat: 1151.6194 | Chi-Sq p-value: 0.0 | MAD: 0.00113 | KS D-Max: 0.00499 | Dmix: 0.005091 | Digital Mix Speed: 5865.838 | Time: 4.37s

[698/1331] Analyzing (a=7, b=17, c=7)...
  ✓ Samples: 3,861,403 | Chi-Sq Stat: 1521.1672 | Chi-Sq p-value: 0.0 | MAD: 0.00189 | KS D-Max: 0.00509 | Dmix: 0.008502 | Digital Mix Speed: 3485.050 | Time: 3.96s

[699/1331] Analyzing (a=7, b=17, c=8)...
  ✓ Samples: 4,249,274 | Chi-Sq Stat: 1284.0990 | Chi-Sq p-value: 0.0 | MAD: 0.00122 | KS D-Max: 0.00526 | Dmix: 0.005512 | Digital Mix Speed: 5433.045 | Time: 4.66s

[700/1331] Analyzing (a=7, b=17, c=9)...
  ✓ Samples: 4,248,856 | Chi-Sq Stat: 1257.7839 | Chi-Sq p-value: 0.0 | MAD: 0.00123 | KS D-Max: 0.00531 | Dmix: 0.005551 | Digital Mix Speed: 5388.839 | Time: 4.49s

[701/1331] Analyzing (a=7, b=17, c=10)...
  ✓ Samples: 4,248,614 | Chi-Sq Stat: 1316.9224 | Chi-Sq p-value: 0.0 | MAD: 0.00122 | KS D-Max: 0.00535 | Dmix: 0.005482 | Digital Mix Speed: 5432.990 | Time: 4.64s

[702/1331] Analyzing (a=7, b=17, c=11)...
  ✓ Samples: 4,250,125 | Chi-Sq Stat: 1247.3072 | Chi-Sq p-value: 0.0 | MAD: 0.00121 | KS D-Max: 0.00522 | Dmix: 0.005459 | Digital Mix Speed: 5478.018 | Time: 4.49s

[703/1331] Analyzing (a=7, b=17, c=12)...
  ✓ Samples: 4,249,748 | Chi-Sq Stat: 1239.6493 | Chi-Sq p-value: 0.0 | MAD: 0.00119 | KS D-Max: 0.00522 | Dmix: 0.005373 | Digital Mix Speed: 5570.053 | Time: 4.64s

[704/1331] Analyzing (a=7, b=17, c=13)...
  ✓ Samples: 4,249,522 | Chi-Sq Stat: 1231.2913 | Chi-Sq p-value: 0.0 | MAD: 0.00124 | KS D-Max: 0.00519 | Dmix: 0.005570 | Digital Mix Speed: 5345.436 | Time: 4.45s

[705/1331] Analyzing (a=7, b=18, c=3)...
  ✓ Samples: 3,832,286 | Chi-Sq Stat: 1827.2527 | Chi-Sq p-value: 0.0 | MAD: 0.00194 | KS D-Max: 0.00627 | Dmix: 0.008726 | Digital Mix Speed: 3393.535 | Time: 4.03s

[706/1331] Analyzing (a=7, b=18, c=4)...
  ✓ Samples: 3,833,239 | Chi-Sq Stat: 1882.7808 | Chi-Sq p-value: 0.0 | MAD: 0.00198 | KS D-Max: 0.00629 | Dmix: 0.008889 | Digital Mix Speed: 3325.033 | Time: 3.92s

[707/1331] Analyzing (a=7, b=18, c=5)...
  ✓ Samples: 3,833,204 | Chi-Sq Stat: 1856.2339 | Chi-Sq p-value: 0.0 | MAD: 0.00196 | KS D-Max: 0.00628 | Dmix: 0.008808 | Digital Mix Speed: 3358.960 | Time: 3.87s

[708/1331] Analyzing (a=7, b=18, c=6)...
  ✓ Samples: 3,832,387 | Chi-Sq Stat: 1875.6863 | Chi-Sq p-value: 0.0 | MAD: 0.00197 | KS D-Max: 0.00631 | Dmix: 0.008851 | Digital Mix Speed: 3341.863 | Time: 3.96s

[709/1331] Analyzing (a=7, b=18, c=7)...
  ✓ Samples: 3,795,030 | Chi-Sq Stat: 3403.5076 | Chi-Sq p-value: 0.0 | MAD: 0.00282 | KS D-Max: 0.00681 | Dmix: 0.012674 | Digital Mix Speed: 2333.055 | Time: 3.87s

[710/1331] Analyzing (a=7, b=18, c=8)...
  ✓ Samples: 3,833,291 | Chi-Sq Stat: 1895.5518 | Chi-Sq p-value: 0.0 | MAD: 0.00198 | KS D-Max: 0.00632 | Dmix: 0.008905 | Digital Mix Speed: 3325.036 | Time: 4.01s

[711/1331] Analyzing (a=7, b=18, c=9)...
  ✓ Samples: 3,832,251 | Chi-Sq Stat: 1790.7987 | Chi-Sq p-value: 0.0 | MAD: 0.00192 | KS D-Max: 0.00620 | Dmix: 0.008619 | Digital Mix Speed: 3428.882 | Time: 3.85s

[712/1331] Analyzing (a=7, b=18, c=10)...
  ✓ Samples: 3,833,265 | Chi-Sq Stat: 1873.7632 | Chi-Sq p-value: 0.0 | MAD: 0.00197 | KS D-Max: 0.00629 | Dmix: 0.008855 | Digital Mix Speed: 3341.913 | Time: 3.76s

[713/1331] Analyzing (a=7, b=18, c=11)...
  ✓ Samples: 3,833,261 | Chi-Sq Stat: 1867.6417 | Chi-Sq p-value: 0.0 | MAD: 0.00196 | KS D-Max: 0.00631 | Dmix: 0.008824 | Digital Mix Speed: 3358.963 | Time: 3.98s

[714/1331] Analyzing (a=7, b=18, c=12)...
  ✓ Samples: 3,832,429 | Chi-Sq Stat: 1862.7408 | Chi-Sq p-value: 0.0 | MAD: 0.00198 | KS D-Max: 0.00621 | Dmix: 0.008896 | Digital Mix Speed: 3324.987 | Time: 3.86s

[715/1331] Analyzing (a=7, b=18, c=13)...
  ✓ Samples: 3,832,905 | Chi-Sq Stat: 1899.8019 | Chi-Sq p-value: 0.0 | MAD: 0.00199 | KS D-Max: 0.00630 | Dmix: 0.008937 | Digital Mix Speed: 3308.306 | Time: 3.94s

[716/1331] Analyzing (a=7, b=19, c=3)...
  ✓ Samples: 4,090,857 | Chi-Sq Stat: 1073.3320 | Chi-Sq p-value: 0.0 | MAD: 0.00118 | KS D-Max: 0.00532 | Dmix: 0.005316 | Digital Mix Speed: 5603.232 | Time: 4.16s

[717/1331] Analyzing (a=7, b=19, c=4)...
  ✓ Samples: 4,090,877 | Chi-Sq Stat: 974.7989 | Chi-Sq p-value: 0.0 | MAD: 0.00113 | KS D-Max: 0.00511 | Dmix: 0.005106 | Digital Mix Speed: 5851.165 | Time: 4.23s

[718/1331] Analyzing (a=7, b=19, c=5)...
  ✓ Samples: 4,091,079 | Chi-Sq Stat: 1131.8519 | Chi-Sq p-value: 0.0 | MAD: 0.00118 | KS D-Max: 0.00527 | Dmix: 0.005328 | Digital Mix Speed: 5603.252 | Time: 4.36s

[719/1331] Analyzing (a=7, b=19, c=6)...
  ✓ Samples: 4,090,098 | Chi-Sq Stat: 1057.5782 | Chi-Sq p-value: 0.0 | MAD: 0.00112 | KS D-Max: 0.00504 | Dmix: 0.005044 | Digital Mix Speed: 5903.334 | Time: 4.27s

[720/1331] Analyzing (a=7, b=19, c=7)...
  ✓ Samples: 3,735,926 | Chi-Sq Stat: 1052.6657 | Chi-Sq p-value: 0.0 | MAD: 0.00163 | KS D-Max: 0.00734 | Dmix: 0.007337 | Digital Mix Speed: 4032.146 | Time: 3.85s

[721/1331] Analyzing (a=7, b=19, c=8)...
  ✓ Samples: 4,090,454 | Chi-Sq Stat: 953.5703 | Chi-Sq p-value: 0.0 | MAD: 0.00113 | KS D-Max: 0.00510 | Dmix: 0.005103 | Digital Mix Speed: 5851.125 | Time: 4.33s

[722/1331] Analyzing (a=7, b=19, c=9)...
  ✓ Samples: 4,092,808 | Chi-Sq Stat: 1087.7996 | Chi-Sq p-value: 0.0 | MAD: 0.00118 | KS D-Max: 0.00528 | Dmix: 0.005301 | Digital Mix Speed: 5603.408 | Time: 4.39s

[723/1331] Analyzing (a=7, b=19, c=10)...
  ✓ Samples: 4,091,995 | Chi-Sq Stat: 1129.7997 | Chi-Sq p-value: 0.0 | MAD: 0.00118 | KS D-Max: 0.00531 | Dmix: 0.005309 | Digital Mix Speed: 5603.335 | Time: 4.32s

[724/1331] Analyzing (a=7, b=19, c=11)...
  ✓ Samples: 4,091,547 | Chi-Sq Stat: 1056.7870 | Chi-Sq p-value: 0.0 | MAD: 0.00115 | KS D-Max: 0.00516 | Dmix: 0.005155 | Digital Mix Speed: 5749.467 | Time: 4.29s

[725/1331] Analyzing (a=7, b=19, c=12)...
  ✓ Samples: 4,090,968 | Chi-Sq Stat: 1069.1508 | Chi-Sq p-value: 0.0 | MAD: 0.00117 | KS D-Max: 0.00520 | Dmix: 0.005257 | Digital Mix Speed: 5651.133 | Time: 4.42s

[726/1331] Analyzing (a=7, b=19, c=13)...
  ✓ Samples: 4,091,005 | Chi-Sq Stat: 1073.0283 | Chi-Sq p-value: 0.0 | MAD: 0.00117 | KS D-Max: 0.00528 | Dmix: 0.005284 | Digital Mix Speed: 5651.137 | Time: 4.22s

[727/1331] Analyzing (a=8, b=9, c=3)...
  ✓ Samples: 6,678,389 | Chi-Sq Stat: 26324.9761 | Chi-Sq p-value: 0.0 | MAD: 0.00612 | KS D-Max: 0.02497 | Dmix: 0.027540 | Digital Mix Speed: 1115.142 | Time: 7.99s

[728/1331] Analyzing (a=8, b=9, c=4)...
  ✓ Samples: 4,964,237 | Chi-Sq Stat: 14380.2365 | Chi-Sq p-value: 0.0 | MAD: 0.00527 | KS D-Max: 0.02331 | Dmix: 0.023714 | Digital Mix Speed: 1270.560 | Time: 5.38s

[729/1331] Analyzing (a=8, b=9, c=5)...
  ✓ Samples: 6,676,939 | Chi-Sq Stat: 26553.9790 | Chi-Sq p-value: 0.0 | MAD: 0.00625 | KS D-Max: 0.02591 | Dmix: 0.028106 | Digital Mix Speed: 1091.932 | Time: 7.67s

[730/1331] Analyzing (a=8, b=9, c=6)...
  ✓ Samples: 5,028,449 | Chi-Sq Stat: 17271.0366 | Chi-Sq p-value: 0.0 | MAD: 0.00569 | KS D-Max: 0.02562 | Dmix: 0.025616 | Digital Mix Speed: 1177.756 | Time: 5.43s

[731/1331] Analyzing (a=8, b=9, c=7)...
  ✓ Samples: 6,680,187 | Chi-Sq Stat: 24686.9256 | Chi-Sq p-value: 0.0 | MAD: 0.00598 | KS D-Max: 0.02445 | Dmix: 0.026888 | Digital Mix Speed: 1141.269 | Time: 7.96s

[732/1331] Analyzing (a=8, b=9, c=8)...
  ✓ Samples: 4,945,626 | Chi-Sq Stat: 14195.1342 | Chi-Sq p-value: 0.0 | MAD: 0.00527 | KS D-Max: 0.02278 | Dmix: 0.023715 | Digital Mix Speed: 1270.251 | Time: 5.22s

[733/1331] Analyzing (a=8, b=9, c=9)...
  ✓ Samples: 6,679,596 | Chi-Sq Stat: 24759.6395 | Chi-Sq p-value: 0.0 | MAD: 0.00604 | KS D-Max: 0.02505 | Dmix: 0.027168 | Digital Mix Speed: 1129.926 | Time: 7.92s

[734/1331] Analyzing (a=8, b=9, c=10)...
  ✓ Samples: 5,028,070 | Chi-Sq Stat: 17281.2365 | Chi-Sq p-value: 0.0 | MAD: 0.00570 | KS D-Max: 0.02563 | Dmix: 0.025633 | Digital Mix Speed: 1175.684 | Time: 5.45s

[735/1331] Analyzing (a=8, b=9, c=11)...
  ✓ Samples: 6,675,145 | Chi-Sq Stat: 24414.9709 | Chi-Sq p-value: 0.0 | MAD: 0.00587 | KS D-Max: 0.02428 | Dmix: 0.026430 | Digital Mix Speed: 1162.600 | Time: 7.86s

[736/1331] Analyzing (a=8, b=9, c=12)...
  ✓ Samples: 4,964,236 | Chi-Sq Stat: 14382.8355 | Chi-Sq p-value: 0.0 | MAD: 0.00527 | KS D-Max: 0.02333 | Dmix: 0.023727 | Digital Mix Speed: 1270.560 | Time: 5.38s

[737/1331] Analyzing (a=8, b=9, c=13)...
  ✓ Samples: 6,678,322 | Chi-Sq Stat: 25408.4219 | Chi-Sq p-value: 0.0 | MAD: 0.00607 | KS D-Max: 0.02493 | Dmix: 0.027332 | Digital Mix Speed: 1124.327 | Time: 7.97s

[738/1331] Analyzing (a=8, b=10, c=3)...
  ✓ Samples: 4,736,275 | Chi-Sq Stat: 1645176.9385 | Chi-Sq p-value: 0.0 | MAD: 0.05559 | KS D-Max: 0.25017 | Dmix: 0.250167 | Digital Mix Speed: 120.083 | Time: 4.99s

[739/1331] Analyzing (a=8, b=10, c=4)...
  ✓ Samples: 5,332,528 | Chi-Sq Stat: 74736.5042 | Chi-Sq p-value: 0.0 | MAD: 0.01015 | KS D-Max: 0.03882 | Dmix: 0.045660 | Digital Mix Speed: 662.752 | Time: 5.93s

[740/1331] Analyzing (a=8, b=10, c=5)...
  ✓ Samples: 4,736,275 | Chi-Sq Stat: 1645176.9385 | Chi-Sq p-value: 0.0 | MAD: 0.05559 | KS D-Max: 0.25017 | Dmix: 0.250167 | Digital Mix Speed: 120.083 | Time: 4.92s

[741/1331] Analyzing (a=8, b=10, c=6)...
  ✓ Samples: 4,772,753 | Chi-Sq Stat: 1084292.9208 | Chi-Sq p-value: 0.0 | MAD: 0.04408 | KS D-Max: 0.19837 | Dmix: 0.198371 | Digital Mix Speed: 151.515 | Time: 5.19s

[742/1331] Analyzing (a=8, b=10, c=7)...
  ✓ Samples: 4,736,275 | Chi-Sq Stat: 1645176.9385 | Chi-Sq p-value: 0.0 | MAD: 0.05559 | KS D-Max: 0.25017 | Dmix: 0.250167 | Digital Mix Speed: 120.083 | Time: 4.96s

[743/1331] Analyzing (a=8, b=10, c=8)...
  ✓ Samples: 12,156,528 | Chi-Sq Stat: 3044.5919 | Chi-Sq p-value: 0.0 | MAD: 0.00125 | KS D-Max: 0.00562 | Dmix: 0.005620 | Digital Mix Speed: 5667.848 | Time: 18.02s

[744/1331] Analyzing (a=8, b=10, c=9)...
  ✓ Samples: 4,736,275 | Chi-Sq Stat: 1645176.9385 | Chi-Sq p-value: 0.0 | MAD: 0.05559 | KS D-Max: 0.25017 | Dmix: 0.250167 | Digital Mix Speed: 120.083 | Time: 5.05s

[745/1331] Analyzing (a=8, b=10, c=10)...
  ✓ Samples: 4,773,130 | Chi-Sq Stat: 1085512.4886 | Chi-Sq p-value: 0.0 | MAD: 0.04409 | KS D-Max: 0.19841 | Dmix: 0.198412 | Digital Mix Speed: 151.481 | Time: 4.92s

[746/1331] Analyzing (a=8, b=10, c=11)...
  ✓ Samples: 4,736,260 | Chi-Sq Stat: 1645058.1198 | Chi-Sq p-value: 0.0 | MAD: 0.05560 | KS D-Max: 0.25018 | Dmix: 0.250179 | Digital Mix Speed: 120.062 | Time: 5.00s

[747/1331] Analyzing (a=8, b=10, c=12)...
  ✓ Samples: 5,340,400 | Chi-Sq Stat: 78650.7171 | Chi-Sq p-value: 0.0 | MAD: 0.01025 | KS D-Max: 0.03912 | Dmix: 0.046146 | Digital Mix Speed: 656.349 | Time: 5.86s

[748/1331] Analyzing (a=8, b=10, c=13)...
  ✓ Samples: 4,736,260 | Chi-Sq Stat: 1645058.1198 | Chi-Sq p-value: 0.0 | MAD: 0.05560 | KS D-Max: 0.25018 | Dmix: 0.250179 | Digital Mix Speed: 120.062 | Time: 5.06s

[749/1331] Analyzing (a=8, b=11, c=3)...
  ✓ Samples: 4,619,267 | Chi-Sq Stat: 953.3502 | Chi-Sq p-value: 0.0 | MAD: 0.00125 | KS D-Max: 0.00389 | Dmix: 0.005633 | Digital Mix Speed: 5331.658 | Time: 4.82s

[750/1331] Analyzing (a=8, b=11, c=4)...
  ✓ Samples: 4,561,068 | Chi-Sq Stat: 3764.8461 | Chi-Sq p-value: 0.0 | MAD: 0.00271 | KS D-Max: 0.01069 | Dmix: 0.012187 | Digital Mix Speed: 2457.220 | Time: 4.93s

[751/1331] Analyzing (a=8, b=11, c=5)...
  ✓ Samples: 4,619,302 | Chi-Sq Stat: 953.6999 | Chi-Sq p-value: 0.0 | MAD: 0.00126 | KS D-Max: 0.00394 | Dmix: 0.005665 | Digital Mix Speed: 5289.346 | Time: 4.83s

[752/1331] Analyzing (a=8, b=11, c=6)...
  ✓ Samples: 4,561,103 | Chi-Sq Stat: 3766.9194 | Chi-Sq p-value: 0.0 | MAD: 0.00271 | KS D-Max: 0.01068 | Dmix: 0.012180 | Digital Mix Speed: 2457.221 | Time: 4.95s

[753/1331] Analyzing (a=8, b=11, c=7)...
  ✓ Samples: 4,619,231 | Chi-Sq Stat: 976.1366 | Chi-Sq p-value: 0.0 | MAD: 0.00127 | KS D-Max: 0.00401 | Dmix: 0.005731 | Digital Mix Speed: 5247.693 | Time: 4.81s

[754/1331] Analyzing (a=8, b=11, c=8)...
  ✓ Samples: 4,543,993 | Chi-Sq Stat: 5205.9018 | Chi-Sq p-value: 0.0 | MAD: 0.00319 | KS D-Max: 0.01241 | Dmix: 0.014344 | Digital Mix Speed: 2086.971 | Time: 4.84s

[755/1331] Analyzing (a=8, b=11, c=9)...
  ✓ Samples: 4,618,794 | Chi-Sq Stat: 955.6468 | Chi-Sq p-value: 0.0 | MAD: 0.00126 | KS D-Max: 0.00387 | Dmix: 0.005655 | Digital Mix Speed: 5289.308 | Time: 4.79s

[756/1331] Analyzing (a=8, b=11, c=10)...
  ✓ Samples: 4,561,192 | Chi-Sq Stat: 3759.6461 | Chi-Sq p-value: 0.0 | MAD: 0.00271 | KS D-Max: 0.01068 | Dmix: 0.012175 | Digital Mix Speed: 2457.224 | Time: 4.88s

[757/1331] Analyzing (a=8, b=11, c=11)...
  ✓ Samples: 4,619,305 | Chi-Sq Stat: 960.2163 | Chi-Sq p-value: 0.0 | MAD: 0.00127 | KS D-Max: 0.00394 | Dmix: 0.005723 | Digital Mix Speed: 5247.698 | Time: 4.73s

[758/1331] Analyzing (a=8, b=11, c=12)...
  ✓ Samples: 4,561,296 | Chi-Sq Stat: 3762.6127 | Chi-Sq p-value: 0.0 | MAD: 0.00271 | KS D-Max: 0.01068 | Dmix: 0.012188 | Digital Mix Speed: 2457.228 | Time: 4.83s

[759/1331] Analyzing (a=8, b=11, c=13)...
  ✓ Samples: 4,619,026 | Chi-Sq Stat: 963.9039 | Chi-Sq p-value: 0.0 | MAD: 0.00126 | KS D-Max: 0.00387 | Dmix: 0.005669 | Digital Mix Speed: 5289.326 | Time: 4.78s

[760/1331] Analyzing (a=8, b=12, c=3)...
  ✓ Samples: 4,377,478 | Chi-Sq Stat: 8252.6033 | Chi-Sq p-value: 0.0 | MAD: 0.00416 | KS D-Max: 0.01197 | Dmix: 0.018703 | Digital Mix Speed: 1596.448 | Time: 4.56s

[761/1331] Analyzing (a=8, b=12, c=4)...
  ✓ Samples: 4,506,365 | Chi-Sq Stat: 2638.6530 | Chi-Sq p-value: 0.0 | MAD: 0.00235 | KS D-Max: 0.00657 | Dmix: 0.010560 | Digital Mix Speed: 2831.415 | Time: 4.71s

[762/1331] Analyzing (a=8, b=12, c=5)...
  ✓ Samples: 4,377,466 | Chi-Sq Stat: 8260.0955 | Chi-Sq p-value: 0.0 | MAD: 0.00416 | KS D-Max: 0.01197 | Dmix: 0.018714 | Digital Mix Speed: 1596.448 | Time: 4.71s

[763/1331] Analyzing (a=8, b=12, c=6)...
  ✓ Samples: 4,377,466 | Chi-Sq Stat: 8262.8921 | Chi-Sq p-value: 0.0 | MAD: 0.00416 | KS D-Max: 0.01198 | Dmix: 0.018714 | Digital Mix Speed: 1596.448 | Time: 4.53s

[764/1331] Analyzing (a=8, b=12, c=7)...
  ✓ Samples: 4,377,466 | Chi-Sq Stat: 8257.5391 | Chi-Sq p-value: 0.0 | MAD: 0.00416 | KS D-Max: 0.01197 | Dmix: 0.018706 | Digital Mix Speed: 1596.448 | Time: 4.67s

[765/1331] Analyzing (a=8, b=12, c=8)...
