Added 0 trivial states as holes

=== SWISS CHEESE CUBE SCAN ===
Cube center: (22, 33, 11)
  ✓ Samples: 3,145,060 | Chi-Sq Stat: 2537.6345 | Chi-Sq p-value: 0.0 | MAD: 0.00244 | KS D-Max: 0.00627 | Dmix: 0.010978 | Digital Mix Speed: 2662.963 | Time: 3.28s

[197/343] Analyzing (a=23, b=30, c=8)...
  ✓ Samples: 3,477,712 | Chi-Sq Stat: 1317.3544 | Chi-Sq p-value: 0.0 | MAD: 0.00175 | KS D-Max: 0.00730 | Dmix: 0.007855 | Digital Mix Speed: 3737.882 | Time: 3.56s

[198/343] Analyzing (a=23, b=30, c=9)...
  ✓ Samples: 3,477,605 | Chi-Sq Stat: 1289.6689 | Chi-Sq p-value: 0.0 | MAD: 0.00175 | KS D-Max: 0.00734 | Dmix: 0.007862 | Digital Mix Speed: 3737.874 | Time: 3.45s

[199/343] Analyzing (a=23, b=30, c=10)...
  ✓ Samples: 3,477,258 | Chi-Sq Stat: 1338.8455 | Chi-Sq p-value: 0.0 | MAD: 0.00177 | KS D-Max: 0.00739 | Dmix: 0.007963 | Digital Mix Speed: 3695.614 | Time: 3.60s

[200/343] Analyzing (a=23, b=30, c=11)...
  ✓ Samples: 3,477,650 | Chi-Sq Stat: 1260.3662 | Chi-Sq p-value: 0.0 | MAD: 0.00172 | KS D-Max: 0.00726 | Dmix: 0.007751 | Digital Mix Speed: 3803.073 | Time: 3.55s

[201/343] Analyzing (a=23, b=30, c=12)...
  ✓ Samples: 3,477,822 | Chi-Sq Stat: 1382.3761 | Chi-Sq p-value: 0.0 | MAD: 0.00179 | KS D-Max: 0.00745 | Dmix: 0.008037 | Digital Mix Speed: 3654.362 | Time: 3.52s

[202/343] Analyzing (a=23, b=30, c=13)...
  ✓ Samples: 3,477,381 | Chi-Sq Stat: 1339.6681 | Chi-Sq p-value: 0.0 | MAD: 0.00177 | KS D-Max: 0.00748 | Dmix: 0.007967 | Digital Mix Speed: 3695.623 | Time: 3.69s

[203/343] Analyzing (a=23, b=30, c=14)...
  ✓ Samples: 3,477,577 | Chi-Sq Stat: 1272.8375 | Chi-Sq p-value: 0.0 | MAD: 0.00172 | KS D-Max: 0.00719 | Dmix: 0.007752 | Digital Mix Speed: 3803.068 | Time: 3.47s

[204/343] Analyzing (a=23, b=31, c=8)...
  ✓ Samples: 3,295,652 | Chi-Sq Stat: 13199.9476 | Chi-Sq p-value: 0.0 | MAD: 0.00617 | KS D-Max: 0.01827 | Dmix: 0.027778 | Digital Mix Speed: 1056.392 | Time: 3.25s

[205/343] Analyzing (a=23, b=31, c=9)...
  ✓ Samples: 3,295,596 | Chi-Sq Stat: 13675.8210 | Chi-Sq p-value: 0.0 | MAD: 0.00628 | KS D-Max: 0.01861 | Dmix: 0.028244 | Digital Mix Speed: 1037.888 | Time: 3.53s

[206/343] Analyzing (a=23, b=31, c=10)...
  ✓ Samples: 3,295,693 | Chi-Sq Stat: 13416.5365 | Chi-Sq p-value: 0.0 | MAD: 0.00618 | KS D-Max: 0.01833 | Dmix: 0.027818 | Digital Mix Speed: 1054.684 | Time: 3.24s

[207/343] Analyzing (a=23, b=31, c=11)...
  ✓ Samples: 3,295,684 | Chi-Sq Stat: 13472.0595 | Chi-Sq p-value: 0.0 | MAD: 0.00623 | KS D-Max: 0.01848 | Dmix: 0.028053 | Digital Mix Speed: 1046.219 | Time: 3.25s

[208/343] Analyzing (a=23, b=31, c=12)...
  ✓ Samples: 3,295,738 | Chi-Sq Stat: 13475.6633 | Chi-Sq p-value: 0.0 | MAD: 0.00623 | KS D-Max: 0.01854 | Dmix: 0.028035 | Digital Mix Speed: 1046.220 | Time: 3.48s

[209/343] Analyzing (a=23, b=31, c=13)...
  ✓ Samples: 3,295,684 | Chi-Sq Stat: 13648.2906 | Chi-Sq p-value: 0.0 | MAD: 0.00626 | KS D-Max: 0.01860 | Dmix: 0.028150 | Digital Mix Speed: 1041.205 | Time: 3.18s

[210/343] Analyzing (a=23, b=31, c=14)...
  ✓ Samples: 3,295,711 | Chi-Sq Stat: 13553.1614 | Chi-Sq p-value: 0.0 | MAD: 0.00624 | KS D-Max: 0.01856 | Dmix: 0.028101 | Digital Mix Speed: 1044.543 | Time: 3.23s

[211/343] Analyzing (a=23, b=32, c=8)...
  ✓ Samples: 3,252,560 | Chi-Sq Stat: 19811.9191 | Chi-Sq p-value: 0.0 | MAD: 0.00711 | KS D-Max: 0.01413 | Dmix: 0.031981 | Digital Mix Speed: 915.925 | Time: 3.39s

[212/343] Analyzing (a=23, b=32, c=9)...
  ✓ Samples: 3,252,517 | Chi-Sq Stat: 19807.1989 | Chi-Sq p-value: 0.0 | MAD: 0.00712 | KS D-Max: 0.01422 | Dmix: 0.032022 | Digital Mix Speed: 914.638 | Time: 3.12s

[213/343] Analyzing (a=23, b=32, c=10)...
  ✓ Samples: 3,252,449 | Chi-Sq Stat: 20120.6069 | Chi-Sq p-value: 0.0 | MAD: 0.00718 | KS D-Max: 0.01437 | Dmix: 0.032309 | Digital Mix Speed: 906.993 | Time: 3.24s

[214/343] Analyzing (a=23, b=32, c=11)...
  ✓ Samples: 3,252,335 | Chi-Sq Stat: 19630.4455 | Chi-Sq p-value: 0.0 | MAD: 0.00704 | KS D-Max: 0.01393 | Dmix: 0.031676 | Digital Mix Speed: 925.028 | Time: 3.41s

[215/343] Analyzing (a=23, b=32, c=12)...
  ✓ Samples: 3,252,397 | Chi-Sq Stat: 19582.5476 | Chi-Sq p-value: 0.0 | MAD: 0.00711 | KS D-Max: 0.01421 | Dmix: 0.031975 | Digital Mix Speed: 915.922 | Time: 3.14s

[216/343] Analyzing (a=23, b=32, c=13)...
  ✓ Samples: 3,252,386 | Chi-Sq Stat: 19865.1038 | Chi-Sq p-value: 0.0 | MAD: 0.00712 | KS D-Max: 0.01417 | Dmix: 0.032024 | Digital Mix Speed: 914.635 | Time: 3.26s

[217/343] Analyzing (a=23, b=32, c=14)...
  ✓ Samples: 3,252,365 | Chi-Sq Stat: 19879.0795 | Chi-Sq p-value: 0.0 | MAD: 0.00712 | KS D-Max: 0.01425 | Dmix: 0.032047 | Digital Mix Speed: 914.635 | Time: 3.31s

[218/343] Analyzing (a=23, b=33, c=8)...
  ✓ Samples: 3,372,896 | Chi-Sq Stat: 2714.9068 | Chi-Sq p-value: 0.0 | MAD: 0.00242 | KS D-Max: 0.00626 | Dmix: 0.010878 | Digital Mix Speed: 2697.522 | Time: 3.37s

[219/343] Analyzing (a=23, b=33, c=9)...
  ✓ Samples: 3,373,445 | Chi-Sq Stat: 2664.0273 | Chi-Sq p-value: 0.0 | MAD: 0.00240 | KS D-Max: 0.00619 | Dmix: 0.010810 | Digital Mix Speed: 2720.031 | Time: 3.39s

[220/343] Analyzing (a=23, b=33, c=10)...
  ✓ Samples: 3,372,930 | Chi-Sq Stat: 2707.0033 | Chi-Sq p-value: 0.0 | MAD: 0.00241 | KS D-Max: 0.00628 | Dmix: 0.010848 | Digital Mix Speed: 2708.717 | Time: 3.50s

[221/343] Analyzing (a=23, b=33, c=11)...
  ✓ Samples: 3,372,796 | Chi-Sq Stat: 2729.1834 | Chi-Sq p-value: 0.0 | MAD: 0.00242 | KS D-Max: 0.00637 | Dmix: 0.010888 | Digital Mix Speed: 2697.517 | Time: 3.39s

[222/343] Analyzing (a=23, b=33, c=12)...
  ✓ Samples: 3,373,101 | Chi-Sq Stat: 2650.8891 | Chi-Sq p-value: 0.0 | MAD: 0.00239 | KS D-Max: 0.00619 | Dmix: 0.010753 | Digital Mix Speed: 2731.393 | Time: 3.49s

[223/343] Analyzing (a=23, b=33, c=13)...
  ✓ Samples: 3,372,884 | Chi-Sq Stat: 2724.8204 | Chi-Sq p-value: 0.0 | MAD: 0.00242 | KS D-Max: 0.00629 | Dmix: 0.010889 | Digital Mix Speed: 2697.521 | Time: 3.47s

[224/343] Analyzing (a=23, b=33, c=14)...
  ✓ Samples: 3,372,813 | Chi-Sq Stat: 2852.2452 | Chi-Sq p-value: 0.0 | MAD: 0.00247 | KS D-Max: 0.00628 | Dmix: 0.011118 | Digital Mix Speed: 2642.912 | Time: 3.46s

[225/343] Analyzing (a=23, b=34, c=8)...
  ✓ Samples: 3,357,686 | Chi-Sq Stat: 666.6729 | Chi-Sq p-value: 0.0 | MAD: 0.00123 | KS D-Max: 0.00356 | Dmix: 0.005531 | Digital Mix Speed: 5305.724 | Time: 3.64s

[226/343] Analyzing (a=23, b=34, c=9)...
  ✓ Samples: 3,357,823 | Chi-Sq Stat: 704.1686 | Chi-Sq p-value: 0.0 | MAD: 0.00126 | KS D-Max: 0.00377 | Dmix: 0.005690 | Digital Mix Speed: 5179.411 | Time: 3.34s

[227/343] Analyzing (a=23, b=34, c=10)...
  ✓ Samples: 3,357,435 | Chi-Sq Stat: 683.9540 | Chi-Sq p-value: 0.0 | MAD: 0.00123 | KS D-Max: 0.00368 | Dmix: 0.005535 | Digital Mix Speed: 5305.697 | Time: 3.40s

[228/343] Analyzing (a=23, b=34, c=11)...
  ✓ Samples: 3,357,665 | Chi-Sq Stat: 637.0617 | Chi-Sq p-value: 0.0 | MAD: 0.00120 | KS D-Max: 0.00345 | Dmix: 0.005395 | Digital Mix Speed: 5438.364 | Time: 3.49s

[229/343] Analyzing (a=23, b=34, c=12)...
  ✓ Samples: 3,357,661 | Chi-Sq Stat: 694.0799 | Chi-Sq p-value: 0.0 | MAD: 0.00125 | KS D-Max: 0.00366 | Dmix: 0.005644 | Digital Mix Speed: 5220.829 | Time: 3.32s

[230/343] Analyzing (a=23, b=34, c=13)...
  ✓ Samples: 3,357,561 | Chi-Sq Stat: 708.4848 | Chi-Sq p-value: 0.0 | MAD: 0.00126 | KS D-Max: 0.00375 | Dmix: 0.005667 | Digital Mix Speed: 5179.384 | Time: 3.39s

[231/343] Analyzing (a=23, b=34, c=14)...
  ✓ Samples: 3,357,534 | Chi-Sq Stat: 702.4665 | Chi-Sq p-value: 0.0 | MAD: 0.00127 | KS D-Max: 0.00370 | Dmix: 0.005706 | Digital Mix Speed: 5138.599 | Time: 3.46s

[232/343] Analyzing (a=23, b=35, c=8)...
  ✓ Samples: 3,188,162 | Chi-Sq Stat: 1049.7105 | Chi-Sq p-value: 0.0 | MAD: 0.00155 | KS D-Max: 0.00377 | Dmix: 0.006997 | Digital Mix Speed: 4195.833 | Time: 3.27s

[233/343] Analyzing (a=23, b=35, c=9)...
  ✓ Samples: 3,187,990 | Chi-Sq Stat: 1054.9694 | Chi-Sq p-value: 0.0 | MAD: 0.00156 | KS D-Max: 0.00373 | Dmix: 0.007008 | Digital Mix Speed: 4168.921 | Time: 3.20s

[234/343] Analyzing (a=23, b=35, c=10)...
  ✓ Samples: 3,188,243 | Chi-Sq Stat: 1063.7284 | Chi-Sq p-value: 0.0 | MAD: 0.00157 | KS D-Max: 0.00383 | Dmix: 0.007051 | Digital Mix Speed: 4142.389 | Time: 3.20s

[235/343] Analyzing (a=23, b=35, c=11)...
  ✓ Samples: 3,188,384 | Chi-Sq Stat: 1058.6074 | Chi-Sq p-value: 0.0 | MAD: 0.00156 | KS D-Max: 0.00378 | Dmix: 0.007016 | Digital Mix Speed: 4168.956 | Time: 3.19s

[236/343] Analyzing (a=23, b=35, c=12)...
  ✓ Samples: 3,188,105 | Chi-Sq Stat: 1070.6771 | Chi-Sq p-value: 0.0 | MAD: 0.00157 | KS D-Max: 0.00378 | Dmix: 0.007044 | Digital Mix Speed: 4142.377 | Time: 3.24s

[237/343] Analyzing (a=23, b=35, c=13)...
  ✓ Samples: 3,188,110 | Chi-Sq Stat: 1046.4553 | Chi-Sq p-value: 0.0 | MAD: 0.00154 | KS D-Max: 0.00378 | Dmix: 0.006946 | Digital Mix Speed: 4223.074 | Time: 3.25s

[238/343] Analyzing (a=23, b=35, c=14)...
  ✓ Samples: 3,188,332 | Chi-Sq Stat: 1068.8308 | Chi-Sq p-value: 0.0 | MAD: 0.00157 | KS D-Max: 0.00377 | Dmix: 0.007072 | Digital Mix Speed: 4142.397 | Time: 3.19s

[239/343] Analyzing (a=23, b=36, c=8)...
  ✓ Samples: 3,151,554 | Chi-Sq Stat: 1333.9164 | Chi-Sq p-value: 0.0 | MAD: 0.00181 | KS D-Max: 0.00476 | Dmix: 0.008150 | Digital Mix Speed: 3590.345 | Time: 3.09s

[240/343] Analyzing (a=23, b=36, c=9)...
  ✓ Samples: 3,151,500 | Chi-Sq Stat: 1436.3276 | Chi-Sq p-value: 0.0 | MAD: 0.00185 | KS D-Max: 0.00490 | Dmix: 0.008317 | Digital Mix Speed: 3512.712 | Time: 3.36s

[241/343] Analyzing (a=23, b=36, c=10)...
  ✓ Samples: 3,151,651 | Chi-Sq Stat: 1300.8856 | Chi-Sq p-value: 0.0 | MAD: 0.00180 | KS D-Max: 0.00473 | Dmix: 0.008116 | Digital Mix Speed: 3610.299 | Time: 3.14s

[242/343] Analyzing (a=23, b=36, c=11)...
  ✓ Samples: 3,151,455 | Chi-Sq Stat: 1367.6850 | Chi-Sq p-value: 0.0 | MAD: 0.00180 | KS D-Max: 0.00478 | Dmix: 0.008102 | Digital Mix Speed: 3610.284 | Time: 3.18s

[243/343] Analyzing (a=23, b=36, c=12)...
  ✓ Samples: 3,151,731 | Chi-Sq Stat: 1416.4299 | Chi-Sq p-value: 0.0 | MAD: 0.00186 | KS D-Max: 0.00488 | Dmix: 0.008354 | Digital Mix Speed: 3493.844 | Time: 3.24s

[244/343] Analyzing (a=23, b=36, c=13)...
  ✓ Samples: 3,151,611 | Chi-Sq Stat: 1384.8756 | Chi-Sq p-value: 0.0 | MAD: 0.00182 | KS D-Max: 0.00483 | Dmix: 0.008201 | Digital Mix Speed: 3570.622 | Time: 3.05s

[245/343] Analyzing (a=23, b=36, c=14)...
  ✓ Samples: 3,151,687 | Chi-Sq Stat: 1393.2702 | Chi-Sq p-value: 0.0 | MAD: 0.00183 | KS D-Max: 0.00486 | Dmix: 0.008245 | Digital Mix Speed: 3551.116 | Time: 3.19s

[246/343] Analyzing (a=24, b=30, c=8)...
  ✓ Samples: 3,225,152 | Chi-Sq Stat: 5559.3779 | Chi-Sq p-value: 0.0 | MAD: 0.00368 | KS D-Max: 0.01066 | Dmix: 0.016569 | Digital Mix Speed: 1768.628 | Time: 3.15s

[247/343] Analyzing (a=24, b=30, c=9)...
  ✓ Samples: 3,225,152 | Chi-Sq Stat: 5562.0354 | Chi-Sq p-value: 0.0 | MAD: 0.00368 | KS D-Max: 0.01067 | Dmix: 0.016570 | Digital Mix Speed: 1768.628 | Time: 3.25s

[248/343] Analyzing (a=24, b=30, c=10)...
  ✓ Samples: 3,225,152 | Chi-Sq Stat: 5560.1251 | Chi-Sq p-value: 0.0 | MAD: 0.00368 | KS D-Max: 0.01067 | Dmix: 0.016567 | Digital Mix Speed: 1768.628 | Time: 3.19s

[249/343] Analyzing (a=24, b=30, c=11)...
  ✓ Samples: 3,225,152 | Chi-Sq Stat: 5558.9421 | Chi-Sq p-value: 0.0 | MAD: 0.00368 | KS D-Max: 0.01066 | Dmix: 0.016568 | Digital Mix Speed: 1768.628 | Time: 3.03s

[250/343] Analyzing (a=24, b=30, c=12)...
  ✓ Samples: 3,562,971 | Chi-Sq Stat: 1425.1542 | Chi-Sq p-value: 0.0 | MAD: 0.00204 | KS D-Max: 0.00597 | Dmix: 0.009173 | Digital Mix Speed: 3211.673 | Time: 3.69s

[251/343] Analyzing (a=24, b=30, c=13)...
  ✓ Samples: 3,225,152 | Chi-Sq Stat: 5561.0076 | Chi-Sq p-value: 0.0 | MAD: 0.00368 | KS D-Max: 0.01067 | Dmix: 0.016576 | Digital Mix Speed: 1768.628 | Time: 3.21s

[252/343] Analyzing (a=24, b=30, c=14)...
  ✓ Samples: 3,225,152 | Chi-Sq Stat: 5563.3975 | Chi-Sq p-value: 0.0 | MAD: 0.00368 | KS D-Max: 0.01067 | Dmix: 0.016582 | Digital Mix Speed: 1768.628 | Time: 3.06s

[253/343] Analyzing (a=24, b=31, c=8)...
  ✓ Samples: 3,224,311 | Chi-Sq Stat: 27890.1848 | Chi-Sq p-value: 0.0 | MAD: 0.00683 | KS D-Max: 0.01942 | Dmix: 0.030754 | Digital Mix Speed: 952.919 | Time: 3.31s

[254/343] Analyzing (a=24, b=31, c=9)...
  ✓ Samples: 3,219,211 | Chi-Sq Stat: 30488.7208 | Chi-Sq p-value: 0.0 | MAD: 0.00749 | KS D-Max: 0.02005 | Dmix: 0.033724 | Digital Mix Speed: 868.858 | Time: 3.13s

[255/343] Analyzing (a=24, b=31, c=10)...
  ✓ Samples: 3,242,800 | Chi-Sq Stat: 21856.5568 | Chi-Sq p-value: 0.0 | MAD: 0.00604 | KS D-Max: 0.01976 | Dmix: 0.027178 | Digital Mix Speed: 1077.967 | Time: 3.17s

[256/343] Analyzing (a=24, b=31, c=11)...
  ✓ Samples: 3,242,811 | Chi-Sq Stat: 21913.9611 | Chi-Sq p-value: 0.0 | MAD: 0.00604 | KS D-Max: 0.01976 | Dmix: 0.027169 | Digital Mix Speed: 1077.967 | Time: 3.33s

[257/343] Analyzing (a=24, b=31, c=12)...
  ✓ Samples: 3,219,211 | Chi-Sq Stat: 30541.5636 | Chi-Sq p-value: 0.0 | MAD: 0.00750 | KS D-Max: 0.02009 | Dmix: 0.033738 | Digital Mix Speed: 867.700 | Time: 3.12s

[258/343] Analyzing (a=24, b=31, c=13)...
  ✓ Samples: 3,242,815 | Chi-Sq Stat: 21916.6752 | Chi-Sq p-value: 0.0 | MAD: 0.00605 | KS D-Max: 0.01980 | Dmix: 0.027239 | Digital Mix Speed: 1076.185 | Time: 3.23s

[259/343] Analyzing (a=24, b=31, c=14)...
  ✓ Samples: 3,242,759 | Chi-Sq Stat: 22053.5025 | Chi-Sq p-value: 0.0 | MAD: 0.00609 | KS D-Max: 0.01989 | Dmix: 0.027388 | Digital Mix Speed: 1069.116 | Time: 3.25s

[260/343] Analyzing (a=24, b=32, c=8)...
  ✓ Samples: 3,351,934 | Chi-Sq Stat: 6976.8363 | Chi-Sq p-value: 0.0 | MAD: 0.00367 | KS D-Max: 0.00745 | Dmix: 0.016515 | Digital Mix Speed: 1778.010 | Time: 3.38s

[261/343] Analyzing (a=24, b=32, c=9)...
  ✓ Samples: 3,180,095 | Chi-Sq Stat: 81337.4858 | Chi-Sq p-value: 0.0 | MAD: 0.01560 | KS D-Max: 0.02911 | Dmix: 0.070210 | Digital Mix Speed: 416.823 | Time: 3.12s

[262/343] Analyzing (a=24, b=32, c=10)...
  ✓ Samples: 3,180,095 | Chi-Sq Stat: 81338.9265 | Chi-Sq p-value: 0.0 | MAD: 0.01560 | KS D-Max: 0.02911 | Dmix: 0.070208 | Digital Mix Speed: 416.823 | Time: 3.19s

[263/343] Analyzing (a=24, b=32, c=11)...
  ✓ Samples: 3,180,095 | Chi-Sq Stat: 81345.5698 | Chi-Sq p-value: 0.0 | MAD: 0.01560 | KS D-Max: 0.02910 | Dmix: 0.070210 | Digital Mix Speed: 416.823 | Time: 3.11s

[264/343] Analyzing (a=24, b=32, c=12)...
  ✓ Samples: 3,180,095 | Chi-Sq Stat: 81339.4887 | Chi-Sq p-value: 0.0 | MAD: 0.01560 | KS D-Max: 0.02910 | Dmix: 0.070209 | Digital Mix Speed: 416.823 | Time: 3.12s

[265/343] Analyzing (a=24, b=32, c=13)...
  ✓ Samples: 3,180,095 | Chi-Sq Stat: 81333.7075 | Chi-Sq p-value: 0.0 | MAD: 0.01560 | KS D-Max: 0.02910 | Dmix: 0.070205 | Digital Mix Speed: 416.823 | Time: 3.25s

[266/343] Analyzing (a=24, b=32, c=14)...
  ✓ Samples: 3,180,092 | Chi-Sq Stat: 81331.7265 | Chi-Sq p-value: 0.0 | MAD: 0.01560 | KS D-Max: 0.02910 | Dmix: 0.070204 | Digital Mix Speed: 416.823 | Time: 3.13s

[267/343] Analyzing (a=24, b=33, c=8)...
  ✓ Samples: 3,136,919 | Chi-Sq Stat: 2941.8928 | Chi-Sq p-value: 0.0 | MAD: 0.00304 | KS D-Max: 0.00812 | Dmix: 0.013669 | Digital Mix Speed: 2137.008 | Time: 3.01s

[268/343] Analyzing (a=24, b=33, c=9)...
  ✓ Samples: 4,106,983 | Chi-Sq Stat: 1128.4451 | Chi-Sq p-value: 0.0 | MAD: 0.00150 | KS D-Max: 0.00460 | Dmix: 0.006768 | Digital Mix Speed: 4409.015 | Time: 4.45s

[269/343] Analyzing (a=24, b=33, c=10)...
  ✓ Samples: 3,136,919 | Chi-Sq Stat: 2939.9321 | Chi-Sq p-value: 0.0 | MAD: 0.00304 | KS D-Max: 0.00811 | Dmix: 0.013667 | Digital Mix Speed: 2137.008 | Time: 3.11s

[270/343] Analyzing (a=24, b=33, c=11)...
  ✓ Samples: 3,136,919 | Chi-Sq Stat: 2940.5841 | Chi-Sq p-value: 0.0 | MAD: 0.00304 | KS D-Max: 0.00811 | Dmix: 0.013666 | Digital Mix Speed: 2137.008 | Time: 3.01s

[271/343] Analyzing (a=24, b=33, c=12)...
  ✓ Samples: 3,163,851 | Chi-Sq Stat: 2036.6926 | Chi-Sq p-value: 0.0 | MAD: 0.00255 | KS D-Max: 0.00733 | Dmix: 0.011483 | Digital Mix Speed: 2549.104 | Time: 3.32s

[272/343] Analyzing (a=24, b=33, c=13)...
  ✓ Samples: 3,136,918 | Chi-Sq Stat: 2939.2602 | Chi-Sq p-value: 0.0 | MAD: 0.00304 | KS D-Max: 0.00811 | Dmix: 0.013659 | Digital Mix Speed: 2137.008 | Time: 3.08s

[273/343] Analyzing (a=24, b=33, c=14)...
  ✓ Samples: 3,136,918 | Chi-Sq Stat: 2938.9181 | Chi-Sq p-value: 0.0 | MAD: 0.00304 | KS D-Max: 0.00811 | Dmix: 0.013662 | Digital Mix Speed: 2137.008 | Time: 3.07s

[274/343] Analyzing (a=24, b=34, c=8)...
  ✓ Samples: 4,177,968 | Chi-Sq Stat: 715.1217 | Chi-Sq p-value: 0.0 | MAD: 0.00104 | KS D-Max: 0.00407 | Dmix: 0.004702 | Digital Mix Speed: 6366.313 | Time: 4.52s

[275/343] Analyzing (a=24, b=34, c=9)...
  ✓ Samples: 3,120,118 | Chi-Sq Stat: 897.8322 | Chi-Sq p-value: 0.0 | MAD: 0.00175 | KS D-Max: 0.00787 | Dmix: 0.007870 | Digital Mix Speed: 3710.955 | Time: 3.06s

[276/343] Analyzing (a=24, b=34, c=10)...
  ✓ Samples: 3,129,723 | Chi-Sq Stat: 889.2538 | Chi-Sq p-value: 0.0 | MAD: 0.00176 | KS D-Max: 0.00794 | Dmix: 0.007941 | Digital Mix Speed: 3690.628 | Time: 3.05s

[277/343] Analyzing (a=24, b=34, c=11)...
  ✓ Samples: 3,120,116 | Chi-Sq Stat: 896.8383 | Chi-Sq p-value: 0.0 | MAD: 0.00175 | KS D-Max: 0.00787 | Dmix: 0.007870 | Digital Mix Speed: 3710.955 | Time: 3.20s

[278/343] Analyzing (a=24, b=34, c=12)...
  ✓ Samples: 3,155,748 | Chi-Sq Stat: 628.1865 | Chi-Sq p-value: 0.0 | MAD: 0.00152 | KS D-Max: 0.00686 | Dmix: 0.006860 | Digital Mix Speed: 4275.725 | Time: 3.05s

[279/343] Analyzing (a=24, b=34, c=13)...
  ✓ Samples: 3,120,116 | Chi-Sq Stat: 897.0931 | Chi-Sq p-value: 0.0 | MAD: 0.00175 | KS D-Max: 0.00787 | Dmix: 0.007870 | Digital Mix Speed: 3710.955 | Time: 3.06s

[280/343] Analyzing (a=24, b=34, c=14)...
  ✓ Samples: 3,129,721 | Chi-Sq Stat: 890.0052 | Chi-Sq p-value: 0.0 | MAD: 0.00177 | KS D-Max: 0.00794 | Dmix: 0.007944 | Digital Mix Speed: 3669.777 | Time: 3.13s

[281/343] Analyzing (a=24, b=35, c=8)...
  ✓ Samples: 3,117,895 | Chi-Sq Stat: 1578.8966 | Chi-Sq p-value: 0.0 | MAD: 0.00187 | KS D-Max: 0.00313 | Dmix: 0.008434 | Digital Mix Speed: 3472.653 | Time: 3.07s

[282/343] Analyzing (a=24, b=35, c=9)...
  ✓ Samples: 3,128,094 | Chi-Sq Stat: 1212.3645 | Chi-Sq p-value: 0.0 | MAD: 0.00161 | KS D-Max: 0.00303 | Dmix: 0.007243 | Digital Mix Speed: 4034.335 | Time: 3.04s

[283/343] Analyzing (a=24, b=35, c=10)...
  ✓ Samples: 3,117,894 | Chi-Sq Stat: 1575.3318 | Chi-Sq p-value: 0.0 | MAD: 0.00188 | KS D-Max: 0.00312 | Dmix: 0.008440 | Digital Mix Speed: 3454.182 | Time: 3.16s

[284/343] Analyzing (a=24, b=35, c=11)...
  ✓ Samples: 3,128,055 | Chi-Sq Stat: 1211.6531 | Chi-Sq p-value: 0.0 | MAD: 0.00161 | KS D-Max: 0.00305 | Dmix: 0.007234 | Digital Mix Speed: 4034.332 | Time: 3.09s

[285/343] Analyzing (a=24, b=35, c=12)...
  ✓ Samples: 3,117,894 | Chi-Sq Stat: 1575.7936 | Chi-Sq p-value: 0.0 | MAD: 0.00187 | KS D-Max: 0.00312 | Dmix: 0.008435 | Digital Mix Speed: 3472.653 | Time: 2.97s

[286/343] Analyzing (a=24, b=35, c=13)...
  ✓ Samples: 3,128,081 | Chi-Sq Stat: 1199.1184 | Chi-Sq p-value: 0.0 | MAD: 0.00160 | KS D-Max: 0.00301 | Dmix: 0.007209 | Digital Mix Speed: 4059.549 | Time: 3.23s

[287/343] Analyzing (a=24, b=35, c=14)...
  ✓ Samples: 3,117,895 | Chi-Sq Stat: 1567.7005 | Chi-Sq p-value: 0.0 | MAD: 0.00187 | KS D-Max: 0.00311 | Dmix: 0.008422 | Digital Mix Speed: 3472.653 | Time: 2.99s

[288/343] Analyzing (a=24, b=36, c=8)...
  ✓ Samples: 3,083,232 | Chi-Sq Stat: 3082.9963 | Chi-Sq p-value: 0.0 | MAD: 0.00290 | KS D-Max: 0.00696 | Dmix: 0.013046 | Digital Mix Speed: 2237.588 | Time: 3.05s

[289/343] Analyzing (a=24, b=36, c=9)...
  ✓ Samples: 3,083,232 | Chi-Sq Stat: 3084.3491 | Chi-Sq p-value: 0.0 | MAD: 0.00290 | KS D-Max: 0.00696 | Dmix: 0.013050 | Digital Mix Speed: 2237.588 | Time: 2.98s

[290/343] Analyzing (a=24, b=36, c=10)...
  ✓ Samples: 3,083,231 | Chi-Sq Stat: 3083.4854 | Chi-Sq p-value: 0.0 | MAD: 0.00290 | KS D-Max: 0.00696 | Dmix: 0.013046 | Digital Mix Speed: 2237.588 | Time: 3.12s

[291/343] Analyzing (a=24, b=36, c=11)...
  ✓ Samples: 3,083,231 | Chi-Sq Stat: 3085.5135 | Chi-Sq p-value: 0.0 | MAD: 0.00290 | KS D-Max: 0.00696 | Dmix: 0.013050 | Digital Mix Speed: 2237.588 | Time: 3.02s

[292/343] Analyzing (a=24, b=36, c=12)...
  ✓ Samples: 3,167,977 | Chi-Sq Stat: 900.4456 | Chi-Sq p-value: 0.0 | MAD: 0.00120 | KS D-Max: 0.00526 | Dmix: 0.005400 | Digital Mix Speed: 5417.318 | Time: 3.03s

[293/343] Analyzing (a=24, b=36, c=13)...
  ✓ Samples: 3,083,231 | Chi-Sq Stat: 3085.1635 | Chi-Sq p-value: 0.0 | MAD: 0.00290 | KS D-Max: 0.00696 | Dmix: 0.013049 | Digital Mix Speed: 2237.588 | Time: 3.15s

[294/343] Analyzing (a=24, b=36, c=14)...
