Added 0 trivial states as holes

=== SWISS CHEESE CUBE SCAN ===
Cube center: (21, 14, 12)
  ✓ Samples: 3,879,745 | Chi-Sq Stat: 1569.3029 | Chi-Sq p-value: 0.0 | MAD: 0.00202 | KS D-Max: 0.00533 | Dmix: 0.009094 | Digital Mix Speed: 3261.784 | Time: 3.96s

[197/343] Analyzing (a=22, b=11, c=9)...
  ✓ Samples: 4,526,740 | Chi-Sq Stat: 5805.1169 | Chi-Sq p-value: 0.0 | MAD: 0.00338 | KS D-Max: 0.01270 | Dmix: 0.015210 | Digital Mix Speed: 1969.167 | Time: 4.70s

[198/343] Analyzing (a=22, b=11, c=10)...
  ✓ Samples: 4,526,738 | Chi-Sq Stat: 5801.9824 | Chi-Sq p-value: 0.0 | MAD: 0.00338 | KS D-Max: 0.01270 | Dmix: 0.015204 | Digital Mix Speed: 1969.167 | Time: 4.73s

[199/343] Analyzing (a=22, b=11, c=11)...
  ✓ Samples: 31,104,424 | Chi-Sq Stat: 101.9336 | Chi-Sq p-value: 0.0 | MAD: 0.00017 | KS D-Max: 0.00043 | Dmix: 0.000773 | Digital Mix Speed: 44075.424 | Time: 73.14s

[200/343] Analyzing (a=22, b=11, c=12)...
  ✓ Samples: 4,526,737 | Chi-Sq Stat: 5803.4004 | Chi-Sq p-value: 0.0 | MAD: 0.00338 | KS D-Max: 0.01270 | Dmix: 0.015207 | Digital Mix Speed: 1969.167 | Time: 4.72s

[201/343] Analyzing (a=22, b=11, c=13)...
  ✓ Samples: 4,526,737 | Chi-Sq Stat: 5802.8532 | Chi-Sq p-value: 0.0 | MAD: 0.00338 | KS D-Max: 0.01270 | Dmix: 0.015205 | Digital Mix Speed: 1969.167 | Time: 4.83s

[202/343] Analyzing (a=22, b=11, c=14)...
  ✓ Samples: 4,526,734 | Chi-Sq Stat: 5800.4118 | Chi-Sq p-value: 0.0 | MAD: 0.00338 | KS D-Max: 0.01271 | Dmix: 0.015203 | Digital Mix Speed: 1969.167 | Time: 4.65s

[203/343] Analyzing (a=22, b=11, c=15)...
  ✓ Samples: 4,526,734 | Chi-Sq Stat: 5802.6984 | Chi-Sq p-value: 0.0 | MAD: 0.00338 | KS D-Max: 0.01271 | Dmix: 0.015206 | Digital Mix Speed: 1969.167 | Time: 4.84s

[204/343] Analyzing (a=22, b=12, c=9)...
  ✓ Samples: 4,362,855 | Chi-Sq Stat: 8107.5019 | Chi-Sq p-value: 0.0 | MAD: 0.00397 | KS D-Max: 0.01294 | Dmix: 0.017874 | Digital Mix Speed: 1672.486 | Time: 4.39s

[205/343] Analyzing (a=22, b=12, c=10)...
  ✓ Samples: 5,435,350 | Chi-Sq Stat: 3128.1950 | Chi-Sq p-value: 0.0 | MAD: 0.00235 | KS D-Max: 0.00617 | Dmix: 0.010564 | Digital Mix Speed: 2866.054 | Time: 6.00s

[206/343] Analyzing (a=22, b=12, c=11)...
  ✓ Samples: 4,362,855 | Chi-Sq Stat: 8107.5106 | Chi-Sq p-value: 0.0 | MAD: 0.00397 | KS D-Max: 0.01294 | Dmix: 0.017877 | Digital Mix Speed: 1672.486 | Time: 4.43s

[207/343] Analyzing (a=22, b=12, c=12)...
  ✓ Samples: 5,678,244 | Chi-Sq Stat: 2815.1945 | Chi-Sq p-value: 0.0 | MAD: 0.00215 | KS D-Max: 0.00634 | Dmix: 0.009663 | Digital Mix Speed: 3141.495 | Time: 6.36s

[208/343] Analyzing (a=22, b=12, c=13)...
  ✓ Samples: 4,362,853 | Chi-Sq Stat: 8104.9739 | Chi-Sq p-value: 0.0 | MAD: 0.00397 | KS D-Max: 0.01293 | Dmix: 0.017871 | Digital Mix Speed: 1672.486 | Time: 4.46s

[209/343] Analyzing (a=22, b=12, c=14)...
  ✓ Samples: 5,435,685 | Chi-Sq Stat: 2743.9907 | Chi-Sq p-value: 0.0 | MAD: 0.00221 | KS D-Max: 0.00596 | Dmix: 0.009924 | Digital Mix Speed: 3047.626 | Time: 6.01s

[210/343] Analyzing (a=22, b=12, c=15)...
  ✓ Samples: 4,362,850 | Chi-Sq Stat: 8108.1009 | Chi-Sq p-value: 0.0 | MAD: 0.00397 | KS D-Max: 0.01294 | Dmix: 0.017871 | Digital Mix Speed: 1672.486 | Time: 4.55s

[211/343] Analyzing (a=22, b=13, c=9)...
  ✓ Samples: 4,328,793 | Chi-Sq Stat: 1982.7304 | Chi-Sq p-value: 0.0 | MAD: 0.00206 | KS D-Max: 0.00521 | Dmix: 0.009250 | Digital Mix Speed: 3221.537 | Time: 4.39s

[212/343] Analyzing (a=22, b=13, c=10)...
  ✓ Samples: 4,328,917 | Chi-Sq Stat: 1982.7405 | Chi-Sq p-value: 0.0 | MAD: 0.00205 | KS D-Max: 0.00523 | Dmix: 0.009219 | Digital Mix Speed: 3237.258 | Time: 4.45s

[213/343] Analyzing (a=22, b=13, c=11)...
  ✓ Samples: 4,239,343 | Chi-Sq Stat: 1919.4138 | Chi-Sq p-value: 0.0 | MAD: 0.00194 | KS D-Max: 0.00487 | Dmix: 0.008728 | Digital Mix Speed: 3416.133 | Time: 4.45s

[214/343] Analyzing (a=22, b=13, c=12)...
  ✓ Samples: 4,328,972 | Chi-Sq Stat: 1991.0032 | Chi-Sq p-value: 0.0 | MAD: 0.00206 | KS D-Max: 0.00522 | Dmix: 0.009273 | Digital Mix Speed: 3221.546 | Time: 4.37s

[215/343] Analyzing (a=22, b=13, c=13)...
  ✓ Samples: 4,329,482 | Chi-Sq Stat: 1991.0527 | Chi-Sq p-value: 0.0 | MAD: 0.00205 | KS D-Max: 0.00521 | Dmix: 0.009229 | Digital Mix Speed: 3237.286 | Time: 4.54s

[216/343] Analyzing (a=22, b=13, c=14)...
  ✓ Samples: 4,328,301 | Chi-Sq Stat: 1985.6579 | Chi-Sq p-value: 0.0 | MAD: 0.00205 | KS D-Max: 0.00520 | Dmix: 0.009245 | Digital Mix Speed: 3237.228 | Time: 4.43s

[217/343] Analyzing (a=22, b=13, c=15)...
  ✓ Samples: 4,328,767 | Chi-Sq Stat: 1989.8113 | Chi-Sq p-value: 0.0 | MAD: 0.00206 | KS D-Max: 0.00524 | Dmix: 0.009260 | Digital Mix Speed: 3221.536 | Time: 4.60s

[218/343] Analyzing (a=22, b=14, c=9)...
  ✓ Samples: 4,125,144 | Chi-Sq Stat: 10.9331 | Chi-Sq p-value: 0.20552 | MAD: 0.00012 | KS D-Max: 0.00035 | Dmix: 0.000555 | Digital Mix Speed: 55128.659 | Time: 4.21s

[219/343] Analyzing (a=22, b=14, c=10)...
  ✓ Samples: 4,214,076 | Chi-Sq Stat: 672.3051 | Chi-Sq p-value: 0.0 | MAD: 0.00122 | KS D-Max: 0.00345 | Dmix: 0.005505 | Digital Mix Speed: 5430.084 | Time: 4.44s

[220/343] Analyzing (a=22, b=14, c=11)...
  ✓ Samples: 4,125,144 | Chi-Sq Stat: 10.7625 | Chi-Sq p-value: 0.21552 | MAD: 0.00012 | KS D-Max: 0.00035 | Dmix: 0.000555 | Digital Mix Speed: 55128.659 | Time: 4.16s

[221/343] Analyzing (a=22, b=14, c=12)...
  ✓ Samples: 4,213,999 | Chi-Sq Stat: 718.7123 | Chi-Sq p-value: 0.0 | MAD: 0.00126 | KS D-Max: 0.00372 | Dmix: 0.005673 | Digital Mix Speed: 5257.694 | Time: 4.32s

[222/343] Analyzing (a=22, b=14, c=13)...
  ✓ Samples: 4,125,140 | Chi-Sq Stat: 10.7097 | Chi-Sq p-value: 0.2187 | MAD: 0.00012 | KS D-Max: 0.00034 | Dmix: 0.000554 | Digital Mix Speed: 55128.656 | Time: 4.31s

[223/343] Analyzing (a=22, b=14, c=14)...
  ✓ Samples: 4,214,103 | Chi-Sq Stat: 673.5676 | Chi-Sq p-value: 0.0 | MAD: 0.00123 | KS D-Max: 0.00343 | Dmix: 0.005516 | Digital Mix Speed: 5385.939 | Time: 4.36s

[224/343] Analyzing (a=22, b=14, c=15)...
  ✓ Samples: 4,125,140 | Chi-Sq Stat: 10.9789 | Chi-Sq p-value: 0.2029 | MAD: 0.00012 | KS D-Max: 0.00035 | Dmix: 0.000561 | Digital Mix Speed: 55128.656 | Time: 4.27s

[225/343] Analyzing (a=22, b=15, c=9)...
  ✓ Samples: 4,110,439 | Chi-Sq Stat: 541.7353 | Chi-Sq p-value: 0.0 | MAD: 0.00092 | KS D-Max: 0.00357 | Dmix: 0.004133 | Digital Mix Speed: 7189.009 | Time: 4.12s

[226/343] Analyzing (a=22, b=15, c=10)...
  ✓ Samples: 4,050,729 | Chi-Sq Stat: 403.8132 | Chi-Sq p-value: 0.0 | MAD: 0.00088 | KS D-Max: 0.00296 | Dmix: 0.003980 | Digital Mix Speed: 7508.560 | Time: 4.18s

[227/343] Analyzing (a=22, b=15, c=11)...
  ✓ Samples: 4,029,811 | Chi-Sq Stat: 428.2158 | Chi-Sq p-value: 0.0 | MAD: 0.00096 | KS D-Max: 0.00320 | Dmix: 0.004318 | Digital Mix Speed: 6880.505 | Time: 4.04s

[228/343] Analyzing (a=22, b=15, c=12)...
  ✓ Samples: 4,050,806 | Chi-Sq Stat: 415.8311 | Chi-Sq p-value: 0.0 | MAD: 0.00090 | KS D-Max: 0.00299 | Dmix: 0.004040 | Digital Mix Speed: 7341.713 | Time: 4.12s

[229/343] Analyzing (a=22, b=15, c=13)...
  ✓ Samples: 4,110,165 | Chi-Sq Stat: 537.0647 | Chi-Sq p-value: 0.0 | MAD: 0.00091 | KS D-Max: 0.00360 | Dmix: 0.004102 | Digital Mix Speed: 7267.977 | Time: 4.32s

[230/343] Analyzing (a=22, b=15, c=14)...
  ✓ Samples: 4,050,612 | Chi-Sq Stat: 424.8879 | Chi-Sq p-value: 0.0 | MAD: 0.00091 | KS D-Max: 0.00302 | Dmix: 0.004076 | Digital Mix Speed: 7261.012 | Time: 4.09s

[231/343] Analyzing (a=22, b=15, c=15)...
  ✓ Samples: 4,110,447 | Chi-Sq Stat: 534.2172 | Chi-Sq p-value: 0.0 | MAD: 0.00090 | KS D-Max: 0.00355 | Dmix: 0.004052 | Digital Mix Speed: 7348.766 | Time: 4.27s

[232/343] Analyzing (a=22, b=16, c=9)...
  ✓ Samples: 3,928,361 | Chi-Sq Stat: 900.5899 | Chi-Sq p-value: 0.0 | MAD: 0.00138 | KS D-Max: 0.00238 | Dmix: 0.006228 | Digital Mix Speed: 4778.414 | Time: 4.07s

[233/343] Analyzing (a=22, b=16, c=10)...
  ✓ Samples: 4,014,286 | Chi-Sq Stat: 600.7499 | Chi-Sq p-value: 0.0 | MAD: 0.00112 | KS D-Max: 0.00261 | Dmix: 0.005020 | Digital Mix Speed: 5896.079 | Time: 4.26s

[234/343] Analyzing (a=22, b=16, c=11)...
  ✓ Samples: 3,928,361 | Chi-Sq Stat: 900.1114 | Chi-Sq p-value: 0.0 | MAD: 0.00138 | KS D-Max: 0.00238 | Dmix: 0.006228 | Digital Mix Speed: 4778.414 | Time: 3.97s

[235/343] Analyzing (a=22, b=16, c=12)...
  ✓ Samples: 4,014,273 | Chi-Sq Stat: 580.5376 | Chi-Sq p-value: 0.0 | MAD: 0.00110 | KS D-Max: 0.00255 | Dmix: 0.004929 | Digital Mix Speed: 6003.279 | Time: 4.07s

[236/343] Analyzing (a=22, b=16, c=13)...
  ✓ Samples: 3,928,359 | Chi-Sq Stat: 898.5026 | Chi-Sq p-value: 0.0 | MAD: 0.00138 | KS D-Max: 0.00238 | Dmix: 0.006223 | Digital Mix Speed: 4778.414 | Time: 4.11s

[237/343] Analyzing (a=22, b=16, c=14)...
  ✓ Samples: 4,014,631 | Chi-Sq Stat: 575.9281 | Chi-Sq p-value: 0.0 | MAD: 0.00108 | KS D-Max: 0.00263 | Dmix: 0.004874 | Digital Mix Speed: 6114.487 | Time: 3.97s

[238/343] Analyzing (a=22, b=16, c=15)...
  ✓ Samples: 3,928,359 | Chi-Sq Stat: 897.6136 | Chi-Sq p-value: 0.0 | MAD: 0.00138 | KS D-Max: 0.00238 | Dmix: 0.006218 | Digital Mix Speed: 4778.414 | Time: 4.03s

[239/343] Analyzing (a=22, b=17, c=9)...
  ✓ Samples: 3,929,013 | Chi-Sq Stat: 1416.3253 | Chi-Sq p-value: 0.0 | MAD: 0.00197 | KS D-Max: 0.00551 | Dmix: 0.008874 | Digital Mix Speed: 3347.352 | Time: 3.91s

[240/343] Analyzing (a=22, b=17, c=10)...
  ✓ Samples: 3,928,864 | Chi-Sq Stat: 1437.1111 | Chi-Sq p-value: 0.0 | MAD: 0.00198 | KS D-Max: 0.00558 | Dmix: 0.008890 | Digital Mix Speed: 3330.438 | Time: 4.07s

[241/343] Analyzing (a=22, b=17, c=11)...
  ✓ Samples: 3,847,140 | Chi-Sq Stat: 1556.4755 | Chi-Sq p-value: 0.0 | MAD: 0.00200 | KS D-Max: 0.00511 | Dmix: 0.009007 | Digital Mix Speed: 3292.569 | Time: 4.02s

[242/343] Analyzing (a=22, b=17, c=12)...
  ✓ Samples: 3,928,927 | Chi-Sq Stat: 1420.9251 | Chi-Sq p-value: 0.0 | MAD: 0.00197 | KS D-Max: 0.00553 | Dmix: 0.008855 | Digital Mix Speed: 3347.347 | Time: 3.97s

[243/343] Analyzing (a=22, b=17, c=13)...
  ✓ Samples: 3,928,920 | Chi-Sq Stat: 1421.0545 | Chi-Sq p-value: 0.0 | MAD: 0.00196 | KS D-Max: 0.00559 | Dmix: 0.008826 | Digital Mix Speed: 3364.425 | Time: 3.95s

[244/343] Analyzing (a=22, b=17, c=14)...
  ✓ Samples: 3,929,003 | Chi-Sq Stat: 1441.4775 | Chi-Sq p-value: 0.0 | MAD: 0.00198 | KS D-Max: 0.00562 | Dmix: 0.008916 | Digital Mix Speed: 3330.446 | Time: 4.07s

[245/343] Analyzing (a=22, b=17, c=15)...
  ✓ Samples: 3,928,705 | Chi-Sq Stat: 1415.5374 | Chi-Sq p-value: 0.0 | MAD: 0.00196 | KS D-Max: 0.00556 | Dmix: 0.008830 | Digital Mix Speed: 3364.413 | Time: 4.05s

[246/343] Analyzing (a=23, b=11, c=9)...
  ✓ Samples: 5,025,343 | Chi-Sq Stat: 9288.7351 | Chi-Sq p-value: 0.0 | MAD: 0.00429 | KS D-Max: 0.01057 | Dmix: 0.019309 | Digital Mix Speed: 1562.043 | Time: 5.44s

[247/343] Analyzing (a=23, b=11, c=10)...
  ✓ Samples: 5,026,461 | Chi-Sq Stat: 8665.7049 | Chi-Sq p-value: 0.0 | MAD: 0.00415 | KS D-Max: 0.01032 | Dmix: 0.018697 | Digital Mix Speed: 1614.762 | Time: 5.52s

[248/343] Analyzing (a=23, b=11, c=11)...
  ✓ Samples: 5,026,297 | Chi-Sq Stat: 9149.1371 | Chi-Sq p-value: 0.0 | MAD: 0.00424 | KS D-Max: 0.01039 | Dmix: 0.019092 | Digital Mix Speed: 1580.483 | Time: 5.33s

[249/343] Analyzing (a=23, b=11, c=12)...
  ✓ Samples: 5,025,070 | Chi-Sq Stat: 8629.8215 | Chi-Sq p-value: 0.0 | MAD: 0.00414 | KS D-Max: 0.01023 | Dmix: 0.018642 | Digital Mix Speed: 1618.633 | Time: 5.43s

[250/343] Analyzing (a=23, b=11, c=13)...
  ✓ Samples: 5,025,484 | Chi-Sq Stat: 9117.7085 | Chi-Sq p-value: 0.0 | MAD: 0.00428 | KS D-Max: 0.01075 | Dmix: 0.019276 | Digital Mix Speed: 1565.696 | Time: 5.46s

[251/343] Analyzing (a=23, b=11, c=14)...
  ✓ Samples: 5,025,644 | Chi-Sq Stat: 8713.3408 | Chi-Sq p-value: 0.0 | MAD: 0.00415 | KS D-Max: 0.01004 | Dmix: 0.018668 | Digital Mix Speed: 1614.745 | Time: 5.45s

[252/343] Analyzing (a=23, b=11, c=15)...
  ✓ Samples: 5,025,255 | Chi-Sq Stat: 9282.9796 | Chi-Sq p-value: 0.0 | MAD: 0.00433 | KS D-Max: 0.01127 | Dmix: 0.019489 | Digital Mix Speed: 1547.612 | Time: 5.31s

[253/343] Analyzing (a=23, b=12, c=9)...
  ✓ Samples: 4,478,579 | Chi-Sq Stat: 5308.6486 | Chi-Sq p-value: 0.0 | MAD: 0.00308 | KS D-Max: 0.01075 | Dmix: 0.013880 | Digital Mix Speed: 2159.461 | Time: 4.90s

[254/343] Analyzing (a=23, b=12, c=10)...
  ✓ Samples: 4,478,425 | Chi-Sq Stat: 5334.5995 | Chi-Sq p-value: 0.0 | MAD: 0.00309 | KS D-Max: 0.01087 | Dmix: 0.013897 | Digital Mix Speed: 2152.468 | Time: 4.68s

[255/343] Analyzing (a=23, b=12, c=11)...
  ✓ Samples: 4,478,491 | Chi-Sq Stat: 5281.8711 | Chi-Sq p-value: 0.0 | MAD: 0.00308 | KS D-Max: 0.01077 | Dmix: 0.013878 | Digital Mix Speed: 2159.458 | Time: 4.80s

[256/343] Analyzing (a=23, b=12, c=12)...
  ✓ Samples: 4,478,404 | Chi-Sq Stat: 5255.8094 | Chi-Sq p-value: 0.0 | MAD: 0.00308 | KS D-Max: 0.01076 | Dmix: 0.013839 | Digital Mix Speed: 2159.456 | Time: 4.65s

[257/343] Analyzing (a=23, b=12, c=13)...
  ✓ Samples: 4,478,331 | Chi-Sq Stat: 5283.1443 | Chi-Sq p-value: 0.0 | MAD: 0.00308 | KS D-Max: 0.01078 | Dmix: 0.013848 | Digital Mix Speed: 2159.453 | Time: 4.72s

[258/343] Analyzing (a=23, b=12, c=14)...
  ✓ Samples: 4,478,556 | Chi-Sq Stat: 5291.8393 | Chi-Sq p-value: 0.0 | MAD: 0.00309 | KS D-Max: 0.01079 | Dmix: 0.013885 | Digital Mix Speed: 2152.472 | Time: 4.60s

[259/343] Analyzing (a=23, b=12, c=15)...
  ✓ Samples: 4,478,347 | Chi-Sq Stat: 5347.8964 | Chi-Sq p-value: 0.0 | MAD: 0.00310 | KS D-Max: 0.01081 | Dmix: 0.013970 | Digital Mix Speed: 2145.522 | Time: 4.82s

[260/343] Analyzing (a=23, b=13, c=9)...
  ✓ Samples: 4,339,708 | Chi-Sq Stat: 1758.8482 | Chi-Sq p-value: 0.0 | MAD: 0.00189 | KS D-Max: 0.00529 | Dmix: 0.008500 | Digital Mix Speed: 3511.884 | Time: 4.45s

[261/343] Analyzing (a=23, b=13, c=10)...
  ✓ Samples: 4,340,484 | Chi-Sq Stat: 1796.4591 | Chi-Sq p-value: 0.0 | MAD: 0.00190 | KS D-Max: 0.00537 | Dmix: 0.008551 | Digital Mix Speed: 3493.441 | Time: 4.59s

[262/343] Analyzing (a=23, b=13, c=11)...
  ✓ Samples: 4,339,939 | Chi-Sq Stat: 1752.8859 | Chi-Sq p-value: 0.0 | MAD: 0.00187 | KS D-Max: 0.00530 | Dmix: 0.008422 | Digital Mix Speed: 3549.456 | Time: 4.55s

[263/343] Analyzing (a=23, b=13, c=12)...
  ✓ Samples: 4,339,825 | Chi-Sq Stat: 1757.1428 | Chi-Sq p-value: 0.0 | MAD: 0.00190 | KS D-Max: 0.00530 | Dmix: 0.008553 | Digital Mix Speed: 3493.406 | Time: 4.48s

[264/343] Analyzing (a=23, b=13, c=13)...
  ✓ Samples: 4,340,466 | Chi-Sq Stat: 1766.9247 | Chi-Sq p-value: 0.0 | MAD: 0.00190 | KS D-Max: 0.00530 | Dmix: 0.008549 | Digital Mix Speed: 3493.440 | Time: 4.56s

[265/343] Analyzing (a=23, b=13, c=14)...
  ✓ Samples: 4,339,889 | Chi-Sq Stat: 1745.5930 | Chi-Sq p-value: 0.0 | MAD: 0.00188 | KS D-Max: 0.00527 | Dmix: 0.008467 | Digital Mix Speed: 3530.574 | Time: 4.39s

[266/343] Analyzing (a=23, b=13, c=15)...
  ✓ Samples: 4,340,261 | Chi-Sq Stat: 1768.2766 | Chi-Sq p-value: 0.0 | MAD: 0.00190 | KS D-Max: 0.00528 | Dmix: 0.008544 | Digital Mix Speed: 3493.429 | Time: 4.66s

[267/343] Analyzing (a=23, b=14, c=9)...
  ✓ Samples: 4,536,330 | Chi-Sq Stat: 1362.8802 | Chi-Sq p-value: 0.0 | MAD: 0.00138 | KS D-Max: 0.00621 | Dmix: 0.006215 | Digital Mix Speed: 4823.699 | Time: 4.83s

[268/343] Analyzing (a=23, b=14, c=10)...
  ✓ Samples: 4,536,839 | Chi-Sq Stat: 1290.0015 | Chi-Sq p-value: 0.0 | MAD: 0.00134 | KS D-Max: 0.00605 | Dmix: 0.006050 | Digital Mix Speed: 4967.726 | Time: 4.95s

[269/343] Analyzing (a=23, b=14, c=11)...
  ✓ Samples: 4,536,507 | Chi-Sq Stat: 1326.0057 | Chi-Sq p-value: 0.0 | MAD: 0.00137 | KS D-Max: 0.00618 | Dmix: 0.006182 | Digital Mix Speed: 4858.921 | Time: 4.81s

[270/343] Analyzing (a=23, b=14, c=12)...
  ✓ Samples: 4,536,912 | Chi-Sq Stat: 1336.9259 | Chi-Sq p-value: 0.0 | MAD: 0.00140 | KS D-Max: 0.00628 | Dmix: 0.006282 | Digital Mix Speed: 4754.829 | Time: 5.09s

[271/343] Analyzing (a=23, b=14, c=13)...
  ✓ Samples: 4,536,458 | Chi-Sq Stat: 1350.4494 | Chi-Sq p-value: 0.0 | MAD: 0.00137 | KS D-Max: 0.00616 | Dmix: 0.006162 | Digital Mix Speed: 4858.917 | Time: 4.89s

[272/343] Analyzing (a=23, b=14, c=14)...
  ✓ Samples: 4,536,250 | Chi-Sq Stat: 1306.5907 | Chi-Sq p-value: 0.0 | MAD: 0.00137 | KS D-Max: 0.00615 | Dmix: 0.006154 | Digital Mix Speed: 4858.903 | Time: 4.87s

[273/343] Analyzing (a=23, b=14, c=15)...
  ✓ Samples: 4,536,542 | Chi-Sq Stat: 1335.4710 | Chi-Sq p-value: 0.0 | MAD: 0.00136 | KS D-Max: 0.00614 | Dmix: 0.006138 | Digital Mix Speed: 4894.651 | Time: 4.79s

[274/343] Analyzing (a=23, b=15, c=9)...
  ✓ Samples: 4,409,943 | Chi-Sq Stat: 1408.2092 | Chi-Sq p-value: 0.0 | MAD: 0.00146 | KS D-Max: 0.00608 | Dmix: 0.006550 | Digital Mix Speed: 4550.981 | Time: 4.72s

[275/343] Analyzing (a=23, b=15, c=10)...
  ✓ Samples: 4,411,145 | Chi-Sq Stat: 1387.4643 | Chi-Sq p-value: 0.0 | MAD: 0.00145 | KS D-Max: 0.00603 | Dmix: 0.006535 | Digital Mix Speed: 4582.449 | Time: 4.54s

[276/343] Analyzing (a=23, b=15, c=11)...
  ✓ Samples: 4,409,984 | Chi-Sq Stat: 1453.6358 | Chi-Sq p-value: 0.0 | MAD: 0.00149 | KS D-Max: 0.00610 | Dmix: 0.006701 | Digital Mix Speed: 4459.354 | Time: 4.79s

[277/343] Analyzing (a=23, b=15, c=12)...
  ✓ Samples: 4,410,494 | Chi-Sq Stat: 1386.3372 | Chi-Sq p-value: 0.0 | MAD: 0.00145 | KS D-Max: 0.00601 | Dmix: 0.006536 | Digital Mix Speed: 4582.405 | Time: 4.62s

[278/343] Analyzing (a=23, b=15, c=13)...
  ✓ Samples: 4,410,339 | Chi-Sq Stat: 1389.8720 | Chi-Sq p-value: 0.0 | MAD: 0.00144 | KS D-Max: 0.00608 | Dmix: 0.006461 | Digital Mix Speed: 4614.217 | Time: 4.75s

[279/343] Analyzing (a=23, b=15, c=14)...
  ✓ Samples: 4,410,717 | Chi-Sq Stat: 1366.6870 | Chi-Sq p-value: 0.0 | MAD: 0.00142 | KS D-Max: 0.00597 | Dmix: 0.006407 | Digital Mix Speed: 4679.232 | Time: 4.69s

[280/343] Analyzing (a=23, b=15, c=15)...
  ✓ Samples: 4,410,317 | Chi-Sq Stat: 1392.2229 | Chi-Sq p-value: 0.0 | MAD: 0.00145 | KS D-Max: 0.00607 | Dmix: 0.006537 | Digital Mix Speed: 4582.393 | Time: 4.79s

[281/343] Analyzing (a=23, b=16, c=9)...
  ✓ Samples: 4,024,852 | Chi-Sq Stat: 545.6182 | Chi-Sq p-value: 0.0 | MAD: 0.00109 | KS D-Max: 0.00266 | Dmix: 0.004912 | Digital Mix Speed: 6059.404 | Time: 4.13s

[282/343] Analyzing (a=23, b=16, c=10)...
  ✓ Samples: 4,025,082 | Chi-Sq Stat: 568.5720 | Chi-Sq p-value: 0.0 | MAD: 0.00110 | KS D-Max: 0.00275 | Dmix: 0.004930 | Digital Mix Speed: 6004.341 | Time: 4.00s

[283/343] Analyzing (a=23, b=16, c=11)...
  ✓ Samples: 4,024,568 | Chi-Sq Stat: 551.6448 | Chi-Sq p-value: 0.0 | MAD: 0.00109 | KS D-Max: 0.00267 | Dmix: 0.004908 | Digital Mix Speed: 6059.375 | Time: 4.22s

[284/343] Analyzing (a=23, b=16, c=12)...
  ✓ Samples: 4,024,777 | Chi-Sq Stat: 523.4162 | Chi-Sq p-value: 0.0 | MAD: 0.00108 | KS D-Max: 0.00261 | Dmix: 0.004848 | Digital Mix Speed: 6115.502 | Time: 4.19s

[285/343] Analyzing (a=23, b=16, c=13)...
  ✓ Samples: 4,024,830 | Chi-Sq Stat: 544.6994 | Chi-Sq p-value: 0.0 | MAD: 0.00110 | KS D-Max: 0.00264 | Dmix: 0.004936 | Digital Mix Speed: 6004.316 | Time: 4.26s

[286/343] Analyzing (a=23, b=16, c=14)...
  ✓ Samples: 4,024,299 | Chi-Sq Stat: 545.9646 | Chi-Sq p-value: 0.0 | MAD: 0.00110 | KS D-Max: 0.00270 | Dmix: 0.004960 | Digital Mix Speed: 6004.264 | Time: 4.11s

[287/343] Analyzing (a=23, b=16, c=15)...
  ✓ Samples: 4,024,855 | Chi-Sq Stat: 559.9680 | Chi-Sq p-value: 0.0 | MAD: 0.00110 | KS D-Max: 0.00271 | Dmix: 0.004961 | Digital Mix Speed: 6004.318 | Time: 4.16s

[288/343] Analyzing (a=23, b=17, c=9)...
  ✓ Samples: 4,211,005 | Chi-Sq Stat: 1355.6939 | Chi-Sq p-value: 0.0 | MAD: 0.00145 | KS D-Max: 0.00637 | Dmix: 0.006538 | Digital Mix Speed: 4568.542 | Time: 4.32s

[289/343] Analyzing (a=23, b=17, c=10)...
  ✓ Samples: 4,210,337 | Chi-Sq Stat: 1299.1380 | Chi-Sq p-value: 0.0 | MAD: 0.00142 | KS D-Max: 0.00618 | Dmix: 0.006382 | Digital Mix Speed: 4665.012 | Time: 4.31s

[290/343] Analyzing (a=23, b=17, c=11)...
  ✓ Samples: 4,210,802 | Chi-Sq Stat: 1348.3681 | Chi-Sq p-value: 0.0 | MAD: 0.00147 | KS D-Max: 0.00637 | Dmix: 0.006598 | Digital Mix Speed: 4506.371 | Time: 4.47s

[291/343] Analyzing (a=23, b=17, c=12)...
  ✓ Samples: 4,210,507 | Chi-Sq Stat: 1334.5368 | Chi-Sq p-value: 0.0 | MAD: 0.00145 | KS D-Max: 0.00636 | Dmix: 0.006505 | Digital Mix Speed: 4568.506 | Time: 4.33s

[292/343] Analyzing (a=23, b=17, c=13)...
  ✓ Samples: 4,210,443 | Chi-Sq Stat: 1375.2652 | Chi-Sq p-value: 0.0 | MAD: 0.00145 | KS D-Max: 0.00639 | Dmix: 0.006530 | Digital Mix Speed: 4568.502 | Time: 4.40s

[293/343] Analyzing (a=23, b=17, c=14)...
  ✓ Samples: 4,210,741 | Chi-Sq Stat: 1371.0696 | Chi-Sq p-value: 0.0 | MAD: 0.00146 | KS D-Max: 0.00636 | Dmix: 0.006550 | Digital Mix Speed: 4537.232 | Time: 4.34s

[294/343] Analyzing (a=23, b=17, c=15)...
