Added 0 trivial states as holes

=== SWISS CHEESE CUBE SCAN ===
Cube center: (18, 14, 9)
  ✓ Samples: 3,849,623 | Chi-Sq Stat: 1589.6595 | Chi-Sq p-value: 0.0 | MAD: 0.00199 | KS D-Max: 0.00520 | Dmix: 0.008955 | Digital Mix Speed: 3309.255 | Time: 3.95s

[197/343] Analyzing (a=19, b=11, c=6)...
  ✓ Samples: 4,543,175 | Chi-Sq Stat: 4126.1284 | Chi-Sq p-value: 0.0 | MAD: 0.00292 | KS D-Max: 0.00999 | Dmix: 0.013140 | Digital Mix Speed: 2279.918 | Time: 4.80s

[198/343] Analyzing (a=19, b=11, c=7)...
  ✓ Samples: 4,543,276 | Chi-Sq Stat: 4127.8001 | Chi-Sq p-value: 0.0 | MAD: 0.00292 | KS D-Max: 0.01002 | Dmix: 0.013148 | Digital Mix Speed: 2279.921 | Time: 4.91s

[199/343] Analyzing (a=19, b=11, c=8)...
  ✓ Samples: 4,543,264 | Chi-Sq Stat: 4133.9866 | Chi-Sq p-value: 0.0 | MAD: 0.00292 | KS D-Max: 0.01000 | Dmix: 0.013157 | Digital Mix Speed: 2279.921 | Time: 4.77s

[200/343] Analyzing (a=19, b=11, c=9)...
  ✓ Samples: 4,543,135 | Chi-Sq Stat: 4134.7764 | Chi-Sq p-value: 0.0 | MAD: 0.00292 | KS D-Max: 0.00999 | Dmix: 0.013150 | Digital Mix Speed: 2279.916 | Time: 4.83s

[201/343] Analyzing (a=19, b=11, c=10)...
  ✓ Samples: 4,543,279 | Chi-Sq Stat: 4129.8766 | Chi-Sq p-value: 0.0 | MAD: 0.00292 | KS D-Max: 0.01000 | Dmix: 0.013148 | Digital Mix Speed: 2279.921 | Time: 4.70s

[202/343] Analyzing (a=19, b=11, c=11)...
  ✓ Samples: 4,543,268 | Chi-Sq Stat: 4135.6050 | Chi-Sq p-value: 0.0 | MAD: 0.00292 | KS D-Max: 0.00999 | Dmix: 0.013147 | Digital Mix Speed: 2279.921 | Time: 4.80s

[203/343] Analyzing (a=19, b=11, c=12)...
  ✓ Samples: 4,543,268 | Chi-Sq Stat: 4132.3147 | Chi-Sq p-value: 0.0 | MAD: 0.00292 | KS D-Max: 0.01001 | Dmix: 0.013153 | Digital Mix Speed: 2279.921 | Time: 4.67s

[204/343] Analyzing (a=19, b=12, c=6)...
  ✓ Samples: 4,415,850 | Chi-Sq Stat: 8318.9041 | Chi-Sq p-value: 0.0 | MAD: 0.00363 | KS D-Max: 0.01547 | Dmix: 0.016343 | Digital Mix Speed: 1830.582 | Time: 4.66s

[205/343] Analyzing (a=19, b=12, c=7)...
  ✓ Samples: 4,415,577 | Chi-Sq Stat: 8267.1153 | Chi-Sq p-value: 0.0 | MAD: 0.00363 | KS D-Max: 0.01543 | Dmix: 0.016326 | Digital Mix Speed: 1830.575 | Time: 4.60s

[206/343] Analyzing (a=19, b=12, c=8)...
  ✓ Samples: 4,415,975 | Chi-Sq Stat: 8293.1936 | Chi-Sq p-value: 0.0 | MAD: 0.00364 | KS D-Max: 0.01540 | Dmix: 0.016366 | Digital Mix Speed: 1825.557 | Time: 4.79s

[207/343] Analyzing (a=19, b=12, c=9)...
  ✓ Samples: 4,415,728 | Chi-Sq Stat: 8297.8303 | Chi-Sq p-value: 0.0 | MAD: 0.00363 | KS D-Max: 0.01546 | Dmix: 0.016346 | Digital Mix Speed: 1830.579 | Time: 4.57s

[208/343] Analyzing (a=19, b=12, c=10)...
  ✓ Samples: 4,415,813 | Chi-Sq Stat: 8281.8968 | Chi-Sq p-value: 0.0 | MAD: 0.00364 | KS D-Max: 0.01546 | Dmix: 0.016369 | Digital Mix Speed: 1825.552 | Time: 4.76s

[209/343] Analyzing (a=19, b=12, c=11)...
  ✓ Samples: 4,415,858 | Chi-Sq Stat: 8278.8319 | Chi-Sq p-value: 0.0 | MAD: 0.00363 | KS D-Max: 0.01545 | Dmix: 0.016331 | Digital Mix Speed: 1830.583 | Time: 4.56s

[210/343] Analyzing (a=19, b=12, c=12)...
  ✓ Samples: 4,415,854 | Chi-Sq Stat: 8273.1149 | Chi-Sq p-value: 0.0 | MAD: 0.00363 | KS D-Max: 0.01546 | Dmix: 0.016347 | Digital Mix Speed: 1830.583 | Time: 4.68s

[211/343] Analyzing (a=19, b=13, c=6)...
  ✓ Samples: 4,741,810 | Chi-Sq Stat: 1061.0839 | Chi-Sq p-value: 0.0 | MAD: 0.00116 | KS D-Max: 0.00521 | Dmix: 0.005214 | Digital Mix Speed: 5755.124 | Time: 5.02s

[212/343] Analyzing (a=19, b=13, c=7)...
  ✓ Samples: 4,742,113 | Chi-Sq Stat: 1047.1245 | Chi-Sq p-value: 0.0 | MAD: 0.00116 | KS D-Max: 0.00523 | Dmix: 0.005226 | Digital Mix Speed: 5755.148 | Time: 5.21s

[213/343] Analyzing (a=19, b=13, c=8)...
  ✓ Samples: 4,741,125 | Chi-Sq Stat: 1041.7283 | Chi-Sq p-value: 0.0 | MAD: 0.00116 | KS D-Max: 0.00520 | Dmix: 0.005203 | Digital Mix Speed: 5755.070 | Time: 5.04s

[214/343] Analyzing (a=19, b=13, c=9)...
  ✓ Samples: 4,742,655 | Chi-Sq Stat: 1131.9909 | Chi-Sq p-value: 0.0 | MAD: 0.00121 | KS D-Max: 0.00545 | Dmix: 0.005448 | Digital Mix Speed: 5517.373 | Time: 5.16s

[215/343] Analyzing (a=19, b=13, c=10)...
  ✓ Samples: 4,741,964 | Chi-Sq Stat: 1096.5370 | Chi-Sq p-value: 0.0 | MAD: 0.00118 | KS D-Max: 0.00530 | Dmix: 0.005298 | Digital Mix Speed: 5657.592 | Time: 5.07s

[216/343] Analyzing (a=19, b=13, c=11)...
  ✓ Samples: 4,741,808 | Chi-Sq Stat: 1050.5429 | Chi-Sq p-value: 0.0 | MAD: 0.00115 | KS D-Max: 0.00519 | Dmix: 0.005194 | Digital Mix Speed: 5805.169 | Time: 5.19s

[217/343] Analyzing (a=19, b=13, c=12)...
  ✓ Samples: 4,741,404 | Chi-Sq Stat: 1022.1433 | Chi-Sq p-value: 0.0 | MAD: 0.00115 | KS D-Max: 0.00516 | Dmix: 0.005159 | Digital Mix Speed: 5805.136 | Time: 5.06s

[218/343] Analyzing (a=19, b=14, c=6)...
  ✓ Samples: 4,593,102 | Chi-Sq Stat: 2272.4119 | Chi-Sq p-value: 0.0 | MAD: 0.00188 | KS D-Max: 0.00781 | Dmix: 0.008475 | Digital Mix Speed: 3543.673 | Time: 5.07s

[219/343] Analyzing (a=19, b=14, c=7)...
  ✓ Samples: 4,593,005 | Chi-Sq Stat: 2276.2031 | Chi-Sq p-value: 0.0 | MAD: 0.00190 | KS D-Max: 0.00784 | Dmix: 0.008544 | Digital Mix Speed: 3506.367 | Time: 4.87s

[220/343] Analyzing (a=19, b=14, c=8)...
  ✓ Samples: 4,591,968 | Chi-Sq Stat: 2260.6335 | Chi-Sq p-value: 0.0 | MAD: 0.00187 | KS D-Max: 0.00782 | Dmix: 0.008423 | Digital Mix Speed: 3562.566 | Time: 4.98s

[221/343] Analyzing (a=19, b=14, c=9)...
  ✓ Samples: 4,593,033 | Chi-Sq Stat: 2211.2818 | Chi-Sq p-value: 0.0 | MAD: 0.00189 | KS D-Max: 0.00751 | Dmix: 0.008495 | Digital Mix Speed: 3524.920 | Time: 4.85s

[222/343] Analyzing (a=19, b=14, c=10)...
  ✓ Samples: 4,592,391 | Chi-Sq Stat: 2275.4698 | Chi-Sq p-value: 0.0 | MAD: 0.00190 | KS D-Max: 0.00774 | Dmix: 0.008562 | Digital Mix Speed: 3506.336 | Time: 5.02s

[223/343] Analyzing (a=19, b=14, c=11)...
  ✓ Samples: 4,592,504 | Chi-Sq Stat: 2300.4231 | Chi-Sq p-value: 0.0 | MAD: 0.00192 | KS D-Max: 0.00777 | Dmix: 0.008648 | Digital Mix Speed: 3469.817 | Time: 4.92s

[224/343] Analyzing (a=19, b=14, c=12)...
  ✓ Samples: 4,592,731 | Chi-Sq Stat: 2242.4747 | Chi-Sq p-value: 0.0 | MAD: 0.00187 | KS D-Max: 0.00767 | Dmix: 0.008416 | Digital Mix Speed: 3562.605 | Time: 5.08s

[225/343] Analyzing (a=19, b=15, c=6)...
  ✓ Samples: 4,462,404 | Chi-Sq Stat: 1360.2915 | Chi-Sq p-value: 0.0 | MAD: 0.00166 | KS D-Max: 0.00547 | Dmix: 0.007453 | Digital Mix Speed: 4005.764 | Time: 4.71s

[226/343] Analyzing (a=19, b=15, c=7)...
  ✓ Samples: 4,462,958 | Chi-Sq Stat: 1295.8887 | Chi-Sq p-value: 0.0 | MAD: 0.00160 | KS D-Max: 0.00532 | Dmix: 0.007219 | Digital Mix Speed: 4156.014 | Time: 4.83s

[227/343] Analyzing (a=19, b=15, c=8)...
  ✓ Samples: 4,462,365 | Chi-Sq Stat: 1343.4678 | Chi-Sq p-value: 0.0 | MAD: 0.00163 | KS D-Max: 0.00542 | Dmix: 0.007347 | Digital Mix Speed: 4079.488 | Time: 4.63s

[228/343] Analyzing (a=19, b=15, c=9)...
  ✓ Samples: 4,462,737 | Chi-Sq Stat: 1332.9910 | Chi-Sq p-value: 0.0 | MAD: 0.00164 | KS D-Max: 0.00538 | Dmix: 0.007364 | Digital Mix Speed: 4054.635 | Time: 4.76s

[229/343] Analyzing (a=19, b=15, c=10)...
  ✓ Samples: 4,462,659 | Chi-Sq Stat: 1317.9642 | Chi-Sq p-value: 0.0 | MAD: 0.00163 | KS D-Max: 0.00539 | Dmix: 0.007330 | Digital Mix Speed: 4079.505 | Time: 4.84s

[230/343] Analyzing (a=19, b=15, c=11)...
  ✓ Samples: 4,462,480 | Chi-Sq Stat: 1353.1657 | Chi-Sq p-value: 0.0 | MAD: 0.00164 | KS D-Max: 0.00543 | Dmix: 0.007378 | Digital Mix Speed: 4054.620 | Time: 4.90s

[231/343] Analyzing (a=19, b=15, c=12)...
  ✓ Samples: 4,461,963 | Chi-Sq Stat: 1349.6033 | Chi-Sq p-value: 0.0 | MAD: 0.00164 | KS D-Max: 0.00542 | Dmix: 0.007393 | Digital Mix Speed: 4054.589 | Time: 4.73s

[232/343] Analyzing (a=19, b=16, c=6)...
  ✓ Samples: 4,017,760 | Chi-Sq Stat: 440.1072 | Chi-Sq p-value: 0.0 | MAD: 0.00088 | KS D-Max: 0.00231 | Dmix: 0.003950 | Digital Mix Speed: 7504.527 | Time: 4.39s

[233/343] Analyzing (a=19, b=16, c=7)...
  ✓ Samples: 4,017,725 | Chi-Sq Stat: 456.9893 | Chi-Sq p-value: 0.0 | MAD: 0.00089 | KS D-Max: 0.00230 | Dmix: 0.003983 | Digital Mix Speed: 7420.202 | Time: 4.09s

[234/343] Analyzing (a=19, b=16, c=8)...
  ✓ Samples: 4,017,998 | Chi-Sq Stat: 466.7805 | Chi-Sq p-value: 0.0 | MAD: 0.00092 | KS D-Max: 0.00228 | Dmix: 0.004147 | Digital Mix Speed: 7178.271 | Time: 4.06s

[235/343] Analyzing (a=19, b=16, c=9)...
  ✓ Samples: 4,017,549 | Chi-Sq Stat: 453.9029 | Chi-Sq p-value: 0.0 | MAD: 0.00089 | KS D-Max: 0.00230 | Dmix: 0.004014 | Digital Mix Speed: 7420.181 | Time: 4.28s

[236/343] Analyzing (a=19, b=16, c=10)...
  ✓ Samples: 4,017,862 | Chi-Sq Stat: 451.0298 | Chi-Sq p-value: 0.0 | MAD: 0.00088 | KS D-Max: 0.00233 | Dmix: 0.003964 | Digital Mix Speed: 7504.540 | Time: 4.21s

[237/343] Analyzing (a=19, b=16, c=11)...
  ✓ Samples: 4,017,310 | Chi-Sq Stat: 466.8036 | Chi-Sq p-value: 0.0 | MAD: 0.00089 | KS D-Max: 0.00235 | Dmix: 0.004009 | Digital Mix Speed: 7420.152 | Time: 4.21s

[238/343] Analyzing (a=19, b=16, c=12)...
  ✓ Samples: 4,017,981 | Chi-Sq Stat: 476.2255 | Chi-Sq p-value: 0.0 | MAD: 0.00092 | KS D-Max: 0.00231 | Dmix: 0.004121 | Digital Mix Speed: 7178.269 | Time: 4.18s

[239/343] Analyzing (a=19, b=17, c=6)...
  ✓ Samples: 3,930,526 | Chi-Sq Stat: 1504.9320 | Chi-Sq p-value: 0.0 | MAD: 0.00197 | KS D-Max: 0.00517 | Dmix: 0.008843 | Digital Mix Speed: 3347.437 | Time: 4.06s

[240/343] Analyzing (a=19, b=17, c=7)...
  ✓ Samples: 3,930,775 | Chi-Sq Stat: 1499.6205 | Chi-Sq p-value: 0.0 | MAD: 0.00196 | KS D-Max: 0.00519 | Dmix: 0.008832 | Digital Mix Speed: 3364.530 | Time: 3.92s

[241/343] Analyzing (a=19, b=17, c=8)...
  ✓ Samples: 3,929,989 | Chi-Sq Stat: 1484.5854 | Chi-Sq p-value: 0.0 | MAD: 0.00197 | KS D-Max: 0.00518 | Dmix: 0.008843 | Digital Mix Speed: 3347.407 | Time: 3.99s

[242/343] Analyzing (a=19, b=17, c=9)...
  ✓ Samples: 3,930,676 | Chi-Sq Stat: 1506.5796 | Chi-Sq p-value: 0.0 | MAD: 0.00198 | KS D-Max: 0.00519 | Dmix: 0.008926 | Digital Mix Speed: 3330.539 | Time: 4.11s

[243/343] Analyzing (a=19, b=17, c=10)...
  ✓ Samples: 3,930,337 | Chi-Sq Stat: 1510.7740 | Chi-Sq p-value: 0.0 | MAD: 0.00198 | KS D-Max: 0.00520 | Dmix: 0.008898 | Digital Mix Speed: 3330.520 | Time: 3.91s

[244/343] Analyzing (a=19, b=17, c=11)...
  ✓ Samples: 3,930,571 | Chi-Sq Stat: 1505.6117 | Chi-Sq p-value: 0.0 | MAD: 0.00197 | KS D-Max: 0.00523 | Dmix: 0.008868 | Digital Mix Speed: 3347.439 | Time: 4.16s

[245/343] Analyzing (a=19, b=17, c=12)...
  ✓ Samples: 3,930,207 | Chi-Sq Stat: 1495.7794 | Chi-Sq p-value: 0.0 | MAD: 0.00196 | KS D-Max: 0.00517 | Dmix: 0.008816 | Digital Mix Speed: 3364.498 | Time: 4.00s

[246/343] Analyzing (a=20, b=11, c=6)...
  ✓ Samples: 4,642,454 | Chi-Sq Stat: 6066.3731 | Chi-Sq p-value: 0.0 | MAD: 0.00305 | KS D-Max: 0.01077 | Dmix: 0.013705 | Digital Mix Speed: 2185.819 | Time: 5.01s

[247/343] Analyzing (a=20, b=11, c=7)...
  ✓ Samples: 4,642,499 | Chi-Sq Stat: 6059.1759 | Chi-Sq p-value: 0.0 | MAD: 0.00305 | KS D-Max: 0.01073 | Dmix: 0.013717 | Digital Mix Speed: 2185.820 | Time: 4.87s

[248/343] Analyzing (a=20, b=11, c=8)...
  ✓ Samples: 4,560,744 | Chi-Sq Stat: 2900.3467 | Chi-Sq p-value: 0.0 | MAD: 0.00241 | KS D-Max: 0.00689 | Dmix: 0.010862 | Digital Mix Speed: 2763.085 | Time: 4.86s

[249/343] Analyzing (a=20, b=11, c=9)...
  ✓ Samples: 4,642,625 | Chi-Sq Stat: 6024.3015 | Chi-Sq p-value: 0.0 | MAD: 0.00303 | KS D-Max: 0.01061 | Dmix: 0.013637 | Digital Mix Speed: 2200.252 | Time: 4.91s

[250/343] Analyzing (a=20, b=11, c=10)...
  ✓ Samples: 4,534,410 | Chi-Sq Stat: 4924.1622 | Chi-Sq p-value: 0.0 | MAD: 0.00316 | KS D-Max: 0.01151 | Dmix: 0.014222 | Digital Mix Speed: 2106.494 | Time: 4.66s

[251/343] Analyzing (a=20, b=11, c=11)...
  ✓ Samples: 4,642,245 | Chi-Sq Stat: 6143.4510 | Chi-Sq p-value: 0.0 | MAD: 0.00307 | KS D-Max: 0.01077 | Dmix: 0.013794 | Digital Mix Speed: 2171.573 | Time: 4.79s

[252/343] Analyzing (a=20, b=11, c=12)...
  ✓ Samples: 4,560,720 | Chi-Sq Stat: 2905.9606 | Chi-Sq p-value: 0.0 | MAD: 0.00241 | KS D-Max: 0.00691 | Dmix: 0.010861 | Digital Mix Speed: 2763.084 | Time: 4.63s

[253/343] Analyzing (a=20, b=12, c=6)...
  ✓ Samples: 4,363,648 | Chi-Sq Stat: 8190.2871 | Chi-Sq p-value: 0.0 | MAD: 0.00398 | KS D-Max: 0.01308 | Dmix: 0.017917 | Digital Mix Speed: 1668.304 | Time: 4.58s

[254/343] Analyzing (a=20, b=12, c=7)...
  ✓ Samples: 4,363,648 | Chi-Sq Stat: 8186.3692 | Chi-Sq p-value: 0.0 | MAD: 0.00398 | KS D-Max: 0.01308 | Dmix: 0.017913 | Digital Mix Speed: 1668.304 | Time: 4.52s

[255/343] Analyzing (a=20, b=12, c=8)...
  ✓ Samples: 4,844,717 | Chi-Sq Stat: 6856.0081 | Chi-Sq p-value: 0.0 | MAD: 0.00385 | KS D-Max: 0.01732 | Dmix: 0.017318 | Digital Mix Speed: 1736.433 | Time: 5.26s

[256/343] Analyzing (a=20, b=12, c=9)...
  ✓ Samples: 4,363,648 | Chi-Sq Stat: 8182.6724 | Chi-Sq p-value: 0.0 | MAD: 0.00398 | KS D-Max: 0.01307 | Dmix: 0.017915 | Digital Mix Speed: 1668.304 | Time: 4.57s

[257/343] Analyzing (a=20, b=12, c=10)...
  ✓ Samples: 4,363,648 | Chi-Sq Stat: 8183.1928 | Chi-Sq p-value: 0.0 | MAD: 0.00398 | KS D-Max: 0.01308 | Dmix: 0.017917 | Digital Mix Speed: 1668.304 | Time: 4.58s

[258/343] Analyzing (a=20, b=12, c=11)...
  ✓ Samples: 4,363,648 | Chi-Sq Stat: 8182.6463 | Chi-Sq p-value: 0.0 | MAD: 0.00398 | KS D-Max: 0.01308 | Dmix: 0.017916 | Digital Mix Speed: 1668.304 | Time: 4.52s

[259/343] Analyzing (a=20, b=12, c=12)...
  ✓ Samples: 4,843,784 | Chi-Sq Stat: 6611.2158 | Chi-Sq p-value: 0.0 | MAD: 0.00377 | KS D-Max: 0.01696 | Dmix: 0.016956 | Digital Mix Speed: 1773.259 | Time: 5.29s

[260/343] Analyzing (a=20, b=13, c=6)...
  ✓ Samples: 4,256,658 | Chi-Sq Stat: 2046.2103 | Chi-Sq p-value: 0.0 | MAD: 0.00207 | KS D-Max: 0.00487 | Dmix: 0.009325 | Digital Mix Speed: 3202.449 | Time: 4.33s

[261/343] Analyzing (a=20, b=13, c=7)...
  ✓ Samples: 4,256,672 | Chi-Sq Stat: 2048.6018 | Chi-Sq p-value: 0.0 | MAD: 0.00207 | KS D-Max: 0.00488 | Dmix: 0.009336 | Digital Mix Speed: 3202.449 | Time: 4.48s

[262/343] Analyzing (a=20, b=13, c=8)...
  ✓ Samples: 4,256,666 | Chi-Sq Stat: 2048.5387 | Chi-Sq p-value: 0.0 | MAD: 0.00207 | KS D-Max: 0.00486 | Dmix: 0.009327 | Digital Mix Speed: 3202.449 | Time: 4.41s

[263/343] Analyzing (a=20, b=13, c=9)...
  ✓ Samples: 4,256,488 | Chi-Sq Stat: 2054.1130 | Chi-Sq p-value: 0.0 | MAD: 0.00207 | KS D-Max: 0.00487 | Dmix: 0.009323 | Digital Mix Speed: 3202.440 | Time: 4.54s

[264/343] Analyzing (a=20, b=13, c=10)...
  ✓ Samples: 4,240,583 | Chi-Sq Stat: 1929.3035 | Chi-Sq p-value: 0.0 | MAD: 0.00195 | KS D-Max: 0.00490 | Dmix: 0.008764 | Digital Mix Speed: 3398.680 | Time: 4.32s

[265/343] Analyzing (a=20, b=13, c=11)...
  ✓ Samples: 4,256,621 | Chi-Sq Stat: 2053.5271 | Chi-Sq p-value: 0.0 | MAD: 0.00208 | KS D-Max: 0.00487 | Dmix: 0.009349 | Digital Mix Speed: 3187.050 | Time: 4.48s

[266/343] Analyzing (a=20, b=13, c=12)...
  ✓ Samples: 4,256,641 | Chi-Sq Stat: 2045.2013 | Chi-Sq p-value: 0.0 | MAD: 0.00207 | KS D-Max: 0.00487 | Dmix: 0.009329 | Digital Mix Speed: 3202.448 | Time: 4.30s

[267/343] Analyzing (a=20, b=14, c=6)...
  ✓ Samples: 4,139,240 | Chi-Sq Stat: 27.7090 | Chi-Sq p-value: 0.00053 | MAD: 0.00022 | KS D-Max: 0.00090 | Dmix: 0.000978 | Digital Mix Speed: 30076.912 | Time: 4.14s

[268/343] Analyzing (a=20, b=14, c=7)...
  ✓ Samples: 4,126,075 | Chi-Sq Stat: 11.1080 | Chi-Sq p-value: 0.19566 | MAD: 0.00012 | KS D-Max: 0.00034 | Dmix: 0.000546 | Digital Mix Speed: 55129.476 | Time: 4.37s

[269/343] Analyzing (a=20, b=14, c=8)...
  ✓ Samples: 4,192,753 | Chi-Sq Stat: 516.7554 | Chi-Sq p-value: 0.0 | MAD: 0.00088 | KS D-Max: 0.00393 | Dmix: 0.003954 | Digital Mix Speed: 7525.567 | Time: 4.41s

[270/343] Analyzing (a=20, b=14, c=9)...
  ✓ Samples: 4,126,075 | Chi-Sq Stat: 10.8125 | Chi-Sq p-value: 0.21255 | MAD: 0.00012 | KS D-Max: 0.00034 | Dmix: 0.000529 | Digital Mix Speed: 55129.476 | Time: 4.36s

[271/343] Analyzing (a=20, b=14, c=10)...
  ✓ Samples: 4,139,366 | Chi-Sq Stat: 25.9198 | Chi-Sq p-value: 0.00108 | MAD: 0.00021 | KS D-Max: 0.00087 | Dmix: 0.000924 | Digital Mix Speed: 31509.209 | Time: 4.41s

[272/343] Analyzing (a=20, b=14, c=11)...
  ✓ Samples: 4,126,075 | Chi-Sq Stat: 10.6864 | Chi-Sq p-value: 0.22011 | MAD: 0.00012 | KS D-Max: 0.00034 | Dmix: 0.000531 | Digital Mix Speed: 55129.476 | Time: 4.27s

[273/343] Analyzing (a=20, b=14, c=12)...
  ✓ Samples: 4,192,772 | Chi-Sq Stat: 523.0349 | Chi-Sq p-value: 0.0 | MAD: 0.00094 | KS D-Max: 0.00362 | Dmix: 0.004236 | Digital Mix Speed: 7045.214 | Time: 4.44s

[274/343] Analyzing (a=20, b=15, c=6)...
  ✓ Samples: 4,025,134 | Chi-Sq Stat: 413.0538 | Chi-Sq p-value: 0.0 | MAD: 0.00093 | KS D-Max: 0.00303 | Dmix: 0.004199 | Digital Mix Speed: 7101.914 | Time: 4.14s

[275/343] Analyzing (a=20, b=15, c=7)...
  ✓ Samples: 4,025,134 | Chi-Sq Stat: 410.9487 | Chi-Sq p-value: 0.0 | MAD: 0.00093 | KS D-Max: 0.00302 | Dmix: 0.004190 | Digital Mix Speed: 7101.914 | Time: 4.18s

[276/343] Analyzing (a=20, b=15, c=8)...
  ✓ Samples: 4,025,134 | Chi-Sq Stat: 410.1212 | Chi-Sq p-value: 0.0 | MAD: 0.00093 | KS D-Max: 0.00302 | Dmix: 0.004187 | Digital Mix Speed: 7101.914 | Time: 4.09s

[277/343] Analyzing (a=20, b=15, c=9)...
  ✓ Samples: 4,025,134 | Chi-Sq Stat: 410.6498 | Chi-Sq p-value: 0.0 | MAD: 0.00093 | KS D-Max: 0.00302 | Dmix: 0.004188 | Digital Mix Speed: 7101.914 | Time: 4.16s

[278/343] Analyzing (a=20, b=15, c=10)...
  ✓ Samples: 4,125,705 | Chi-Sq Stat: 929.6117 | Chi-Sq p-value: 0.0 | MAD: 0.00142 | KS D-Max: 0.00639 | Dmix: 0.006387 | Digital Mix Speed: 4658.802 | Time: 4.23s

[279/343] Analyzing (a=20, b=15, c=11)...
  ✓ Samples: 4,025,133 | Chi-Sq Stat: 410.0784 | Chi-Sq p-value: 0.0 | MAD: 0.00093 | KS D-Max: 0.00302 | Dmix: 0.004187 | Digital Mix Speed: 7101.914 | Time: 4.21s

[280/343] Analyzing (a=20, b=15, c=12)...
  ✓ Samples: 4,025,133 | Chi-Sq Stat: 407.9865 | Chi-Sq p-value: 0.0 | MAD: 0.00093 | KS D-Max: 0.00302 | Dmix: 0.004179 | Digital Mix Speed: 7101.914 | Time: 4.11s

[281/343] Analyzing (a=20, b=16, c=6)...
  ✓ Samples: 3,929,279 | Chi-Sq Stat: 851.4770 | Chi-Sq p-value: 0.0 | MAD: 0.00134 | KS D-Max: 0.00222 | Dmix: 0.006014 | Digital Mix Speed: 4921.129 | Time: 3.83s

[282/343] Analyzing (a=20, b=16, c=7)...
  ✓ Samples: 3,929,276 | Chi-Sq Stat: 849.1420 | Chi-Sq p-value: 0.0 | MAD: 0.00133 | KS D-Max: 0.00221 | Dmix: 0.006003 | Digital Mix Speed: 4958.130 | Time: 4.10s

[283/343] Analyzing (a=20, b=16, c=8)...
  ✓ Samples: 6,035,198 | Chi-Sq Stat: 891.4549 | Chi-Sq p-value: 0.0 | MAD: 0.00110 | KS D-Max: 0.00493 | Dmix: 0.004934 | Digital Mix Speed: 6164.265 | Time: 7.09s

[284/343] Analyzing (a=20, b=16, c=9)...
  ✓ Samples: 3,929,276 | Chi-Sq Stat: 851.9889 | Chi-Sq p-value: 0.0 | MAD: 0.00134 | KS D-Max: 0.00221 | Dmix: 0.006010 | Digital Mix Speed: 4921.129 | Time: 3.87s

[285/343] Analyzing (a=20, b=16, c=10)...
  ✓ Samples: 3,929,276 | Chi-Sq Stat: 849.3286 | Chi-Sq p-value: 0.0 | MAD: 0.00133 | KS D-Max: 0.00221 | Dmix: 0.006002 | Digital Mix Speed: 4958.130 | Time: 3.90s

[286/343] Analyzing (a=20, b=16, c=11)...
  ✓ Samples: 3,929,276 | Chi-Sq Stat: 851.0327 | Chi-Sq p-value: 0.0 | MAD: 0.00134 | KS D-Max: 0.00221 | Dmix: 0.006009 | Digital Mix Speed: 4921.129 | Time: 4.09s

[287/343] Analyzing (a=20, b=16, c=12)...
  ✓ Samples: 6,036,100 | Chi-Sq Stat: 887.0546 | Chi-Sq p-value: 0.0 | MAD: 0.00110 | KS D-Max: 0.00493 | Dmix: 0.004935 | Digital Mix Speed: 6164.324 | Time: 6.96s

[288/343] Analyzing (a=20, b=17, c=6)...
  ✓ Samples: 3,862,993 | Chi-Sq Stat: 1757.8857 | Chi-Sq p-value: 0.0 | MAD: 0.00208 | KS D-Max: 0.00531 | Dmix: 0.009371 | Digital Mix Speed: 3166.790 | Time: 3.93s

[289/343] Analyzing (a=20, b=17, c=7)...
  ✓ Samples: 3,863,135 | Chi-Sq Stat: 1762.7450 | Chi-Sq p-value: 0.0 | MAD: 0.00209 | KS D-Max: 0.00532 | Dmix: 0.009387 | Digital Mix Speed: 3151.646 | Time: 3.85s

[290/343] Analyzing (a=20, b=17, c=8)...
  ✓ Samples: 3,863,165 | Chi-Sq Stat: 1767.8181 | Chi-Sq p-value: 0.0 | MAD: 0.00209 | KS D-Max: 0.00532 | Dmix: 0.009395 | Digital Mix Speed: 3151.647 | Time: 3.92s

[291/343] Analyzing (a=20, b=17, c=9)...
  ✓ Samples: 3,862,787 | Chi-Sq Stat: 1773.3370 | Chi-Sq p-value: 0.0 | MAD: 0.00209 | KS D-Max: 0.00534 | Dmix: 0.009390 | Digital Mix Speed: 3151.627 | Time: 3.90s

[292/343] Analyzing (a=20, b=17, c=10)...
  ✓ Samples: 3,848,346 | Chi-Sq Stat: 1635.7669 | Chi-Sq p-value: 0.0 | MAD: 0.00200 | KS D-Max: 0.00519 | Dmix: 0.009002 | Digital Mix Speed: 3292.637 | Time: 3.93s

[293/343] Analyzing (a=20, b=17, c=11)...
  ✓ Samples: 3,863,139 | Chi-Sq Stat: 1765.7897 | Chi-Sq p-value: 0.0 | MAD: 0.00208 | KS D-Max: 0.00532 | Dmix: 0.009370 | Digital Mix Speed: 3166.798 | Time: 3.94s

[294/343] Analyzing (a=20, b=17, c=12)...
