Added 0 trivial states as holes

=== SWISS CHEESE CUBE SCAN ===
Cube center: (25, 17, 15)
  ✓ Samples: 4,024,552 | Chi-Sq Stat: 538.9511 | Chi-Sq p-value: 0.0 | MAD: 0.00108 | KS D-Max: 0.00263 | Dmix: 0.004865 | Digital Mix Speed: 6115.479 | Time: 4.15s

[197/729] Analyzing (a=23, b=16, c=18)...
  ✓ Samples: 4,024,976 | Chi-Sq Stat: 542.6034 | Chi-Sq p-value: 0.0 | MAD: 0.00109 | KS D-Max: 0.00263 | Dmix: 0.004913 | Digital Mix Speed: 6059.416 | Time: 4.20s

[198/729] Analyzing (a=23, b=16, c=19)...
  ✓ Samples: 4,025,033 | Chi-Sq Stat: 528.6623 | Chi-Sq p-value: 0.0 | MAD: 0.00109 | KS D-Max: 0.00263 | Dmix: 0.004890 | Digital Mix Speed: 6059.422 | Time: 4.31s

[199/729] Analyzing (a=23, b=17, c=11)...
  ✓ Samples: 4,210,802 | Chi-Sq Stat: 1348.3681 | Chi-Sq p-value: 0.0 | MAD: 0.00147 | KS D-Max: 0.00637 | Dmix: 0.006598 | Digital Mix Speed: 4506.371 | Time: 4.42s

[200/729] Analyzing (a=23, b=17, c=12)...
  ✓ Samples: 4,210,507 | Chi-Sq Stat: 1334.5368 | Chi-Sq p-value: 0.0 | MAD: 0.00145 | KS D-Max: 0.00636 | Dmix: 0.006505 | Digital Mix Speed: 4568.506 | Time: 4.63s

[201/729] Analyzing (a=23, b=17, c=13)...
  ✓ Samples: 4,210,443 | Chi-Sq Stat: 1375.2652 | Chi-Sq p-value: 0.0 | MAD: 0.00145 | KS D-Max: 0.00639 | Dmix: 0.006530 | Digital Mix Speed: 4568.502 | Time: 4.31s

[202/729] Analyzing (a=23, b=17, c=14)...
  ✓ Samples: 4,210,741 | Chi-Sq Stat: 1371.0696 | Chi-Sq p-value: 0.0 | MAD: 0.00146 | KS D-Max: 0.00636 | Dmix: 0.006550 | Digital Mix Speed: 4537.232 | Time: 4.29s

[203/729] Analyzing (a=23, b=17, c=15)...
  ✓ Samples: 4,210,448 | Chi-Sq Stat: 1412.6311 | Chi-Sq p-value: 0.0 | MAD: 0.00150 | KS D-Max: 0.00649 | Dmix: 0.006769 | Digital Mix Speed: 4416.219 | Time: 4.49s

[204/729] Analyzing (a=23, b=17, c=16)...
  ✓ Samples: 4,210,665 | Chi-Sq Stat: 1335.4835 | Chi-Sq p-value: 0.0 | MAD: 0.00145 | KS D-Max: 0.00632 | Dmix: 0.006534 | Digital Mix Speed: 4568.518 | Time: 4.40s

[205/729] Analyzing (a=23, b=17, c=17)...
  ✓ Samples: 4,210,271 | Chi-Sq Stat: 1368.9734 | Chi-Sq p-value: 0.0 | MAD: 0.00148 | KS D-Max: 0.00639 | Dmix: 0.006640 | Digital Mix Speed: 4475.885 | Time: 4.47s

[206/729] Analyzing (a=23, b=17, c=18)...
  ✓ Samples: 4,211,013 | Chi-Sq Stat: 1352.9498 | Chi-Sq p-value: 0.0 | MAD: 0.00145 | KS D-Max: 0.00640 | Dmix: 0.006530 | Digital Mix Speed: 4568.542 | Time: 4.40s

[207/729] Analyzing (a=23, b=17, c=19)...
  ✓ Samples: 4,210,290 | Chi-Sq Stat: 1373.2658 | Chi-Sq p-value: 0.0 | MAD: 0.00146 | KS D-Max: 0.00640 | Dmix: 0.006590 | Digital Mix Speed: 4537.200 | Time: 4.46s

[208/729] Analyzing (a=23, b=18, c=11)...
  ✓ Samples: 3,877,779 | Chi-Sq Stat: 2159.2012 | Chi-Sq p-value: 0.0 | MAD: 0.00215 | KS D-Max: 0.00756 | Dmix: 0.009669 | Digital Mix Speed: 3064.457 | Time: 3.90s

[209/729] Analyzing (a=23, b=18, c=12)...
  ✓ Samples: 3,877,881 | Chi-Sq Stat: 2134.4350 | Chi-Sq p-value: 0.0 | MAD: 0.00214 | KS D-Max: 0.00753 | Dmix: 0.009625 | Digital Mix Speed: 3078.782 | Time: 3.95s

[210/729] Analyzing (a=23, b=18, c=13)...
  ✓ Samples: 3,878,124 | Chi-Sq Stat: 2186.2067 | Chi-Sq p-value: 0.0 | MAD: 0.00216 | KS D-Max: 0.00760 | Dmix: 0.009740 | Digital Mix Speed: 3050.288 | Time: 4.06s

[211/729] Analyzing (a=23, b=18, c=14)...
  ✓ Samples: 3,878,035 | Chi-Sq Stat: 2205.5953 | Chi-Sq p-value: 0.0 | MAD: 0.00217 | KS D-Max: 0.00761 | Dmix: 0.009764 | Digital Mix Speed: 3036.227 | Time: 3.93s

[212/729] Analyzing (a=23, b=18, c=15)...
  ✓ Samples: 3,877,703 | Chi-Sq Stat: 2132.3646 | Chi-Sq p-value: 0.0 | MAD: 0.00215 | KS D-Max: 0.00745 | Dmix: 0.009653 | Digital Mix Speed: 3064.453 | Time: 3.97s

[213/729] Analyzing (a=23, b=18, c=16)...
  ✓ Samples: 3,877,844 | Chi-Sq Stat: 2134.4359 | Chi-Sq p-value: 0.0 | MAD: 0.00214 | KS D-Max: 0.00746 | Dmix: 0.009652 | Digital Mix Speed: 3078.781 | Time: 4.04s

[214/729] Analyzing (a=23, b=18, c=17)...
  ✓ Samples: 3,877,888 | Chi-Sq Stat: 2179.1946 | Chi-Sq p-value: 0.0 | MAD: 0.00216 | KS D-Max: 0.00757 | Dmix: 0.009701 | Digital Mix Speed: 3050.276 | Time: 3.97s

[215/729] Analyzing (a=23, b=18, c=18)...
  ✓ Samples: 3,877,787 | Chi-Sq Stat: 2127.7966 | Chi-Sq p-value: 0.0 | MAD: 0.00214 | KS D-Max: 0.00753 | Dmix: 0.009632 | Digital Mix Speed: 3078.778 | Time: 3.98s

[216/729] Analyzing (a=23, b=18, c=19)...
  ✓ Samples: 3,877,893 | Chi-Sq Stat: 2172.7715 | Chi-Sq p-value: 0.0 | MAD: 0.00216 | KS D-Max: 0.00761 | Dmix: 0.009729 | Digital Mix Speed: 3050.276 | Time: 3.86s

[217/729] Analyzing (a=23, b=19, c=11)...
  ✓ Samples: 4,033,978 | Chi-Sq Stat: 219.6352 | Chi-Sq p-value: 0.0 | MAD: 0.00062 | KS D-Max: 0.00281 | Dmix: 0.002811 | Digital Mix Speed: 10654.409 | Time: 4.22s

[218/729] Analyzing (a=23, b=19, c=12)...
  ✓ Samples: 4,034,417 | Chi-Sq Stat: 190.7192 | Chi-Sq p-value: 0.0 | MAD: 0.00060 | KS D-Max: 0.00271 | Dmix: 0.002713 | Digital Mix Speed: 11009.635 | Time: 4.18s

[219/729] Analyzing (a=23, b=19, c=13)...
  ✓ Samples: 4,033,646 | Chi-Sq Stat: 200.0955 | Chi-Sq p-value: 0.0 | MAD: 0.00061 | KS D-Max: 0.00273 | Dmix: 0.002729 | Digital Mix Speed: 10829.013 | Time: 4.27s

[220/729] Analyzing (a=23, b=19, c=14)...
  ✓ Samples: 4,033,940 | Chi-Sq Stat: 198.2610 | Chi-Sq p-value: 0.0 | MAD: 0.00059 | KS D-Max: 0.00265 | Dmix: 0.002647 | Digital Mix Speed: 11196.152 | Time: 4.09s

[221/729] Analyzing (a=23, b=19, c=15)...
  ✓ Samples: 4,033,898 | Chi-Sq Stat: 221.9631 | Chi-Sq p-value: 0.0 | MAD: 0.00063 | KS D-Max: 0.00285 | Dmix: 0.002847 | Digital Mix Speed: 10485.278 | Time: 4.16s

[222/729] Analyzing (a=23, b=19, c=16)...
  ✓ Samples: 4,033,247 | Chi-Sq Stat: 195.2958 | Chi-Sq p-value: 0.0 | MAD: 0.00061 | KS D-Max: 0.00274 | Dmix: 0.002737 | Digital Mix Speed: 10828.942 | Time: 4.24s

[223/729] Analyzing (a=23, b=19, c=17)...
  ✓ Samples: 4,034,021 | Chi-Sq Stat: 232.5910 | Chi-Sq p-value: 0.0 | MAD: 0.00063 | KS D-Max: 0.00283 | Dmix: 0.002854 | Digital Mix Speed: 10485.299 | Time: 4.20s

[224/729] Analyzing (a=23, b=19, c=18)...
  ✓ Samples: 4,033,968 | Chi-Sq Stat: 215.6516 | Chi-Sq p-value: 0.0 | MAD: 0.00062 | KS D-Max: 0.00280 | Dmix: 0.002798 | Digital Mix Speed: 10654.407 | Time: 4.29s

[225/729] Analyzing (a=23, b=19, c=19)...
  ✓ Samples: 4,035,277 | Chi-Sq Stat: 205.9027 | Chi-Sq p-value: 0.0 | MAD: 0.00061 | KS D-Max: 0.00273 | Dmix: 0.002731 | Digital Mix Speed: 10829.301 | Time: 4.12s

[226/729] Analyzing (a=23, b=20, c=11)...
  ✓ Samples: 3,956,855 | Chi-Sq Stat: 1690.1612 | Chi-Sq p-value: 0.0 | MAD: 0.00206 | KS D-Max: 0.00560 | Dmix: 0.009248 | Digital Mix Speed: 3202.597 | Time: 4.26s

[227/729] Analyzing (a=23, b=20, c=12)...
  ✓ Samples: 3,956,457 | Chi-Sq Stat: 1679.9275 | Chi-Sq p-value: 0.0 | MAD: 0.00206 | KS D-Max: 0.00556 | Dmix: 0.009287 | Digital Mix Speed: 3202.576 | Time: 4.20s

[228/729] Analyzing (a=23, b=20, c=13)...
  ✓ Samples: 3,956,641 | Chi-Sq Stat: 1730.2924 | Chi-Sq p-value: 0.0 | MAD: 0.00208 | KS D-Max: 0.00562 | Dmix: 0.009364 | Digital Mix Speed: 3171.792 | Time: 4.09s

[229/729] Analyzing (a=23, b=20, c=14)...
  ✓ Samples: 3,956,620 | Chi-Sq Stat: 1683.3129 | Chi-Sq p-value: 0.0 | MAD: 0.00206 | KS D-Max: 0.00562 | Dmix: 0.009276 | Digital Mix Speed: 3202.585 | Time: 4.11s

[230/729] Analyzing (a=23, b=20, c=15)...
  ✓ Samples: 3,956,501 | Chi-Sq Stat: 1721.7052 | Chi-Sq p-value: 0.0 | MAD: 0.00208 | KS D-Max: 0.00558 | Dmix: 0.009357 | Digital Mix Speed: 3171.784 | Time: 3.97s

[231/729] Analyzing (a=23, b=20, c=16)...
  ✓ Samples: 3,956,344 | Chi-Sq Stat: 1715.3760 | Chi-Sq p-value: 0.0 | MAD: 0.00207 | KS D-Max: 0.00559 | Dmix: 0.009332 | Digital Mix Speed: 3187.099 | Time: 4.19s

[232/729] Analyzing (a=23, b=20, c=17)...
  ✓ Samples: 3,956,503 | Chi-Sq Stat: 1692.1212 | Chi-Sq p-value: 0.0 | MAD: 0.00206 | KS D-Max: 0.00562 | Dmix: 0.009278 | Digital Mix Speed: 3202.578 | Time: 4.21s

[233/729] Analyzing (a=23, b=20, c=18)...
  ✓ Samples: 3,957,063 | Chi-Sq Stat: 1638.9171 | Chi-Sq p-value: 0.0 | MAD: 0.00206 | KS D-Max: 0.00556 | Dmix: 0.009258 | Digital Mix Speed: 3202.608 | Time: 4.10s

[234/729] Analyzing (a=23, b=20, c=19)...
  ✓ Samples: 3,956,591 | Chi-Sq Stat: 1698.9316 | Chi-Sq p-value: 0.0 | MAD: 0.00206 | KS D-Max: 0.00560 | Dmix: 0.009291 | Digital Mix Speed: 3202.583 | Time: 4.04s

[235/729] Analyzing (a=23, b=21, c=11)...
  ✓ Samples: 3,913,011 | Chi-Sq Stat: 2683.9736 | Chi-Sq p-value: 0.0 | MAD: 0.00212 | KS D-Max: 0.00727 | Dmix: 0.009556 | Digital Mix Speed: 3109.675 | Time: 4.05s

[236/729] Analyzing (a=23, b=21, c=12)...
  ✓ Samples: 3,912,131 | Chi-Sq Stat: 2651.8715 | Chi-Sq p-value: 0.0 | MAD: 0.00210 | KS D-Max: 0.00729 | Dmix: 0.009443 | Digital Mix Speed: 3139.244 | Time: 4.16s

[237/729] Analyzing (a=23, b=21, c=13)...
  ✓ Samples: 3,912,826 | Chi-Sq Stat: 2710.3214 | Chi-Sq p-value: 0.0 | MAD: 0.00213 | KS D-Max: 0.00732 | Dmix: 0.009593 | Digital Mix Speed: 3095.066 | Time: 4.07s

[238/729] Analyzing (a=23, b=21, c=14)...
  ✓ Samples: 3,912,507 | Chi-Sq Stat: 2635.6132 | Chi-Sq p-value: 0.0 | MAD: 0.00209 | KS D-Max: 0.00731 | Dmix: 0.009394 | Digital Mix Speed: 3154.285 | Time: 4.17s

[239/729] Analyzing (a=23, b=21, c=15)...
  ✓ Samples: 3,913,103 | Chi-Sq Stat: 2769.3246 | Chi-Sq p-value: 0.0 | MAD: 0.00214 | KS D-Max: 0.00743 | Dmix: 0.009621 | Digital Mix Speed: 3080.617 | Time: 3.98s

[240/729] Analyzing (a=23, b=21, c=16)...
  ✓ Samples: 3,911,818 | Chi-Sq Stat: 2774.3232 | Chi-Sq p-value: 0.0 | MAD: 0.00216 | KS D-Max: 0.00734 | Dmix: 0.009722 | Digital Mix Speed: 3052.027 | Time: 4.07s

[241/729] Analyzing (a=23, b=21, c=17)...
  ✓ Samples: 3,912,580 | Chi-Sq Stat: 2714.3824 | Chi-Sq p-value: 0.0 | MAD: 0.00212 | KS D-Max: 0.00733 | Dmix: 0.009560 | Digital Mix Speed: 3109.652 | Time: 4.17s

[242/729] Analyzing (a=23, b=21, c=18)...
  ✓ Samples: 3,912,776 | Chi-Sq Stat: 2791.6125 | Chi-Sq p-value: 0.0 | MAD: 0.00216 | KS D-Max: 0.00733 | Dmix: 0.009734 | Digital Mix Speed: 3052.076 | Time: 4.10s

[243/729] Analyzing (a=23, b=21, c=19)...
  ✓ Samples: 3,912,802 | Chi-Sq Stat: 2762.4681 | Chi-Sq p-value: 0.0 | MAD: 0.00214 | KS D-Max: 0.00739 | Dmix: 0.009613 | Digital Mix Speed: 3080.602 | Time: 4.05s

[244/729] Analyzing (a=24, b=13, c=11)...
  ✓ Samples: 4,688,505 | Chi-Sq Stat: 1389.0114 | Chi-Sq p-value: 0.0 | MAD: 0.00131 | KS D-Max: 0.00589 | Dmix: 0.005892 | Digital Mix Speed: 5092.393 | Time: 4.96s

[245/729] Analyzing (a=24, b=13, c=12)...
  ✓ Samples: 4,238,206 | Chi-Sq Stat: 1914.9072 | Chi-Sq p-value: 0.0 | MAD: 0.00194 | KS D-Max: 0.00496 | Dmix: 0.008709 | Digital Mix Speed: 3416.073 | Time: 4.51s

[246/729] Analyzing (a=24, b=13, c=13)...
  ✓ Samples: 4,689,174 | Chi-Sq Stat: 1406.8498 | Chi-Sq p-value: 0.0 | MAD: 0.00132 | KS D-Max: 0.00595 | Dmix: 0.005954 | Digital Mix Speed: 5053.861 | Time: 4.92s

[247/729] Analyzing (a=24, b=13, c=14)...
  ✓ Samples: 4,351,548 | Chi-Sq Stat: 1758.7129 | Chi-Sq p-value: 0.0 | MAD: 0.00189 | KS D-Max: 0.00575 | Dmix: 0.008485 | Digital Mix Speed: 3512.510 | Time: 4.62s

[248/729] Analyzing (a=24, b=13, c=15)...
  ✓ Samples: 4,289,221 | Chi-Sq Stat: 2335.6050 | Chi-Sq p-value: 0.0 | MAD: 0.00228 | KS D-Max: 0.00521 | Dmix: 0.010249 | Digital Mix Speed: 2908.938 | Time: 4.43s

[249/729] Analyzing (a=24, b=13, c=16)...
  ✓ Samples: 4,244,531 | Chi-Sq Stat: 1816.0231 | Chi-Sq p-value: 0.0 | MAD: 0.00191 | KS D-Max: 0.00454 | Dmix: 0.008602 | Digital Mix Speed: 3470.068 | Time: 4.40s

[250/729] Analyzing (a=24, b=13, c=17)...
  ✓ Samples: 4,688,934 | Chi-Sq Stat: 1342.4265 | Chi-Sq p-value: 0.0 | MAD: 0.00129 | KS D-Max: 0.00580 | Dmix: 0.005795 | Digital Mix Speed: 5171.375 | Time: 4.97s

[251/729] Analyzing (a=24, b=13, c=18)...
  ✓ Samples: 4,251,532 | Chi-Sq Stat: 1868.0968 | Chi-Sq p-value: 0.0 | MAD: 0.00197 | KS D-Max: 0.00454 | Dmix: 0.008863 | Digital Mix Speed: 3364.744 | Time: 4.39s

[252/729] Analyzing (a=24, b=13, c=19)...
  ✓ Samples: 4,688,744 | Chi-Sq Stat: 1393.6657 | Chi-Sq p-value: 0.0 | MAD: 0.00131 | KS D-Max: 0.00588 | Dmix: 0.005879 | Digital Mix Speed: 5092.410 | Time: 5.00s

[253/729] Analyzing (a=24, b=14, c=11)...
  ✓ Samples: 4,124,378 | Chi-Sq Stat: 11.2154 | Chi-Sq p-value: 0.18979 | MAD: 0.00014 | KS D-Max: 0.00035 | Dmix: 0.000613 | Digital Mix Speed: 47252.560 | Time: 4.28s

[254/729] Analyzing (a=24, b=14, c=12)...
  ✓ Samples: 4,166,591 | Chi-Sq Stat: 232.6605 | Chi-Sq p-value: 0.0 | MAD: 0.00067 | KS D-Max: 0.00302 | Dmix: 0.003019 | Digital Mix Speed: 9880.270 | Time: 4.47s

[255/729] Analyzing (a=24, b=14, c=13)...
  ✓ Samples: 4,124,377 | Chi-Sq Stat: 11.2247 | Chi-Sq p-value: 0.18929 | MAD: 0.00014 | KS D-Max: 0.00035 | Dmix: 0.000614 | Digital Mix Speed: 47252.560 | Time: 4.24s

[256/729] Analyzing (a=24, b=14, c=14)...
  ✓ Samples: 4,135,559 | Chi-Sq Stat: 24.9240 | Chi-Sq p-value: 0.0016 | MAD: 0.00020 | KS D-Max: 0.00079 | Dmix: 0.000892 | Digital Mix Speed: 33082.671 | Time: 4.30s

[257/729] Analyzing (a=24, b=14, c=15)...
  ✓ Samples: 4,124,377 | Chi-Sq Stat: 11.4562 | Chi-Sq p-value: 0.17716 | MAD: 0.00014 | KS D-Max: 0.00035 | Dmix: 0.000622 | Digital Mix Speed: 47252.560 | Time: 4.06s

[258/729] Analyzing (a=24, b=14, c=16)...
  ✓ Samples: 4,356,954 | Chi-Sq Stat: 3156.7183 | Chi-Sq p-value: 0.0 | MAD: 0.00248 | KS D-Max: 0.00877 | Dmix: 0.011159 | Digital Mix Speed: 2677.090 | Time: 4.67s

[259/729] Analyzing (a=24, b=14, c=17)...
  ✓ Samples: 4,124,373 | Chi-Sq Stat: 11.3095 | Chi-Sq p-value: 0.18477 | MAD: 0.00014 | KS D-Max: 0.00035 | Dmix: 0.000618 | Digital Mix Speed: 47252.557 | Time: 4.22s

[260/729] Analyzing (a=24, b=14, c=18)...
  ✓ Samples: 4,135,499 | Chi-Sq Stat: 23.8866 | Chi-Sq p-value: 0.00239 | MAD: 0.00019 | KS D-Max: 0.00078 | Dmix: 0.000864 | Digital Mix Speed: 34823.831 | Time: 4.23s

[261/729] Analyzing (a=24, b=14, c=19)...
  ✓ Samples: 4,124,371 | Chi-Sq Stat: 11.4109 | Chi-Sq p-value: 0.17949 | MAD: 0.00014 | KS D-Max: 0.00035 | Dmix: 0.000624 | Digital Mix Speed: 47252.555 | Time: 4.37s

[262/729] Analyzing (a=24, b=15, c=11)...
  ✓ Samples: 4,023,430 | Chi-Sq Stat: 369.8689 | Chi-Sq p-value: 0.0 | MAD: 0.00089 | KS D-Max: 0.00285 | Dmix: 0.004004 | Digital Mix Speed: 7420.895 | Time: 4.03s

[263/729] Analyzing (a=24, b=15, c=12)...
  ✓ Samples: 4,055,577 | Chi-Sq Stat: 430.4998 | Chi-Sq p-value: 0.0 | MAD: 0.00103 | KS D-Max: 0.00399 | Dmix: 0.004646 | Digital Mix Speed: 6415.585 | Time: 4.29s

[264/729] Analyzing (a=24, b=15, c=13)...
  ✓ Samples: 4,023,430 | Chi-Sq Stat: 367.4181 | Chi-Sq p-value: 0.0 | MAD: 0.00089 | KS D-Max: 0.00285 | Dmix: 0.003994 | Digital Mix Speed: 7420.895 | Time: 4.07s

[265/729] Analyzing (a=24, b=15, c=14)...
  ✓ Samples: 4,023,430 | Chi-Sq Stat: 367.8776 | Chi-Sq p-value: 0.0 | MAD: 0.00089 | KS D-Max: 0.00285 | Dmix: 0.003996 | Digital Mix Speed: 7420.895 | Time: 4.34s

[266/729] Analyzing (a=24, b=15, c=15)...
  ✓ Samples: 4,055,529 | Chi-Sq Stat: 426.5249 | Chi-Sq p-value: 0.0 | MAD: 0.00103 | KS D-Max: 0.00398 | Dmix: 0.004631 | Digital Mix Speed: 6415.580 | Time: 4.11s

[267/729] Analyzing (a=24, b=15, c=16)...
  ✓ Samples: 4,023,426 | Chi-Sq Stat: 372.9681 | Chi-Sq p-value: 0.0 | MAD: 0.00089 | KS D-Max: 0.00285 | Dmix: 0.004014 | Digital Mix Speed: 7420.894 | Time: 4.04s

[268/729] Analyzing (a=24, b=15, c=17)...
  ✓ Samples: 4,023,426 | Chi-Sq Stat: 372.3678 | Chi-Sq p-value: 0.0 | MAD: 0.00089 | KS D-Max: 0.00285 | Dmix: 0.004012 | Digital Mix Speed: 7420.894 | Time: 4.36s

[269/729] Analyzing (a=24, b=15, c=18)...
  ✓ Samples: 4,055,194 | Chi-Sq Stat: 404.6980 | Chi-Sq p-value: 0.0 | MAD: 0.00100 | KS D-Max: 0.00379 | Dmix: 0.004485 | Digital Mix Speed: 6608.012 | Time: 4.11s

[270/729] Analyzing (a=24, b=15, c=19)...
  ✓ Samples: 4,023,423 | Chi-Sq Stat: 371.0535 | Chi-Sq p-value: 0.0 | MAD: 0.00089 | KS D-Max: 0.00285 | Dmix: 0.004007 | Digital Mix Speed: 7420.894 | Time: 4.31s

[271/729] Analyzing (a=24, b=16, c=11)...
  ✓ Samples: 3,927,611 | Chi-Sq Stat: 968.0893 | Chi-Sq p-value: 0.0 | MAD: 0.00143 | KS D-Max: 0.00250 | Dmix: 0.006430 | Digital Mix Speed: 4611.279 | Time: 3.83s

[272/729] Analyzing (a=24, b=16, c=12)...
  ✓ Samples: 3,927,609 | Chi-Sq Stat: 966.0936 | Chi-Sq p-value: 0.0 | MAD: 0.00143 | KS D-Max: 0.00250 | Dmix: 0.006424 | Digital Mix Speed: 4611.278 | Time: 3.99s

[273/729] Analyzing (a=24, b=16, c=13)...
  ✓ Samples: 3,927,609 | Chi-Sq Stat: 966.0960 | Chi-Sq p-value: 0.0 | MAD: 0.00143 | KS D-Max: 0.00250 | Dmix: 0.006425 | Digital Mix Speed: 4611.278 | Time: 4.05s

[274/729] Analyzing (a=24, b=16, c=14)...
  ✓ Samples: 3,927,609 | Chi-Sq Stat: 967.0221 | Chi-Sq p-value: 0.0 | MAD: 0.00143 | KS D-Max: 0.00250 | Dmix: 0.006426 | Digital Mix Speed: 4611.278 | Time: 3.99s

[275/729] Analyzing (a=24, b=16, c=15)...
  ✓ Samples: 3,927,609 | Chi-Sq Stat: 965.0532 | Chi-Sq p-value: 0.0 | MAD: 0.00143 | KS D-Max: 0.00250 | Dmix: 0.006420 | Digital Mix Speed: 4611.278 | Time: 4.05s

[276/729] Analyzing (a=24, b=16, c=16)...
  ✓ Samples: 8,983,543 | Chi-Sq Stat: 1190.2025 | Chi-Sq p-value: 0.0 | MAD: 0.00098 | KS D-Max: 0.00441 | Dmix: 0.004414 | Digital Mix Speed: 7095.355 | Time: 11.68s

[277/729] Analyzing (a=24, b=16, c=17)...
  ✓ Samples: 3,927,609 | Chi-Sq Stat: 965.3794 | Chi-Sq p-value: 0.0 | MAD: 0.00143 | KS D-Max: 0.00250 | Dmix: 0.006417 | Digital Mix Speed: 4611.278 | Time: 3.90s

[278/729] Analyzing (a=24, b=16, c=18)...
  ✓ Samples: 3,927,609 | Chi-Sq Stat: 964.0762 | Chi-Sq p-value: 0.0 | MAD: 0.00143 | KS D-Max: 0.00251 | Dmix: 0.006418 | Digital Mix Speed: 4611.278 | Time: 4.07s

[279/729] Analyzing (a=24, b=16, c=19)...
  ✓ Samples: 3,927,608 | Chi-Sq Stat: 965.0455 | Chi-Sq p-value: 0.0 | MAD: 0.00143 | KS D-Max: 0.00251 | Dmix: 0.006423 | Digital Mix Speed: 4611.278 | Time: 4.01s

[280/729] Analyzing (a=24, b=17, c=11)...
  ✓ Samples: 3,893,292 | Chi-Sq Stat: 1767.7392 | Chi-Sq p-value: 0.0 | MAD: 0.00208 | KS D-Max: 0.00588 | Dmix: 0.009365 | Digital Mix Speed: 3168.422 | Time: 4.13s

[281/729] Analyzing (a=24, b=17, c=12)...
  ✓ Samples: 3,846,087 | Chi-Sq Stat: 1658.1591 | Chi-Sq p-value: 0.0 | MAD: 0.00202 | KS D-Max: 0.00514 | Dmix: 0.009072 | Digital Mix Speed: 3259.910 | Time: 3.83s

[282/729] Analyzing (a=24, b=17, c=13)...
  ✓ Samples: 3,893,351 | Chi-Sq Stat: 1762.4698 | Chi-Sq p-value: 0.0 | MAD: 0.00208 | KS D-Max: 0.00589 | Dmix: 0.009359 | Digital Mix Speed: 3168.425 | Time: 3.97s

[283/729] Analyzing (a=24, b=17, c=14)...
  ✓ Samples: 3,858,430 | Chi-Sq Stat: 1797.6230 | Chi-Sq p-value: 0.0 | MAD: 0.00213 | KS D-Max: 0.00544 | Dmix: 0.009585 | Digital Mix Speed: 3092.212 | Time: 4.06s

[284/729] Analyzing (a=24, b=17, c=15)...
  ✓ Samples: 3,893,245 | Chi-Sq Stat: 1760.5713 | Chi-Sq p-value: 0.0 | MAD: 0.00208 | KS D-Max: 0.00588 | Dmix: 0.009338 | Digital Mix Speed: 3168.419 | Time: 4.00s

[285/729] Analyzing (a=24, b=17, c=16)...
  ✓ Samples: 3,846,084 | Chi-Sq Stat: 1653.2302 | Chi-Sq p-value: 0.0 | MAD: 0.00201 | KS D-Max: 0.00515 | Dmix: 0.009062 | Digital Mix Speed: 3276.129 | Time: 3.93s

[286/729] Analyzing (a=24, b=17, c=17)...
  ✓ Samples: 3,893,370 | Chi-Sq Stat: 1772.2134 | Chi-Sq p-value: 0.0 | MAD: 0.00209 | KS D-Max: 0.00589 | Dmix: 0.009385 | Digital Mix Speed: 3153.266 | Time: 3.98s

[287/729] Analyzing (a=24, b=17, c=18)...
  ✓ Samples: 3,858,582 | Chi-Sq Stat: 1787.6716 | Chi-Sq p-value: 0.0 | MAD: 0.00213 | KS D-Max: 0.00544 | Dmix: 0.009564 | Digital Mix Speed: 3092.220 | Time: 3.96s

[288/729] Analyzing (a=24, b=17, c=19)...
  ✓ Samples: 3,893,405 | Chi-Sq Stat: 1760.2687 | Chi-Sq p-value: 0.0 | MAD: 0.00208 | KS D-Max: 0.00587 | Dmix: 0.009379 | Digital Mix Speed: 3168.428 | Time: 4.08s

[289/729] Analyzing (a=24, b=18, c=11)...
  ✓ Samples: 3,777,889 | Chi-Sq Stat: 4110.5526 | Chi-Sq p-value: 0.0 | MAD: 0.00319 | KS D-Max: 0.00717 | Dmix: 0.014349 | Digital Mix Speed: 2061.834 | Time: 3.78s

[290/729] Analyzing (a=24, b=18, c=12)...
  ✓ Samples: 4,127,974 | Chi-Sq Stat: 3731.3689 | Chi-Sq p-value: 0.0 | MAD: 0.00282 | KS D-Max: 0.00953 | Dmix: 0.012672 | Digital Mix Speed: 2346.006 | Time: 4.29s

[291/729] Analyzing (a=24, b=18, c=13)...
  ✓ Samples: 3,777,888 | Chi-Sq Stat: 4113.7123 | Chi-Sq p-value: 0.0 | MAD: 0.00319 | KS D-Max: 0.00718 | Dmix: 0.014353 | Digital Mix Speed: 2061.834 | Time: 3.76s

[292/729] Analyzing (a=24, b=18, c=14)...
  ✓ Samples: 3,777,888 | Chi-Sq Stat: 4117.1697 | Chi-Sq p-value: 0.0 | MAD: 0.00319 | KS D-Max: 0.00718 | Dmix: 0.014362 | Digital Mix Speed: 2061.834 | Time: 3.83s

[293/729] Analyzing (a=24, b=18, c=15)...
  ✓ Samples: 3,777,888 | Chi-Sq Stat: 4114.8751 | Chi-Sq p-value: 0.0 | MAD: 0.00319 | KS D-Max: 0.00718 | Dmix: 0.014354 | Digital Mix Speed: 2061.834 | Time: 3.89s

[294/729] Analyzing (a=24, b=18, c=16)...
